Gaia17cjg
#Date,JD,averagemag.
2014-11-15 09:51:07,2456976.910,null
2014-11-15 11:37:52,2456976.985,null
2015-01-16 02:26:31,2457038.602,null
2015-01-16 04:12:41,2457038.675,null
2015-01-25 20:32:36,2457048.356,null
2015-01-25 22:19:21,2457048.430,null
2015-03-09 02:52:26,2457090.620,null
2015-03-29 14:48:42,2457111.117,null
2015-05-03 06:23:59,2457145.767,null
2015-05-03 08:10:44,2457145.841,null
2015-06-10 19:43:56,2457184.322,null
2015-06-10 23:57:40,2457184.498,null
2015-07-04 00:05:56,2457207.504,null
2015-07-04 01:52:41,2457207.578,null
2015-08-25 13:35:47,2457260.067,null
2015-08-25 17:49:33,2457260.243,null
2015-08-25 19:36:18,2457260.317,null
2015-09-20 17:53:38,2457286.246,null
2015-09-20 19:40:23,2457286.320,null
2015-10-23 13:21:11,2457319.056,null
2015-11-28 16:49:14,2457355.201,null
2015-11-28 18:35:24,2457355.275,null
2015-12-15 12:39:03,2457372.027,null
2016-01-27 03:21:26,2457414.640,null
2016-01-27 05:07:36,2457414.714,null
2016-02-06 17:13:50,2457425.218,null
2016-02-06 21:27:34,2457425.394,null
2016-04-11 13:59:22,2457490.083,null
2016-04-11 15:46:06,2457490.157,null
2016-05-14 07:32:10,2457522.814,null
2016-05-14 09:18:55,2457522.888,null
2016-06-26 20:53:00,2457566.370,null
2016-06-27 01:06:44,2457566.546,null
2016-06-27 02:52:54,2457566.620,null
2016-07-17 07:17:38,2457586.804,null
2016-07-17 09:04:23,2457586.878,null
2016-09-06 07:01:01,2457637.792,null
2016-09-06 08:47:46,2457637.867,null
2016-11-02 20:29:17,2457695.354,null
2016-12-10 17:46:05,2457733.240,null
2016-12-10 19:32:15,2457733.314,null
2016-12-24 19:37:37,2457747.318,null
2016-12-24 23:51:22,2457747.494,null
2017-02-05 22:16:51,2457790.428,null
2017-02-06 00:03:01,2457790.502,null
2017-02-18 05:44:30,2457802.739,null
2017-03-30 00:20:30,2457842.514,null
2017-04-25 22:20:02,2457869.431,null
2017-05-26 16:03:45,2457900.169,null
2017-07-13 21:40:52,2457948.403,null
2017-07-13 23:27:37,2457948.478,null
2017-07-14 03:41:21,2457948.654,null
2017-07-14 05:27:31,2457948.727,null
2017-08-02 03:53:09,2457967.662,null
2017-08-02 05:39:54,2457967.736,null
2017-08-02 09:53:40,2457967.912,null
2017-08-02 11:40:25,2457967.986,null
2017-09-18 11:20:39,2458014.973,17.95
2017-09-18 15:34:20,2458015.149,18.18
2017-10-19 03:21:33,2458045.640,null

