Gaia16bou
#Date,JD,averagemag.
2015-02-24 12:17:24,2457078.012,null
2015-02-24 14:04:09,2457078.086,null
2015-03-24 11:57:04,2457105.998,null
2015-04-16 11:50:55,2457128.994,null
2015-04-16 13:37:39,2457129.068,null
2015-09-04 06:54:38,2457269.788,null
2015-09-04 08:41:24,2457269.862,null
2015-10-05 06:37:38,2457300.776,null
2015-10-05 08:23:49,2457300.850,null
2015-10-25 06:42:18,2457320.779,null
2015-10-25 08:29:04,2457320.854,null
2016-03-05 19:25:11,2457453.309,null
2016-03-05 21:11:55,2457453.383,null
2016-04-07 14:38:50,2457486.110,null
2016-04-07 18:52:34,2457486.287,null
2016-04-24 18:55:52,2457503.289,null
2016-04-24 20:42:36,2457503.363,null
2016-09-14 03:53:06,2457645.662,null
2016-10-20 07:37:58,2457681.818,17.83
2016-10-20 09:24:32,2457681.892,17.82
2016-11-01 03:33:31,2457693.648,null
2016-11-01 07:47:17,2457693.825,null
2016-11-01 09:34:02,2457693.899,null
2017-01-30 09:10:36,2457783.882,null
2017-01-30 10:57:21,2457783.956,null
2017-01-30 15:11:05,2457784.133,null
2017-01-30 16:57:49,2457784.207,null
2017-01-30 22:57:43,2457784.457,null
2017-02-05 15:15:26,2457790.136,null
2017-02-05 17:02:10,2457790.210,null
2017-02-05 21:15:54,2457790.386,null
2017-02-05 23:02:04,2457790.460,null
2017-02-06 03:15:47,2457790.636,null
2017-03-16 09:56:12,2457828.914,null
2017-03-16 11:42:57,2457828.988,null
2017-04-24 22:59:24,2457868.458,null
2017-04-25 03:13:08,2457868.634,null
2017-04-25 04:59:52,2457868.708,null
2017-04-25 09:13:01,2457868.884,null
2017-04-25 10:59:45,2457868.958,null
2017-04-30 21:17:35,2457874.387,null
2017-04-30 23:03:45,2457874.461,null
2017-05-01 03:17:29,2457874.637,null
2017-05-01 05:04:13,2457874.711,null
2017-05-01 09:17:57,2457874.887,null
2017-05-01 11:04:42,2457874.962,null
2017-08-06 00:44:40,2457971.531,null
2017-08-06 04:58:27,2457971.707,null
2017-08-06 06:45:12,2457971.781,null
2017-08-20 05:07:40,2457985.714,null
2017-08-20 06:54:26,2457985.788,null
2017-09-24 22:40:19,2458021.445,null
2017-09-25 00:27:04,2458021.519,null

