Gaia16avl
#Date,JD,averagemag.
2015-01-02 07:00:44,2457024.792,null
2015-01-02 08:47:32,2457024.866,null
2015-01-02 13:01:11,2457025.042,null
2015-01-02 14:47:48,2457025.117,null
2015-01-15 01:07:30,2457037.547,null
2015-01-15 02:53:59,2457037.621,null
2015-07-09 15:16:25,2457213.136,null
2015-07-09 19:30:06,2457213.313,null
2015-07-28 01:36:16,2457231.567,null
2015-07-28 03:22:59,2457231.641,null
2015-08-30 09:00:57,2457264.876,null
2016-01-10 09:51:29,2457397.911,null
2016-01-30 14:04:29,2457418.086,null
2016-01-30 15:51:18,2457418.161,null
2016-02-29 01:39:35,2457447.569,null
2016-02-29 03:26:03,2457447.643,null
2016-07-18 08:39:08,2457587.861,17.59
2016-07-18 10:25:42,2457587.935,17.54

