Gaia18bfi
#Date,JD,averagemag.
2015-02-17 14:34:14,2457071.107,null
2015-02-17 16:20:59,2457071.181,null
2015-03-16 20:29:05,2457098.354,null
2015-04-13 02:18:21,2457125.596,null
2015-04-13 04:04:31,2457125.670,null
2015-05-27 01:14:17,2457169.552,null
2015-05-27 03:01:02,2457169.626,null
2015-05-27 07:14:48,2457169.802,null
2015-05-27 09:01:33,2457169.876,null
2015-06-01 01:19:17,2457174.555,null
2015-06-01 03:05:27,2457174.629,null
2015-06-01 07:19:13,2457174.805,null
2015-06-01 09:05:58,2457174.879,null
2015-06-01 13:19:43,2457175.055,null
2015-07-23 11:34:15,2457226.982,null
2015-07-23 13:20:25,2457227.056,null
2015-07-23 17:34:10,2457227.232,null
2015-07-23 19:20:55,2457227.306,null
2015-07-29 23:39:20,2457233.486,null
2015-07-30 01:25:30,2457233.559,null
2015-07-30 05:39:14,2457233.736,null
2015-07-30 07:25:59,2457233.810,null
2015-09-11 16:30:15,2457277.188,null
2015-10-09 22:12:29,2457305.425,null
2015-11-05 16:03:48,2457332.169,null
2015-11-05 17:49:58,2457332.243,null
2016-02-28 21:45:17,2457447.406,null
2016-03-30 05:15:19,2457477.719,null
2016-04-22 23:11:40,2457501.466,null
2016-07-31 18:28:40,2457601.270,null
2016-07-31 20:15:25,2457601.344,null
2016-08-01 00:29:10,2457601.520,null
2016-08-13 02:21:33,2457613.598,null
2016-08-13 06:35:17,2457613.775,null
2016-09-21 17:36:14,2457653.233,null
2016-09-21 19:22:58,2457653.308,null
2016-10-23 23:11:30,2457685.466,null
2016-11-15 17:13:01,2457708.217,null
2016-11-15 18:59:45,2457708.291,null
2017-01-17 18:55:48,2457771.289,null
2017-01-17 23:09:34,2457771.465,null
2017-01-18 00:56:19,2457771.539,null
2017-01-18 05:09:29,2457771.715,null
2017-01-18 06:56:15,2457771.789,null
2017-01-18 11:10:00,2457771.965,null
2017-01-18 12:56:45,2457772.039,null
2017-01-18 17:09:56,2457772.215,null
2017-01-26 11:17:05,2457779.970,null
2017-01-26 13:03:50,2457780.044,null
2017-01-26 17:17:36,2457780.221,null
2017-01-26 19:04:21,2457780.295,null
2017-01-26 23:17:32,2457780.471,null
2017-01-27 01:04:17,2457780.545,null
2017-03-11 00:18:45,2457823.513,null
2017-03-11 02:04:55,2457823.587,null
2017-04-13 11:49:41,2457856.993,null
2017-04-13 13:36:26,2457857.067,null
2017-05-03 13:38:42,2457877.069,null
2017-08-10 20:49:34,2457976.368,null
2017-08-10 22:36:19,2457976.442,null
2017-08-27 14:52:27,2457993.120,null
2017-08-27 16:39:12,2457993.194,null
2017-10-03 02:06:04,2458029.588,null
2017-11-09 01:36:37,2458066.567,null
2017-11-09 03:22:47,2458066.641,null
2017-11-26 07:44:50,2458083.823,null
2017-11-26 09:31:00,2458083.897,null
2018-01-27 01:40:41,2458145.570,null
2018-01-27 03:27:26,2458145.644,null
2018-01-27 07:41:12,2458145.820,null
2018-02-14 07:51:07,2458163.827,null
2018-02-14 09:37:52,2458163.901,null
2018-02-14 13:51:38,2458164.078,null
2018-02-14 15:37:48,2458164.151,null
2018-03-22 07:28:48,2458199.812,null
2018-04-27 18:47:49,2458236.283,null
2018-04-27 20:34:14,2458236.357,20.88
2018-05-13 18:53:59,2458252.287,18.29
2018-05-13 20:40:33,2458252.361,18.45

