Gaia17cbz
#Date,JD,averagemag.
2015-03-01 17:27:26,2457083.227,null
2015-03-29 09:28:59,2457110.895,19.94
2015-03-29 11:15:34,2457110.969,null
2015-04-23 23:14:53,2457136.469,20.09
2015-08-29 09:30:40,2457263.896,19.88
2015-08-29 11:17:14,2457263.970,null
2015-09-29 04:53:57,2457294.704,19.07
2015-10-21 15:00:51,2457317.126,null
2015-10-21 16:47:35,2457317.200,null
2016-01-24 23:35:41,2457412.483,19.75
2016-01-25 01:22:16,2457412.557,19.71
2016-01-25 05:35:57,2457412.733,19.62
2016-01-25 07:22:31,2457412.807,19.61
2016-01-30 23:41:13,2457418.487,19.17
2016-01-31 01:27:47,2457418.561,19.22
2016-01-31 05:41:28,2457418.737,19.38
2016-01-31 07:28:03,2457418.811,19.29
2016-03-11 10:50:13,2457458.952,19.64
2016-04-12 22:30:44,2457491.438,20.09
2016-04-13 00:17:18,2457491.512,20.06
2016-05-03 06:25:27,2457511.768,19.92
2016-05-03 10:39:08,2457511.944,19.97
2016-05-03 12:25:43,2457512.018,19.88
2016-09-08 16:39:39,2457640.194,20.62
2016-09-08 18:26:13,2457640.268,20.59
2016-10-12 17:48:45,2457674.242,20.42
2016-10-30 10:03:14,2457691.919,19.25
2016-10-30 11:49:48,2457691.993,19.21
2017-01-31 18:32:30,2457785.273,18.7
2017-01-31 20:19:05,2457785.347,18.75
2017-02-14 08:02:11,2457798.835,18.9
2017-02-14 09:48:46,2457798.909,18.86
2017-03-22 07:23:03,2457834.808,18.74
2017-04-30 12:59:48,2457874.042,null
2017-04-30 14:46:34,2457874.116,null
2017-04-30 19:00:20,2457874.292,null
2017-04-30 20:46:30,2457874.366,null
2017-05-11 14:55:42,2457885.122,19.23
2017-05-11 19:09:51,2457885.299,null
2017-05-11 20:55:57,2457885.372,19.21
2017-05-12 01:09:38,2457885.548,19.16
2017-05-12 02:56:12,2457885.622,19.18
2017-05-12 07:09:53,2457885.799,19.15
2017-07-29 01:33:16,2457963.565,null
2017-07-29 03:20:01,2457963.639,null
2017-07-29 07:33:45,2457963.815,null
2017-07-29 09:19:54,2457963.889,null
2017-08-13 03:28:09,2457978.645,null
2017-08-13 07:41:48,2457978.821,17.61
2017-08-13 09:28:22,2457978.895,17.58
2017-09-19 20:57:03,2458016.373,17.19
2017-10-27 08:05:56,2458053.837,17.66
2017-10-27 12:19:35,2458054.014,17.63
2017-11-08 06:24:51,2458065.767,17.45
2017-11-08 08:11:54,2458065.842,null
2017-11-08 12:25:03,2458066.017,null
2018-02-09 20:57:02,2458159.373,null
2018-02-09 22:43:25,2458159.447,20.08
2018-02-28 14:59:54,2458178.125,null
2018-02-28 16:46:25,2458178.199,19.82
2018-04-02 04:20:38,2458210.681,null
2018-04-02 08:34:12,2458210.857,20.16
2018-08-07 16:27:25,2458338.186,20.67
2018-08-07 20:41:05,2458338.362,20.59
2018-08-07 22:27:56,2458338.436,null
2018-08-30 04:29:23,2458360.687,20.12
2018-08-30 08:43:33,2458360.864,null
2018-09-30 20:18:04,2458392.346,null
2018-09-30 22:04:40,2458392.420,null

