Gaia16ccc
#Date,JD,averagemag.
2014-07-25 11:28:02,2456863.978,null
2014-07-25 13:14:58,2456864.052,null
2014-07-25 17:28:33,2456864.228,null
2014-07-25 19:14:54,2456864.302,null
2014-10-28 10:32:12,2456958.939,null
2014-10-28 12:18:42,2456959.013,null
2014-11-14 12:24:44,2456976.017,null
2015-05-05 17:38:36,2457148.235,null
2015-05-05 19:24:55,2457148.309,null
2015-11-06 17:39:15,2457333.236,null
2015-12-27 05:18:48,2457383.721,null
2015-12-27 07:05:19,2457383.795,null
2016-05-14 20:31:54,2457523.355,null
2016-06-10 12:36:15,2457550.025,null
2016-07-07 12:29:03,2457577.020,null
2016-07-07 14:15:13,2457577.094,null
2016-11-15 18:48:16,2457708.284,null
2016-11-15 20:35:01,2457708.358,null
2016-12-13 06:35:22,2457735.775,18.86
2016-12-13 08:21:57,2457735.849,18.89

