Gaia16bgd
#Date,JD,averagemag.
2014-11-19 00:59:02,2456980.541,null
2014-11-19 02:45:16,2456980.615,null
2015-03-07 17:27:45,2457089.228,null
2015-03-07 21:41:26,2457089.404,null
2015-04-29 16:58:42,2457142.207,null
2015-08-31 09:12:25,2457265.884,null
2015-08-31 10:58:53,2457265.958,null
2015-09-23 09:17:06,2457288.887,null
2015-10-25 08:53:55,2457320.871,null
2015-10-25 10:40:09,2457320.945,null
2015-12-03 03:39:59,2457359.653,null
2015-12-03 07:53:51,2457359.829,null
2015-12-13 01:58:39,2457369.582,null
2015-12-13 03:45:30,2457369.657,null
2016-03-16 22:45:17,2457464.448,null
2016-03-17 00:31:32,2457464.522,null
2016-04-09 10:39:42,2457487.944,null
2016-05-10 04:23:08,2457518.683,null
2016-05-10 06:09:53,2457518.757,null
2016-09-10 16:21:14,2457642.181,18.27
2016-09-10 18:07:48,2457642.255,18.26
2016-10-07 16:12:53,2457669.176,18.82

