Gaia18eah
#Date,JD,averagemag.
2014-09-01 15:58:25,2456902.166,null
2014-10-02 17:10:35,2456933.216,null
2014-10-02 18:57:09,2456933.290,null
2015-01-04 15:14:51,2457027.135,null
2015-01-21 13:29:55,2457044.062,null
2015-01-21 15:16:39,2457044.137,null
2015-02-23 06:52:27,2457076.786,20.42
2015-02-23 08:39:01,2457076.860,20.73
2015-07-02 13:01:55,2457206.043,20.39
2015-07-02 14:48:57,2457206.117,null
2015-07-23 01:10:26,2457226.549,null
2015-07-23 02:57:12,2457226.623,null
2015-08-25 02:38:47,2457259.610,null
2015-08-25 06:52:33,2457259.786,null
2016-01-14 02:31:12,2457401.605,null
2016-01-14 04:17:45,2457401.679,19.83
2016-02-04 22:10:28,2457423.424,20.4
2016-07-11 20:12:21,2457581.342,20.18
2016-07-11 21:58:56,2457581.416,null
2016-09-04 02:02:09,2457635.585,20.62
2017-01-22 23:22:49,2457776.474,null
2017-02-18 06:27:47,2457802.769,20.25
2017-02-18 10:41:25,2457802.945,20.18
2017-03-15 10:32:44,2457827.939,null
2017-03-15 12:18:47,2457828.013,20.4
2017-07-22 22:46:35,2457957.449,null
2017-08-22 04:33:47,2457987.690,null
2017-08-22 06:20:22,2457987.764,20.61
2017-09-14 10:32:37,2458010.939,null
2017-09-14 12:19:25,2458011.013,null
2018-02-02 06:05:36,2458151.754,null
2018-02-02 07:51:49,2458151.828,20.51
2018-03-05 07:24:20,2458182.809,20.43
2018-03-05 11:37:59,2458182.985,20.21
2018-03-25 11:40:21,2458202.986,20.38
2018-03-25 13:27:05,2458203.060,null
2018-08-03 01:44:50,2458333.573,20.52
2018-09-06 05:32:59,2458367.731,null
2018-09-06 07:19:10,2458367.805,null
2018-09-24 05:38:23,2458385.735,null
2018-09-24 07:24:33,2458385.809,null
2018-12-27 13:58:01,2458480.082,17.66
2018-12-27 15:44:35,2458480.156,17.61
2019-01-07 02:03:37,2458490.586,20.21
2019-01-07 03:50:10,2458490.660,20.28
2019-02-12 19:13:18,2458527.301,null
2019-02-12 20:59:23,2458527.375,20.45
2019-03-22 02:24:50,2458564.601,null
2019-03-22 08:25:02,2458564.851,20.36

