Gaia20fnz
#Date,JD,averagemag.
2014-09-19 17:31:50,2456920.230,untrusted
2014-09-19 19:18:23,2456920.304,untrusted
2014-10-24 08:37:40,2456954.859,untrusted
2014-10-24 10:24:13,2456954.933,untrusted
2015-02-23 20:36:04,2457077.358,18.93
2015-02-23 22:22:39,2457077.432,18.88
2015-02-24 02:36:20,2457077.609,18.94
2015-03-16 04:29:44,2457097.687,18.86
2015-04-17 04:11:05,2457129.674,18.82
2015-05-31 19:35:53,2457174.317,18.85
2015-06-01 01:36:09,2457174.567,18.84
2015-06-01 07:36:24,2457174.817,18.82
2015-06-01 13:36:40,2457175.067,18.82
2015-06-01 19:36:56,2457175.317,18.82
2015-09-12 16:15:50,2457278.178,18.83
2015-10-05 16:08:29,2457301.173,untrusted
2015-11-04 03:46:20,2457330.657,18.79
2015-11-04 05:32:54,2457330.731,18.73
2016-03-04 23:32:58,2457452.481,18.71
2016-03-30 09:44:12,2457477.906,18.71
2016-03-30 11:30:47,2457477.980,18.74
2016-04-26 23:20:30,2457505.473,18.60
2016-04-27 03:34:11,2457505.649,18.71
2016-09-22 01:07:29,2457653.547,18.81
2016-10-19 06:50:32,2457680.785,null
2016-10-19 11:04:00,2457680.961,18.84
2016-11-13 16:55:05,2457706.205,18.90
2016-11-13 18:41:38,2457706.279,18.90
2017-03-15 14:06:36,2457828.088,18.93
2017-03-15 18:20:17,2457828.264,18.98
2017-04-14 06:06:04,2457857.754,18.98
2017-04-14 07:52:38,2457857.828,19.02
2017-05-07 13:50:51,2457881.077,18.93
2017-10-02 19:50:21,2458029.327,null
2017-10-02 21:36:47,2458029.401,18.86
2017-11-03 09:09:57,2458060.882,18.93
2017-11-03 13:23:36,2458061.058,18.96
2017-11-23 19:25:58,2458081.310,18.89
2017-11-23 21:12:58,2458081.384,null
2018-03-26 13:31:34,2458204.064,19.11
2018-03-26 15:18:09,2458204.138,19.06
2018-04-29 01:04:36,2458237.545,18.96
2018-04-29 02:51:11,2458237.619,19.02
2018-05-17 14:56:08,2458256.122,untrusted
2018-05-17 19:09:49,2458256.298,18.98
2018-08-24 15:41:26,2458355.154,18.94
2018-08-24 17:28:00,2458355.228,19.03
2018-09-06 03:47:15,2458367.658,18.99
2018-09-06 05:33:52,2458367.732,null
2018-10-13 14:57:50,2458405.123,19.01
2018-10-13 16:44:24,2458405.198,19.00
2018-11-20 02:24:32,2458442.600,18.92
2018-11-20 04:11:06,2458442.674,18.92
2018-11-20 08:24:45,2458442.851,18.90
2018-12-01 20:31:58,2458454.356,18.92
2018-12-01 22:18:32,2458454.430,18.90
2018-12-02 02:32:11,2458454.606,18.94
2018-12-02 04:18:45,2458454.680,18.96
2018-12-02 10:18:58,2458454.930,18.96
2019-02-15 20:57:09,2458530.373,18.94
2019-02-15 22:43:44,2458530.447,18.95
2019-02-16 02:57:25,2458530.623,18.94
2019-02-16 04:43:59,2458530.697,18.92
2019-02-27 09:06:41,2458541.880,19.02
2019-02-27 10:53:15,2458541.954,18.93
2019-02-27 15:06:56,2458542.130,18.99
2019-02-27 16:53:31,2458542.204,untrusted
2019-04-06 14:42:48,2458580.113,19.01
2019-05-14 02:02:56,2458617.585,18.98
2019-05-14 03:49:31,2458617.659,19.02
2019-05-26 21:57:49,2458630.415,18.97
2019-05-27 02:11:30,2458630.591,18.94
2019-08-20 14:53:44,2458716.121,18.95
2019-08-20 16:40:18,2458716.195,19.06
2019-08-20 20:53:57,2458716.371,19.03
2019-08-20 22:40:31,2458716.445,19.00
2019-09-02 15:08:06,2458729.131,null
2019-09-02 16:54:50,2458729.205,null
2019-09-02 21:08:08,2458729.381,19.02
2019-09-02 22:54:42,2458729.455,18.95
2019-10-10 18:30:13,2458767.271,null
2019-11-16 18:35:10,2458804.274,19.02
2019-11-16 20:21:44,2458804.348,19.01
2019-11-28 12:49:40,2458816.034,19.04
2019-11-28 14:36:14,2458816.108,19.01
2020-02-29 19:21:47,2458909.307,19.04
2020-02-29 21:08:45,2458909.381,null
2020-03-19 01:56:18,2458927.581,untrusted
2020-03-19 03:42:52,2458927.655,18.94
2020-04-21 09:34:19,2458960.899,18.94
2020-08-24 21:39:08,2459086.402,18.84
2020-08-24 23:25:42,2459086.476,18.77
2020-09-06 23:31:12,2459099.480,18.90
2020-09-07 03:44:51,2459099.656,untrusted
2020-10-14 02:56:33,2459136.623,18.85
2020-10-14 04:43:07,2459136.697,18.85
2020-11-21 08:23:01,2459174.849,18.73
2020-11-21 10:09:35,2459174.923,18.74
2020-11-21 14:23:14,2459175.099,18.59
2020-11-21 16:09:48,2459175.173,18.64
2020-12-01 20:30:11,2459185.354,18.62
2020-12-01 22:16:45,2459185.428,18.59
2020-12-02 02:30:24,2459185.604,18.69
2020-12-02 04:16:58,2459185.678,18.65
2020-12-02 08:30:37,2459185.855,18.64
2020-12-02 10:17:11,2459185.929,18.61
2021-02-15 22:42:03,2459261.446,18.64
2021-02-16 02:55:44,2459261.622,18.59
2021-02-16 04:42:18,2459261.696,18.66
2021-02-16 08:55:59,2459261.872,18.46
2021-02-28 15:05:28,2459274.129,18.53
2021-02-28 16:52:03,2459274.203,18.50
2021-02-28 21:05:44,2459274.379,18.48
2021-02-28 22:52:18,2459274.453,18.55

