Gaia16awh
#Date,JD,averagemag.
2015-01-05 21:12:07,2457028.383,null
2015-01-05 22:58:52,2457028.458,null
2015-01-06 03:12:38,2457028.634,null
2015-01-06 04:59:23,2457028.708,null
2015-02-13 14:49:13,2457067.118,null
2015-02-13 16:35:58,2457067.192,null
2015-04-07 14:18:06,2457120.096,null
2015-04-07 16:04:52,2457120.170,null
2015-07-15 11:22:24,2457218.974,null
2015-07-15 13:08:34,2457219.048,null
2015-08-03 13:09:22,2457238.048,null
2015-09-08 10:41:20,2457273.945,null
2015-10-17 04:12:42,2457312.675,null
2015-10-17 05:58:52,2457312.749,null
2015-10-17 10:12:36,2457312.925,null
2015-11-03 22:22:06,2457330.432,null
2015-11-04 00:08:16,2457330.506,null
2015-11-04 04:22:01,2457330.682,null
2015-11-04 06:08:46,2457330.756,null
2015-12-31 17:58:51,2457388.249,null
2015-12-31 22:12:01,2457388.425,null
2015-12-31 23:58:47,2457388.499,null
2016-01-22 06:06:06,2457409.754,null
2016-01-22 10:19:52,2457409.930,null
2016-02-24 17:45:26,2457443.240,null
2016-04-01 09:13:54,2457479.885,null
2016-04-01 11:00:04,2457479.958,null
2016-04-16 21:19:50,2457495.389,null
2016-04-16 23:06:00,2457495.463,null
2016-06-06 07:46:08,2457545.824,null
2016-06-06 13:46:03,2457546.074,null
2016-07-25 06:23:51,2457594.767,18.56
2016-07-25 08:10:25,2457594.841,untrusted
2016-08-17 00:18:25,2457617.513,19.81
2016-08-17 02:04:58,2457617.587,19.49
2016-09-18 23:49:30,2457650.493,20.36
2016-09-19 01:36:16,2457650.567,null
2016-11-04 01:09:59,2457696.549,null
2016-11-04 05:23:43,2457696.725,null
2016-11-04 07:10:28,2457696.799,null
2016-11-04 11:23:38,2457696.975,null
2016-11-04 13:10:23,2457697.049,null
2016-11-04 17:24:07,2457697.225,null
2016-11-04 19:10:52,2457697.299,null
2016-11-04 23:24:01,2457697.475,null
2016-11-13 05:30:55,2457705.730,null
2016-11-13 07:17:40,2457705.804,null
2016-11-13 11:31:25,2457705.980,null
2016-11-13 13:18:10,2457706.054,null
2016-11-13 17:31:54,2457706.230,null
2016-11-13 19:18:04,2457706.304,null
2016-11-13 23:31:49,2457706.480,null
2016-11-14 01:18:34,2457706.555,null
2016-11-14 07:18:29,2457706.805,null
2017-01-11 01:09:35,2457764.548,null
2017-01-11 05:23:20,2457764.725,null
2017-02-05 07:09:49,2457789.798,null
2017-03-06 18:29:49,2457819.271,null
2017-03-06 20:16:34,2457819.345,null
2017-04-15 05:32:57,2457858.731,null
2017-04-15 07:19:43,2457858.805,null
2017-04-26 23:40:50,2457870.487,null
2017-04-27 01:27:00,2457870.560,null
2017-06-15 03:59:45,2457919.666,null
2017-06-15 05:46:30,2457919.741,null
2017-06-21 11:51:12,2457925.994,null
2017-06-21 16:04:56,2457926.170,null
2017-06-21 17:51:41,2457926.244,null
2017-06-21 22:05:25,2457926.420,null
2017-08-05 08:50:14,2457970.868,null
2017-08-05 10:36:58,2457970.942,null
2017-08-31 16:24:24,2457997.184,null
2017-09-30 14:21:13,2458027.098,null
2017-09-30 16:07:58,2458027.172,null

