Gaia21anw
#Date,JD,averagemag.
2014-11-01 03:08:29,2456962.631,null
2015-01-02 08:42:14,2457024.863,null
2015-01-02 10:28:24,2457024.936,null
2015-02-10 10:04:31,2457063.920,null
2015-02-10 14:18:16,2457064.096,null
2015-03-12 08:06:21,2457093.838,null
2015-03-12 09:52:31,2457093.911,null
2015-04-10 19:51:20,2457123.327,null
2015-05-18 07:02:59,2457160.794,null
2015-05-18 08:49:44,2457160.868,null
2015-06-07 13:03:58,2457181.044,null
2015-06-07 14:50:43,2457181.119,null
2015-07-19 11:50:09,2457222.993,null
2015-07-19 13:36:54,2457223.067,null
2015-08-07 11:52:07,2457241.995,null
2015-09-15 12:38:31,2457281.027,null
2015-10-12 16:38:05,2457308.193,null
2015-10-12 18:24:50,2457308.267,null
2015-11-13 04:15:51,2457339.678,null
2015-11-13 06:02:01,2457339.751,null
2015-12-20 21:49:45,2457377.410,null
2016-01-16 03:50:19,2457403.660,null
2016-01-16 05:36:30,2457403.734,null
2016-02-22 21:26:44,2457441.394,null
2016-02-22 23:13:29,2457441.468,null
2016-04-21 14:57:47,2457500.123,null
2016-05-30 14:02:19,2457539.085,null
2016-05-30 15:48:30,2457539.159,null
2016-06-18 14:04:38,2457558.087,null
2016-07-30 12:50:20,2457600.035,null
2016-07-30 14:36:30,2457600.109,null
2016-08-19 14:36:07,2457620.108,null
2016-09-26 11:56:43,2457657.998,null
2016-10-25 13:25:00,2457687.059,null
2016-10-25 17:38:45,2457687.235,null
2016-11-24 17:23:43,2457717.225,null
2017-01-02 16:57:39,2457756.207,null
2017-01-02 18:44:24,2457756.281,null
2017-01-29 04:57:22,2457782.707,null
2017-01-29 06:44:07,2457782.781,null
2017-03-06 01:44:21,2457818.572,null
2017-04-08 01:19:02,2457851.555,null
2017-05-03 11:25:16,2457876.976,null
2017-06-12 12:09:31,2457917.007,null
2017-06-30 16:26:15,2457935.185,null
2017-06-30 18:12:25,2457935.259,null
2017-08-11 09:13:18,2457976.884,null
2017-08-11 10:59:27,2457976.958,null
2017-09-01 22:56:34,2457998.456,null
2017-09-02 03:10:19,2457998.632,null
2017-10-08 08:24:34,2458034.850,null
2017-10-08 10:11:19,2458034.925,null
2017-11-08 15:49:44,2458066.160,null
2017-12-07 07:53:58,2458094.829,null
2017-12-07 09:40:42,2458094.903,null
2018-01-16 01:28:45,2458134.562,null
2018-01-16 03:15:30,2458134.636,null
2018-02-12 13:26:12,2458162.060,null
2018-03-18 02:52:28,2458195.620,null
2018-04-21 18:32:56,2458230.273,null
2018-04-21 20:19:41,2458230.347,null
2018-05-15 06:28:41,2458253.770,null
2018-06-25 05:21:23,2458294.723,null
2018-06-25 07:08:08,2458294.797,null
2018-07-13 01:10:58,2458312.549,null
2018-07-13 05:24:43,2458312.725,null
2018-08-23 04:14:29,2458353.677,null
2018-08-23 06:01:14,2458353.751,null
2018-09-15 11:54:35,2458376.996,null
2018-09-15 16:08:19,2458377.172,null
2018-11-22 21:06:39,2458445.380,null
2018-12-20 04:48:46,2458472.701,null
2019-01-29 02:37:51,2458512.610,null
2019-01-29 04:24:01,2458512.683,null
2019-02-26 14:31:16,2458541.105,null
2019-02-26 16:18:01,2458541.179,null
2019-03-30 02:13:17,2458572.593,null
2019-03-30 04:00:02,2458572.667,null
2019-05-05 07:33:01,2458608.815,null
2019-05-05 09:19:11,2458608.888,null
2019-05-27 01:31:25,2458630.563,null
2019-08-02 08:39:46,2458697.861,null
2019-08-02 10:26:31,2458697.935,null
2019-09-01 09:42:02,2458727.904,null
2019-09-01 11:28:47,2458727.978,null
2019-10-03 10:59:55,2458759.958,null
2019-10-03 12:46:05,2458760.032,null
2019-11-08 02:35:48,2458795.608,null
2019-11-28 19:30:11,2458816.313,null
2020-01-06 21:58:40,2458855.416,null
2020-01-06 23:44:50,2458855.489,null
2020-01-23 22:29:23,2458872.437,null
2020-01-24 00:16:08,2458872.511,null
2020-03-02 02:34:55,2458910.608,null
2020-03-26 21:32:53,2458935.398,null
2020-04-29 09:19:04,2458968.888,null
2020-06-05 18:40:36,2459006.278,null
2020-07-04 01:33:26,2459034.565,null
2020-07-04 05:47:11,2459034.741,null
2020-08-23 22:13:11,2459085.426,null
2020-09-16 05:52:41,2459108.745,null
2020-10-20 21:28:53,2459143.395,null
2020-10-20 23:15:38,2459143.469,null
2020-11-23 15:04:48,2459177.128,null
2020-11-23 16:51:32,2459177.202,null
2020-12-20 21:00:46,2459204.376,null
2020-12-20 22:47:31,2459204.450,null
2021-01-29 16:22:36,2459244.182,18.97
2021-01-29 20:36:17,2459244.359,18.99

