Gaia21cyb
#Date,JD(TCB),averagemag
2014-08-20 17:31:06,2456890.22993,19.40
2014-08-20 19:17:40,2456890.30394,19.44
2014-08-20 23:31:19,2456890.48008,19.37
2014-08-21 01:17:52,2456890.55407,untrusted
2014-08-21 05:31:31,2456890.73022,19.41
2014-08-21 07:18:05,2456890.80422,19.37
2015-01-23 17:32:30,2457046.23090,null
2015-02-09 21:52:10,2457063.41123,19.31
2015-02-09 23:38:44,2457063.48523,19.29
2015-06-29 16:51:12,2457203.20222,19.35
2015-08-05 04:15:42,2457239.67757,null
2015-08-05 06:01:51,2457239.75128,null
2015-08-18 18:08:39,2457253.25601,null
2015-08-18 22:22:23,2457253.43221,null
2015-08-19 00:08:32,2457253.50593,null
2015-11-20 07:34:30,2457346.81563,19.31
2015-11-20 11:48:11,2457346.99179,19.36
2015-11-20 13:35:06,2457347.06604,null
2015-11-20 17:48:27,2457347.24198,19.32
2015-11-20 19:35:02,2457347.31600,19.37
2015-11-20 23:48:43,2457347.49216,19.36
2015-11-21 01:35:18,2457347.56618,untrusted
2015-11-21 05:48:59,2457347.74235,19.34
2015-11-21 07:35:33,2457347.81635,19.33
2015-11-21 11:49:14,2457347.99252,19.34
2015-11-21 13:35:49,2457348.06654,19.37
2015-11-21 17:49:30,2457348.24271,19.36
2015-11-21 19:36:04,2457348.31671,19.35
2015-11-21 23:49:45,2457348.49288,19.31
2015-11-22 05:50:01,2457348.74307,19.33
2015-11-22 11:50:16,2457348.99324,19.35
2015-11-22 17:50:32,2457349.24343,19.36
2015-11-22 19:37:07,2457349.31744,19.36
2015-11-22 23:50:48,2457349.49361,19.32
2015-11-23 01:37:22,2457349.56762,19.33
2015-11-23 05:51:03,2457349.74378,19.36
2015-11-23 07:37:38,2457349.81780,19.34
2015-11-23 11:51:19,2457349.99397,untrusted
2015-11-23 13:37:54,2457350.06799,19.32
2015-11-23 17:51:35,2457350.24416,19.29
2015-11-23 19:38:10,2457350.31817,19.34
2015-11-23 23:51:51,2457350.49434,19.35
2015-11-24 01:38:26,2457350.56836,19.35
2016-01-02 17:20:16,2457390.22241,19.32
2016-01-02 19:06:51,2457390.29642,19.29
2016-02-08 22:46:40,2457427.44907,19.33
2016-02-09 00:33:14,2457427.52308,19.32
2016-02-16 18:40:15,2457435.27795,untrusted
2016-02-16 22:53:56,2457435.45412,19.31
2016-02-17 00:40:31,2457435.52814,19.34
2016-02-17 04:54:12,2457435.70431,19.29
2016-05-20 18:31:47,2457529.27207,19.35
2016-05-20 20:18:20,2457529.34606,19.37
2016-06-02 14:24:32,2457542.10037,19.35
2016-06-02 18:38:11,2457542.27652,19.30
2016-06-02 20:24:45,2457542.35052,19.30
2016-07-09 18:00:04,2457579.25005,19.35
2016-07-09 19:46:37,2457579.32404,19.25
2016-11-24 18:47:59,2457717.28332,19.14
2016-11-24 20:34:33,2457717.35733,19.05
2016-12-10 20:42:19,2457733.36272,untrusted
2017-01-12 02:17:56,2457765.59579,19.18
2017-05-29 08:57:15,2457902.87309,19.32
2017-06-18 22:43:30,2457923.44688,untrusted
2017-06-19 02:57:09,2457923.62302,19.39
2017-07-20 16:17:49,2457955.17904,19.39
2017-12-03 15:17:29,2458091.13714,19.38
2017-12-03 17:04:04,2458091.21116,19.36
2017-12-25 21:17:35,2458113.38721,19.35
2018-01-22 09:04:37,2458140.87821,19.28
2018-06-08 05:49:54,2458277.74299,19.40
2018-07-04 11:38:33,2458303.98510,19.42
2018-07-31 09:39:34,2458330.90248,19.37
2018-07-31 11:26:08,2458330.97648,untrusted
2018-12-13 10:27:02,2458465.93544,19.37
2018-12-13 12:13:37,2458466.00946,19.32
2019-02-01 04:13:57,2458515.67635,19.38
2019-02-01 06:00:32,2458515.75037,19.37
2019-06-18 23:11:18,2458653.46618,19.36
2019-06-19 00:57:52,2458653.54019,19.37
2019-08-05 07:08:17,2458700.79742,19.31
2019-08-05 08:54:50,2458700.87141,19.33
2019-12-20 06:18:11,2458837.76263,19.17
2020-01-18 17:54:16,2458867.24602,19.12
2020-01-18 19:40:51,2458867.32003,19.14
2020-02-07 12:32:52,2458887.02282,19.23
2020-02-07 14:19:27,2458887.09684,19.17
2020-06-23 03:59:10,2459023.66609,19.08
2020-06-23 05:45:44,2459023.74009,untrusted
2020-07-27 01:11:57,2459057.54997,19.10
2020-07-27 05:25:35,2459057.72610,19.07
2020-07-31 21:38:19,2459062.40161,untrusted
2020-07-31 23:24:53,2459062.47561,19.09
2020-12-13 18:12:23,2459197.25860,19.18
2020-12-13 22:26:05,2459197.43478,19.15
2021-01-10 04:13:40,2459224.67616,19.12
2021-01-10 06:00:15,2459224.75017,19.06
2021-02-01 11:59:11,2459246.99943,19.04
2021-02-01 16:12:53,2459247.17561,19.08
2021-06-19 11:10:05,2459384.96534,18.85
2021-06-19 12:56:39,2459385.03934,18.89
2021-07-21 00:31:21,2459416.52177,untrusted

