Gaia21bhw
#Date,JD,averagemag.
2014-09-11 01:05:19,2456911.545,untrusted
2014-10-14 20:27:11,2456945.352,untrusted
2014-10-14 22:13:45,2456945.426,untrusted
2015-02-23 17:00:08,2457077.208,19.24
2015-02-23 21:13:50,2457077.385,19.41
2015-03-25 02:57:50,2457106.623,19.28
2015-03-25 04:44:25,2457106.698,19.22
2015-04-15 10:47:22,2457127.950,untrusted
2015-09-03 16:00:14,2457269.167,19.76
2015-10-06 03:30:37,2457301.646,null
2015-10-06 05:16:47,2457301.720,null
2015-10-24 03:32:52,2457319.648,null
2015-10-24 05:19:37,2457319.722,null
2016-03-05 06:11:23,2457452.758,19.83
2016-04-08 15:57:31,2457487.165,19.31
2016-04-08 17:44:35,2457487.239,null
2016-04-23 04:06:58,2457501.672,null
2016-04-23 05:53:02,2457501.745,19.44
2016-04-23 10:06:55,2457501.921,null
2016-07-29 11:47:59,2457598.992,20.00
2016-07-29 13:34:33,2457599.066,19.74
2016-07-29 17:48:12,2457599.242,19.69
2016-07-29 19:34:46,2457599.316,19.78
2016-07-29 23:48:25,2457599.492,19.89
2016-07-30 01:34:58,2457599.566,untrusted
2016-07-30 05:48:37,2457599.742,19.48
2016-07-30 07:35:11,2457599.816,19.78
2016-07-30 13:35:23,2457600.066,19.41
2016-08-02 01:37:24,2457602.568,19.50
2016-08-02 05:51:04,2457602.744,null
2016-08-02 07:37:48,2457602.818,null
2016-08-02 11:51:32,2457602.994,null
2016-08-02 13:38:17,2457603.068,null
2016-08-02 17:51:28,2457603.244,19.89
2016-08-02 19:38:02,2457603.318,19.78
2016-08-02 23:51:41,2457603.494,19.81
2016-09-13 11:08:46,2457644.964,19.18
2016-09-13 12:55:19,2457645.038,19.28
2016-10-21 22:28:32,2457683.436,null
2016-10-22 00:14:38,2457683.510,19.37
2016-10-22 04:28:25,2457683.686,null
2016-10-29 16:33:31,2457691.190,19.73
2016-10-29 18:20:05,2457691.264,19.48
2016-10-29 22:33:43,2457691.440,19.35
2016-10-30 00:20:17,2457691.514,19.63
2016-10-30 04:33:56,2457691.690,19.54
2016-10-30 06:20:30,2457691.764,19.36
2017-01-27 19:43:52,2457781.322,null
2017-01-27 23:57:17,2457781.498,20.10
2017-01-28 01:43:52,2457781.572,19.89
2017-02-07 18:05:45,2457792.254,19.47
2017-02-07 19:52:20,2457792.328,untrusted
2017-02-08 00:06:01,2457792.504,20.54
2017-03-15 18:58:47,2457828.291,19.58
2017-03-15 20:45:22,2457828.365,19.46
2017-08-04 14:09:10,2457970.090,null
2017-08-04 15:55:54,2457970.164,null
2017-08-21 08:13:34,2457986.843,20.19
2017-09-24 07:39:57,2458020.819,untrusted
2017-09-24 09:26:30,2458020.893,19.39
2018-02-04 14:23:52,2458154.100,19.39
2018-02-04 16:10:27,2458154.174,19.32
2018-03-26 09:56:36,2458203.914,19.04
2018-08-13 21:13:40,2458344.384,19.56
2018-08-13 23:00:13,2458344.458,19.66
2018-09-05 21:08:52,2458367.381,untrusted
2018-09-05 22:55:25,2458367.455,19.77
2018-10-04 20:48:23,2458396.367,null
2018-10-04 22:34:47,2458396.441,19.59
2019-02-13 23:18:39,2458528.471,19.78
2019-03-10 15:27:58,2458553.144,19.50
2019-04-05 21:20:42,2458579.389,19.76
2019-08-18 20:15:30,2458714.344,null
2019-08-18 22:01:39,2458714.418,19.72
2019-09-13 21:08:20,2458740.381,18.00
2019-10-09 23:50:40,2458766.494,null
2020-02-20 15:10:37,2458900.132,untrusted
2020-04-11 11:12:54,2458950.967,19.67
2020-04-11 15:26:35,2458951.143,19.75
2020-08-14 09:12:16,2459075.884,19.26
2020-08-14 10:58:50,2459075.958,19.40
2020-09-06 21:06:25,2459099.379,19.35
2020-10-05 08:46:58,2459127.866,19.05
2020-10-05 10:33:32,2459127.940,19.22
2021-02-14 09:31:03,2459259.897,19.28
2021-02-14 11:17:38,2459259.971,untrusted
2021-03-11 09:25:43,2459284.893,17.46
2021-03-11 11:12:17,2459284.967,17.62
2021-04-06 05:05:58,2459310.712,19.46

