Gaia19bwb
#Date,JD,averagemag.
2014-11-15 22:11:16,2456977.424,null
2014-11-15 23:58:02,2456977.499,null
2015-03-15 01:01:48,2457096.543,null
2015-03-15 02:48:33,2457096.617,null
2015-03-23 14:53:53,2457105.121,null
2015-03-23 19:07:37,2457105.297,null
2015-05-03 12:05:07,2457146.004,null
2015-06-28 11:42:21,2457201.988,null
2015-06-28 13:29:05,2457202.062,null
2015-06-28 17:42:49,2457202.238,null
2015-10-28 19:21:35,2457324.307,null
2015-10-28 23:35:21,2457324.483,null
2015-11-29 23:09:42,2457356.465,null
2015-11-30 00:56:27,2457356.539,null
2015-12-19 18:56:36,2457376.289,null
2015-12-19 23:10:22,2457376.466,null
2016-03-22 21:44:49,2457470.406,null
2016-04-06 03:49:21,2457484.659,null
2016-04-06 08:03:05,2457484.835,null
2016-05-13 19:12:08,2457522.300,null
2016-06-19 14:29:54,2457559.104,null
2016-06-19 18:43:38,2457559.280,null
2016-06-19 20:30:22,2457559.354,null
2016-07-08 12:52:15,2457578.036,null
2016-07-08 14:38:24,2457578.110,null
2016-09-15 08:43:54,2457646.864,null
2016-09-15 12:57:40,2457647.040,null
2016-09-15 14:43:50,2457647.114,null
2016-09-15 18:57:36,2457647.290,null
2016-09-30 13:08:56,2457662.048,null
2016-09-30 14:55:06,2457662.122,null
2016-09-30 19:08:52,2457662.298,null
2016-09-30 20:55:37,2457662.372,null
2016-11-08 00:46:06,2457700.532,null
2016-12-12 19:53:40,2457735.329,null
2016-12-28 12:12:27,2457751.009,null
2016-12-28 13:59:13,2457751.083,null
2017-04-01 16:20:43,2457845.181,null
2017-04-01 18:06:53,2457845.255,null
2017-05-25 03:43:09,2457898.655,null
2017-05-25 05:29:18,2457898.729,null
2017-07-09 23:01:42,2457944.460,null
2017-07-10 05:02:11,2457944.710,null
2017-07-10 09:15:55,2457944.886,null
2017-07-10 11:02:40,2457944.960,null
2017-07-10 15:15:49,2457945.136,null
2017-07-10 17:02:34,2457945.210,null
2017-07-10 21:16:18,2457945.386,null
2017-07-10 23:03:03,2457945.460,null
2017-07-11 03:16:47,2457945.637,null
2017-07-11 05:02:57,2457945.710,null
2017-07-11 09:16:41,2457945.887,null
2017-07-11 15:17:10,2457946.137,null
2017-07-15 03:19:53,2457949.639,null
2017-07-15 09:20:22,2457949.889,null
2017-07-15 15:20:17,2457950.139,null
2017-07-15 17:07:01,2457950.213,null
2017-07-15 21:20:46,2457950.389,null
2017-07-15 23:06:56,2457950.463,null
2017-07-16 03:20:40,2457950.639,null
2017-07-16 05:07:25,2457950.713,null
2017-07-16 09:21:09,2457950.890,null
2017-07-16 11:07:54,2457950.964,null
2017-07-16 15:21:03,2457951.140,null
2017-07-16 17:07:48,2457951.214,null
2017-07-16 23:08:17,2457951.464,null
2017-09-25 17:16:38,2458022.220,null
2017-09-25 21:30:24,2458022.396,null
2017-10-17 15:37:58,2458044.151,null
2017-10-17 17:24:09,2458044.225,null
2017-11-18 21:18:01,2458076.388,null
2017-11-18 23:04:47,2458076.462,null
2017-12-26 20:26:44,2458114.352,null
2017-12-26 22:13:29,2458114.426,null
2018-01-06 14:33:54,2458125.107,null
2018-01-06 16:20:39,2458125.181,null
2018-04-11 23:23:08,2458220.474,null
2018-04-12 01:09:18,2458220.548,null
2018-05-05 05:15:48,2458243.719,null
2018-06-05 18:38:37,2458275.277,null
2018-10-06 18:28:14,2458398.270,null
2018-11-01 16:40:12,2458424.195,null
2018-11-01 18:26:22,2458424.268,null
2018-11-29 16:27:05,2458452.185,null
2019-01-10 15:24:25,2458494.142,null
2019-01-10 17:11:10,2458494.216,null
2019-01-10 21:24:56,2458494.392,null
2019-01-10 23:11:06,2458494.466,null
2019-01-11 03:24:52,2458494.642,null
2019-01-11 05:11:37,2458494.716,null
2019-01-13 23:14:22,2458497.468,null
2019-01-14 03:28:08,2458497.645,null
2019-01-14 05:14:18,2458497.718,null
2019-01-14 09:28:03,2458497.894,null
2019-01-14 11:14:49,2458497.969,null
2019-01-14 15:28:34,2458498.145,null
2019-05-20 00:12:05,2458623.508,17.75
2019-05-20 01:58:39,2458623.582,17.75
2019-06-17 12:01:22,2458652.001,19.15
2019-06-17 13:47:56,2458652.075,19.22

