Gaia15acn
#Date,JD,averagemag.
2014-07-30 21:23:26,2456869.391,null
2014-07-31 01:36:36,2456869.567,null
2014-07-31 03:23:22,2456869.641,null
2014-07-31 07:37:08,2456869.817,null
2014-07-31 09:23:53,2456869.892,null
2014-07-31 13:37:04,2456870.067,null
2014-07-31 15:23:49,2456870.142,null
2014-07-31 19:37:35,2456870.318,null
2014-11-05 20:38:36,2456967.360,null
2014-11-05 22:25:21,2456967.434,null
2014-11-25 04:23:32,2456986.683,null
2015-02-06 09:14:44,2457059.885,null
2015-02-06 13:28:28,2457060.061,null
2015-02-06 15:15:13,2457060.136,null
2015-02-06 19:28:22,2457060.311,null
2015-02-19 19:37:21,2457073.318,null
2015-02-20 01:37:26,2457073.568,18.23
2015-02-20 03:24:00,2457073.642,18.13
2015-02-20 07:37:40,2457073.818,18.05
2015-02-20 09:24:14,2457073.892,18.04
2015-04-22 01:31:47,2457134.564,17.79
2015-04-22 03:18:22,2457134.638,17.82
2015-04-22 07:32:02,2457134.814,17.81
2015-05-15 19:38:25,2457158.318,18.53
2015-05-15 21:24:59,2457158.392,18.62
2015-06-18 09:07:36,2457191.880,null
2015-06-18 13:21:22,2457192.057,null
2015-07-28 00:32:52,2457231.523,null
2015-08-10 20:26:30,2457245.352,null
2015-11-16 05:27:47,2457342.728,null
2015-12-08 23:19:03,2457365.472,null
2016-01-08 04:52:56,2457395.703,null
2016-05-02 16:29:49,2457511.187,null
2016-05-02 20:43:35,2457511.364,null
2016-05-30 08:41:38,2457538.862,null
2016-05-30 10:28:23,2457538.936,null
2016-06-28 22:16:21,2457568.428,null
2016-08-10 07:30:01,2457610.813,null
2016-08-10 09:16:46,2457610.887,null
2016-08-19 15:23:30,2457620.141,null
2016-08-19 19:37:16,2457620.318,null
2016-10-07 23:53:27,2457669.495,null
2016-10-08 01:39:36,2457669.569,null
2016-10-08 05:53:21,2457669.745,null
2016-10-08 07:40:06,2457669.820,null
2016-10-14 19:44:37,2457676.323,null
2016-10-14 23:58:21,2457676.499,null
2016-10-15 01:45:06,2457676.573,null
2016-11-25 18:31:47,2457718.272,null
2016-12-22 00:15:34,2457744.511,null
2017-01-18 10:15:45,2457771.928,null
2017-01-18 12:01:54,2457772.001,null
2017-05-14 13:04:04,2457888.044,null
2017-06-14 11:05:25,2457918.962,null
2017-06-14 12:51:35,2457919.036,null
2017-07-10 05:00:01,2457944.708,null
2017-07-10 06:46:12,2457944.782,null
2017-08-25 03:49:33,2457990.659,null
2017-08-25 05:36:18,2457990.734,null
2017-08-25 09:50:04,2457990.910,null
2017-08-25 11:36:14,2457990.983,null
2017-08-25 15:49:59,2457991.160,null
2017-08-25 17:36:44,2457991.234,null
2017-08-25 23:37:15,2457991.484,null
2017-08-27 23:38:59,2457993.485,null
2017-08-28 05:38:55,2457993.735,null
2017-08-28 09:52:40,2457993.912,null
2017-08-28 11:39:25,2457993.986,null
2017-08-28 15:53:10,2457994.162,null
2017-08-28 17:39:20,2457994.236,null
2017-08-28 21:53:06,2457994.412,null
2017-10-17 08:10:09,2458043.840,null
2017-10-17 09:56:54,2458043.915,null

