Gaia16bvn
#Date,JD,averagemag.
2015-02-19 22:15:13,2457073.427,null
2015-02-20 02:28:59,2457073.603,null
2015-03-15 02:32:51,2457096.606,null
2015-03-15 04:19:36,2457096.680,null
2015-04-15 08:16:03,2457127.844,null
2015-05-26 07:22:06,2457168.807,null
2015-05-26 09:08:51,2457168.881,null
2015-06-04 15:16:19,2457178.136,null
2015-06-04 19:30:05,2457178.313,null
2015-09-13 04:26:14,2457278.685,null
2015-09-13 06:12:24,2457278.759,null
2015-10-07 18:02:05,2457303.251,null
2015-11-06 05:42:32,2457332.738,null
2016-03-01 21:40:05,2457449.403,null
2016-03-01 23:26:50,2457449.477,null
2016-03-29 03:34:29,2457476.649,null
2016-03-29 05:21:15,2457476.723,null
2016-04-25 05:11:14,2457503.716,null
2016-08-05 18:36:22,2457606.275,null
2016-08-05 20:23:06,2457606.349,null
2016-08-06 00:36:51,2457606.526,null
2016-08-06 02:23:01,2457606.599,null
2016-08-06 06:36:45,2457606.776,null
2016-08-06 08:23:30,2457606.850,null
2016-08-09 08:25:50,2457609.851,null
2016-08-09 12:39:34,2457610.027,null
2016-08-09 14:26:19,2457610.102,null
2016-08-09 18:40:03,2457610.278,null
2016-08-09 20:26:13,2457610.352,null
2016-08-10 00:39:57,2457610.528,null
2016-09-23 01:17:55,2457654.554,null
2016-10-21 11:12:35,2457682.967,null
2016-11-16 05:04:44,2457708.712,18.17
2016-11-16 06:51:18,2457708.786,18.12
2017-03-13 00:13:26,2457825.509,19.09
2017-03-13 02:00:00,2457825.583,19.2
2017-04-12 17:56:19,2457856.247,18.64
2017-04-12 19:42:54,2457856.321,18.82
2017-05-06 01:40:40,2457879.570,null
2017-08-14 02:52:12,2457979.620,18.25
2017-08-14 04:38:46,2457979.694,18.28
2017-08-25 10:44:51,2457990.948,null
2017-08-25 14:58:35,2457991.124,null
2017-10-04 01:59:55,2458030.583,null
2017-10-04 03:46:40,2458030.657,null
2017-11-05 13:33:48,2458063.065,null
2017-11-27 01:36:56,2458084.567,null
2017-11-27 03:23:06,2458084.641,null
2018-02-01 21:26:10,2458151.393,null
2018-02-02 03:26:06,2458151.643,null
2018-02-02 07:39:52,2458151.819,null
2018-02-02 09:26:13,2458151.893,null
2018-02-02 13:40:22,2458152.070,null
2018-02-02 15:26:33,2458152.143,null
2018-02-02 19:40:18,2458152.320,null
2018-02-02 21:27:03,2458152.394,null
2018-02-03 01:40:49,2458152.570,null
2018-02-03 03:26:59,2458152.644,null
2018-02-03 07:40:45,2458152.820,null
2018-02-03 09:27:30,2458152.894,null
2018-02-03 13:41:16,2458153.070,null
2018-02-03 19:41:12,2458153.320,null
2018-02-06 13:43:56,2458156.072,null
2018-02-06 19:44:27,2458156.323,null
2018-02-07 01:44:17,2458156.572,18.58
2018-02-07 03:30:51,2458156.646,null
2018-02-07 07:44:32,2458156.823,null
2018-02-07 09:31:06,2458156.897,18.69
2018-02-07 13:44:47,2458157.073,null
2018-02-07 15:31:21,2458157.147,18.78
2018-02-07 19:45:21,2458157.323,null
2018-02-07 21:31:37,2458157.397,18.88
2018-02-08 01:45:18,2458157.573,18.89
2018-02-08 03:31:52,2458157.647,18.93
2018-03-24 03:10:51,2458201.633,18.2
2018-03-24 07:24:32,2458201.809,18.17
2018-04-27 06:55:02,2458235.788,19.81
2018-05-16 12:58:42,2458255.041,null
2018-05-16 14:45:27,2458255.115,null
2018-08-23 17:36:36,2458354.234,20.89
2018-09-09 03:53:22,2458370.662,19.07
2018-09-09 05:39:56,2458370.736,18.96
2018-10-15 04:54:20,2458406.704,null
2018-11-21 20:36:32,2458444.359,null
2018-11-21 22:23:17,2458444.433,null
2018-11-22 02:37:01,2458444.609,null
2018-12-06 20:45:02,2458459.365,19.05
2018-12-06 22:31:36,2458459.439,19.07
2018-12-07 02:45:16,2458459.615,19.22
2018-12-07 04:31:50,2458459.689,19.23

