Gaia16ams
#Date,JD,averagemag.
2014-07-26 15:28:53,2456865.145,null
2014-07-26 19:42:34,2456865.321,null
2014-07-26 21:29:08,2456865.395,null
2014-07-27 01:42:49,2456865.571,null
2014-07-27 03:29:24,2456865.645,null
2014-07-27 07:43:05,2456865.822,null
2014-07-27 13:43:20,2456866.072,null
2014-11-04 14:29:01,2456966.103,16.19
2014-11-04 16:15:35,2456966.177,16.14
2014-11-23 20:27:12,2456985.352,16.18
2014-12-25 21:39:04,2457017.402,null
2015-04-25 03:34:12,2457137.649,null
2015-04-25 07:48:11,2457137.825,null
2015-05-18 01:47:59,2457160.575,16.22
2015-05-18 03:34:33,2457160.649,16.29
2015-06-19 09:16:54,2457192.887,null
2015-08-01 00:32:45,2457235.523,null
2015-08-01 02:25:47,2457235.601,16.16
2015-11-14 15:32:05,2457341.147,16.17
2015-11-14 17:18:39,2457341.221,16.14
2015-12-07 21:22:04,2457364.390,16.21
2016-01-05 15:01:07,2457393.126,16.21
2016-01-05 16:51:31,2457393.202,null
2016-05-05 02:53:03,2457513.620,17.42
2016-05-05 04:39:37,2457513.694,17.44

