Gaia16ake
#Date,JD,averagemag.
2015-02-25 17:57:27,2457079.248,null
2015-02-25 19:43:42,2457079.322,null
2015-03-19 11:55:29,2457100.997,null
2015-03-19 13:41:46,2457101.071,null
2015-09-09 14:47:24,2457275.116,null
2015-09-09 19:01:11,2457275.292,null
2015-10-04 08:43:06,2457299.863,null
2015-10-31 12:47:07,2457327.033,null
2015-10-31 14:33:50,2457327.107,null
2016-03-06 19:05:17,2457454.295,null
2016-03-06 20:52:02,2457454.369,null
2016-04-02 12:53:26,2457481.037,18.12
2016-04-02 14:40:00,2457481.111,17.96
2016-04-27 12:40:50,2457506.028,null
2016-04-27 14:27:00,2457506.102,null
2016-09-19 02:06:46,2457650.588,null
2016-09-19 03:53:32,2457650.662,null
2016-10-18 07:52:55,2457679.828,null
2016-10-18 09:39:41,2457679.903,null
2016-11-09 13:55:55,2457702.081,null
2016-11-09 15:42:06,2457702.154,null
2017-03-17 03:39:01,2457829.652,18.58

