Gaia17aut
#Date,JD,averagemag.
2014-10-27 13:02:50,2456958.044,null
2014-11-26 04:59:43,2456987.708,null
2014-11-26 06:46:29,2456987.782,null
2015-04-23 05:17:48,2457135.721,null
2015-04-23 07:04:32,2457135.795,null
2015-05-25 22:47:20,2457168.450,null
2015-05-26 00:34:05,2457168.524,null
2015-06-14 12:33:59,2457188.024,null
2015-09-22 02:50:31,2457287.618,null
2015-09-22 07:04:17,2457287.795,null
2015-09-22 08:50:27,2457287.868,null
2015-09-22 13:04:13,2457288.045,null
2015-09-22 14:50:59,2457288.119,null
2015-09-27 13:08:52,2457293.048,null
2015-09-27 14:55:38,2457293.122,null
2015-09-27 19:09:24,2457293.298,null
2015-09-27 20:56:09,2457293.372,null
2015-11-07 02:13:21,2457333.593,null
2015-12-12 00:02:01,2457368.501,null
2015-12-12 01:48:12,2457368.575,null
2015-12-25 13:57:58,2457382.082,null
2015-12-25 18:11:44,2457382.258,null
2015-12-25 19:57:55,2457382.332,null
2016-05-03 06:27:03,2457511.769,null
2016-05-03 08:13:12,2457511.843,null
2016-06-09 13:29:10,2457549.062,null
2016-06-09 17:42:54,2457549.238,null
2016-06-22 11:48:23,2457561.992,null
2016-06-22 13:35:07,2457562.066,null
2016-06-22 17:48:51,2457562.242,null
2016-09-28 08:01:48,2457659.835,null
2016-09-28 09:48:34,2457659.909,null
2016-10-13 08:09:36,2457674.840,null
2016-10-13 09:56:22,2457674.914,null
2016-11-16 19:38:14,2457709.318,null
2017-03-23 21:22:14,2457836.390,18.38
2017-03-23 23:08:48,2457836.464,18.36
2017-03-24 03:22:27,2457836.641,null
2017-04-09 23:14:20,2457853.468,18.68
2017-04-10 03:27:58,2457853.644,18.75

