Gaia18cne
#Date,JD,averagemag.
2014-11-05 01:24:46,2456966.559,null
2014-11-26 23:34:49,2456988.483,null
2014-11-27 01:21:24,2456988.557,18.68
2015-02-07 22:46:49,2457061.449,null
2015-02-08 00:33:21,2457061.523,18.75
2015-02-25 00:44:47,2457078.531,null
2015-02-25 04:58:33,2457078.707,null
2015-02-25 06:45:18,2457078.781,null
2015-02-25 10:59:03,2457078.958,null
2015-04-19 00:27:01,2457131.519,null
2015-04-19 04:40:32,2457131.695,18.8
2015-04-19 06:27:06,2457131.769,18.71
2015-05-16 06:22:39,2457158.766,18.83
2015-05-16 10:36:36,2457158.942,null
2015-07-26 11:03:24,2457229.961,null
2015-07-26 15:16:33,2457230.136,null
2015-08-10 03:22:01,2457244.640,null
2015-08-10 05:08:10,2457244.714,null
2015-09-25 07:45:02,2457290.823,18.74
2015-09-25 09:31:36,2457290.897,18.76
2015-09-25 13:45:16,2457291.073,18.77
2015-10-05 13:51:55,2457301.078,18.67
2015-10-05 15:38:30,2457301.152,18.7
2015-11-15 18:42:51,2457342.280,18.72
2015-11-15 20:29:26,2457342.354,18.71
2015-12-10 18:34:13,2457367.274,18.76
2015-12-10 20:20:48,2457367.348,18.72
2016-01-09 06:19:45,2457396.764,18.72
2016-01-09 08:06:19,2457396.838,18.68
2016-02-24 23:59:52,2457443.500,18.73
2016-02-25 06:00:07,2457443.750,18.65
2016-02-25 07:46:42,2457443.824,18.74
2016-02-25 12:00:22,2457444.000,18.8
2016-02-25 13:46:56,2457444.074,18.67
2016-03-10 13:57:37,2457458.082,null
2016-03-10 18:11:17,2457458.258,18.73
2016-03-10 19:57:51,2457458.332,null
2016-03-11 00:11:31,2457458.508,null
2016-03-11 01:58:05,2457458.582,18.72
2016-03-11 06:11:45,2457458.758,18.74
2016-04-30 05:50:05,2457508.743,18.74
2016-04-30 07:36:39,2457508.817,18.75
2016-05-30 07:22:15,2457538.807,18.59
2016-05-30 11:35:54,2457538.983,18.73
2016-08-08 05:58:23,2457608.749,18.73
2016-08-08 10:12:02,2457608.925,18.71
2016-08-19 16:18:07,2457620.179,18.7
2016-08-19 18:04:41,2457620.253,18.74
2016-10-04 20:41:34,2457666.362,18.73
2016-10-04 22:28:08,2457666.436,18.67
2016-10-17 20:48:16,2457679.367,18.72
2016-10-17 22:34:51,2457679.441,18.69
2016-11-25 15:35:53,2457718.150,18.68
2016-12-23 19:34:59,2457746.316,18.61
2016-12-23 21:21:34,2457746.390,18.72
2017-01-19 19:30:24,2457773.313,18.7
2017-01-19 21:16:58,2457773.387,18.73
2017-03-11 20:36:09,2457824.358,18.64
2017-03-11 22:22:44,2457824.432,18.67
2017-03-12 02:36:24,2457824.609,null
2017-03-12 04:22:58,2457824.683,18.74
2017-03-27 22:33:43,2457840.440,18.73
2017-03-28 02:47:22,2457840.616,18.74
2017-03-28 04:33:56,2457840.690,18.71
2017-03-28 08:47:36,2457840.866,18.68
2017-05-12 08:21:43,2457885.848,18.72
2017-06-14 01:56:19,2457918.581,18.71
2017-07-08 13:48:19,2457943.075,18.68
2017-08-21 12:29:29,2457987.020,18.75
2017-08-21 14:16:03,2457987.094,18.67
2017-08-21 18:29:42,2457987.271,18.65
2017-08-30 12:36:04,2457996.025,null
2017-08-30 14:22:49,2457996.099,null
2017-10-15 06:49:12,2458041.784,18.67
2017-10-31 05:07:36,2458057.714,null
2017-10-31 06:54:21,2458057.788,null
2017-12-06 16:19:44,2458094.180,18.68
2017-12-06 18:06:19,2458094.254,18.74
2018-01-07 10:00:19,2458125.917,18.71
2018-01-07 11:46:54,2458125.991,18.71
2018-01-31 11:50:20,2458149.993,null
2018-01-31 16:04:25,2458150.170,null
2018-03-25 09:48:04,2458202.908,18.73
2018-03-25 11:34:56,2458202.983,null
2018-03-25 15:48:18,2458203.159,18.74
2018-03-25 17:34:52,2458203.233,18.66
2018-04-14 11:43:52,2458222.989,18.72
2018-04-14 15:57:31,2458223.165,18.73
2018-04-14 17:44:05,2458223.239,18.75
2018-05-24 05:16:36,2458262.720,18.72
2018-06-28 10:39:40,2458297.944,18.79
2018-06-28 14:53:20,2458298.120,18.75
2018-07-19 14:50:51,2458319.119,18.67
2018-07-19 16:37:25,2458319.193,18.73
2018-09-03 03:10:45,2458364.632,18.61
2018-09-03 07:24:25,2458364.809,18.07
2018-09-03 09:10:59,2458364.883,18.14
2018-09-10 19:30:12,2458372.313,18.75
2018-09-10 21:17:02,2458372.387,null
2018-09-11 01:30:26,2458372.563,18.7
2018-09-11 03:17:00,2458372.637,18.7
2018-10-25 18:03:35,2458417.252,18.76
2018-10-25 19:50:10,2458417.327,18.71
2018-11-13 18:05:16,2458436.254,18.71
2018-11-13 19:51:50,2458436.328,18.69

