Gaia15aep
#Date,JD,averagemag.
2014-11-19 08:42:53,2456980.863,null
2015-03-07 03:41:03,2457088.654,null
2015-03-27 11:30:24,2457108.979,17.54
2015-04-29 09:19:32,2457141.889,16.98
2015-04-29 11:06:06,2457141.963,17.03
2015-08-30 16:59:24,2457265.208,18.57
2015-08-30 21:13:03,2457265.384,18.61
2015-08-30 22:59:37,2457265.458,18.6
2015-10-24 20:55:13,2457320.372,null
2015-10-24 22:41:40,2457320.446,null
2015-12-03 13:51:12,2457360.077,null
2015-12-03 15:37:28,2457360.151,null
2016-03-16 10:45:28,2457463.948,null
2016-04-09 22:38:05,2457488.443,null
2016-04-10 00:24:42,2457488.517,null
2016-05-09 22:25:29,2457518.434,null

