Gaia21ewe
#Date,JD(TCB),averagemag
2014-10-23 18:20:08,2456954.26398,untrusted
2014-11-17 16:31:10,2456979.18831,19.06
2014-11-17 18:17:44,2456979.26231,19.02
2015-05-02 05:45:01,2457144.73959,null
2015-05-02 07:31:45,2457144.81372,null
2015-05-30 01:14:35,2457172.55179,19.11
2015-05-30 05:28:14,2457172.72794,19.22
2015-06-24 17:20:58,2457198.22289,19.31
2015-06-24 19:07:31,2457198.29689,19.23
2015-11-03 05:44:42,2457329.73938,untrusted
2015-11-03 07:31:17,2457329.81339,18.92
2015-12-02 05:29:42,2457358.72896,19.04
2015-12-23 17:28:54,2457380.22840,19.03
2015-12-23 19:15:29,2457380.30242,19.02
2016-05-12 00:52:16,2457520.53630,19.06
2016-05-12 02:38:50,2457520.61030,19.00
2016-06-14 00:24:59,2457553.51735,18.95
2016-07-03 18:28:43,2457573.26994,18.99
2016-07-03 20:15:17,2457573.34395,18.96
2016-11-12 18:56:00,2457705.28889,19.11
2016-11-12 20:42:44,2457705.36301,null
2016-12-15 14:14:08,2457738.09315,19.07
2016-12-31 20:20:20,2457754.34745,19.04
2017-04-04 10:04:56,2457847.92009,18.94
2017-04-04 11:51:42,2457847.99424,null
2017-04-04 16:05:09,2457848.17024,18.81
2017-04-04 17:51:43,2457848.24425,18.83
2017-04-13 23:57:20,2457857.49815,18.76
2017-04-14 04:10:59,2457857.67429,18.79
2017-04-14 05:57:33,2457857.74830,18.79
2017-07-01 20:48:28,2457936.36699,19.01
2017-07-01 22:35:01,2457936.44098,19.04
2017-07-02 02:48:40,2457936.61713,19.07
2017-07-02 04:35:14,2457936.69113,19.05
2017-07-02 08:48:53,2457936.86728,19.03
2017-07-11 02:55:08,2457945.62162,19.19
2017-07-11 04:41:42,2457945.69563,19.14
2017-07-11 08:55:21,2457945.87177,19.12
2017-07-11 10:42:08,2457945.94593,null
2017-10-06 17:33:29,2458033.23159,19.26
2017-10-06 21:47:10,2458033.40775,19.12
2017-10-06 23:33:45,2458033.48177,19.24
2017-10-07 03:47:25,2458033.65793,19.30
2017-10-16 21:55:56,2458043.41384,19.26
2017-10-16 23:42:31,2458043.48786,19.21
2017-11-23 09:29:43,2458080.89564,19.24
2017-11-23 11:16:18,2458080.96965,19.20
2017-12-30 20:49:05,2458118.36742,19.30
2017-12-30 22:35:40,2458118.44144,19.18
2018-01-08 08:56:17,2458126.87242,19.22
2018-01-08 10:42:52,2458126.94644,untrusted
2018-01-08 14:56:33,2458127.12260,19.29
2018-04-12 17:04:41,2458221.21159,null
2018-04-12 18:50:55,2458221.28536,19.18
2018-04-29 23:06:45,2458238.46302,19.07
2018-04-30 00:53:19,2458238.53703,19.06
2018-06-03 04:31:56,2458272.68884,19.06
2018-06-03 06:18:30,2458272.76285,19.06
2018-10-14 06:39:12,2458405.77722,18.61
2018-10-14 10:52:53,2458405.95339,untrusted
2018-10-14 12:39:27,2458406.02740,18.62
2018-11-02 22:59:58,2458425.45831,18.57
2018-11-03 00:46:33,2458425.53233,18.59
2018-12-03 22:40:24,2458456.44472,18.88
2019-04-22 06:07:49,2458595.75543,18.81
2019-04-22 07:54:23,2458595.82943,18.81
2019-05-15 06:01:45,2458618.75122,18.74
2019-06-14 05:40:58,2458648.73678,untrusted
2019-06-14 07:27:31,2458648.81078,untrusted
2019-10-26 03:34:56,2458782.64926,18.65
2019-10-26 07:48:37,2458782.82543,18.68
2019-11-17 16:25:47,2458805.18457,null
2019-12-15 21:53:18,2458833.41201,18.79
2019-12-15 23:39:53,2458833.48603,18.85
2020-04-20 19:37:07,2458960.31744,18.83
2020-04-20 21:23:41,2458960.39145,18.77
2020-05-16 16:15:22,2458986.17734,18.81
2020-05-16 20:29:12,2458986.35361,null
2020-06-13 03:28:38,2459013.64488,18.86
2020-06-13 05:15:11,2459013.71888,18.82
2020-10-14 16:51:34,2459137.20248,18.68
2020-10-14 18:38:09,2459137.27649,18.72
2020-11-03 18:44:27,2459157.28087,18.61
2020-12-04 10:39:23,2459187.94402,18.50
2021-05-16 01:45:43,2459350.57341,18.39
2021-06-14 17:39:47,2459380.23596,18.45
2021-06-14 19:26:21,2459380.30997,18.46
2021-10-24 12:01:22,2459512.00095,18.38
2021-10-24 13:47:57,2459512.07497,18.41
2021-11-18 17:57:43,2459537.24841,18.46
2021-11-18 19:44:17,2459537.32242,18.43

