Gaia17cxp
#Date,JD(TCB),averagemag
2014-09-11 23:12:25,2456912.46696,untrusted
2014-09-12 00:58:59,2456912.54096,untrusted
2014-10-16 02:21:22,2456946.59817,untrusted
2014-10-16 04:07:55,2456946.67216,untrusted
2015-02-26 03:12:04,2457079.63338,null
2015-03-24 04:50:55,2457105.70203,null
2015-04-18 04:46:57,2457130.69927,18.19
2015-09-04 15:53:59,2457270.16249,18.05
2015-09-04 17:40:33,2457270.23649,18.02
2015-10-03 21:33:02,2457299.39794,18.00
2015-10-26 03:28:15,2457321.64462,18.34
2016-03-07 06:08:35,2457454.75596,18.35
2016-04-07 05:49:26,2457485.74266,18.05
2016-04-26 22:08:55,2457505.42286,18.08
2016-04-26 23:55:30,2457505.49688,18.09
2016-09-14 11:02:24,2457645.96000,17.97
2016-09-14 12:48:58,2457646.03400,17.98
2016-10-18 04:28:14,2457679.68627,18.05
2016-10-18 06:14:48,2457679.76028,18.03
2016-11-02 22:32:35,2457695.43929,18.07
2016-11-03 00:19:09,2457695.51330,untrusted
2017-03-17 20:42:25,2457830.36279,18.00
2017-04-23 12:26:28,2457867.01838,18.02
2017-04-23 14:13:03,2457867.09240,18.02
2017-05-04 18:35:28,2457878.27463,18.13
2017-05-04 20:22:05,2457878.34867,null
2017-05-05 00:35:44,2457878.52481,18.12
2017-08-08 08:07:44,2457973.83870,18.12
2017-08-08 09:54:18,2457973.91271,18.12
2017-08-08 14:07:57,2457974.08885,18.10
2017-08-08 15:54:30,2457974.16285,18.10
2017-08-17 10:00:24,2457982.91694,18.11
2017-08-17 14:14:03,2457983.09309,18.11
2017-08-17 16:00:37,2457983.16709,18.14
2017-09-25 07:33:34,2458021.81498,17.91
2017-11-05 14:37:08,2458063.10912,18.31
2017-11-05 20:37:21,2458063.35927,18.60
2017-11-06 00:51:00,2458063.53542,18.86
2017-11-06 02:37:34,2458063.60942,18.99
2017-11-06 06:51:45,2458063.78594,null
2017-11-06 08:37:54,2458063.85965,null
2017-11-06 12:51:26,2458064.03572,18.88
2017-11-06 14:37:59,2458064.10971,18.75
2017-11-06 18:51:38,2458064.28586,18.53
2017-11-06 20:38:12,2458064.35986,18.47
2017-11-07 00:51:51,2458064.53601,18.36
2017-11-07 02:38:25,2458064.61001,18.34
2017-11-07 06:52:28,2458064.78644,null
2017-11-07 08:38:38,2458064.86016,18.31
2017-11-07 12:52:17,2458065.03631,18.26
2017-11-07 14:38:51,2458065.11031,18.23
2017-11-07 20:39:04,2458065.36046,18.10
2018-02-08 02:25:52,2458157.60130,18.21
2018-02-08 04:12:26,2458157.67530,18.21
2018-02-08 08:26:07,2458157.85147,18.12
2018-03-28 14:07:31,2458206.08855,18.00
2018-08-15 21:09:11,2458346.38138,17.94
2018-08-15 22:55:45,2458346.45538,17.94
2018-09-03 15:11:54,2458365.13326,18.04
2018-09-03 16:58:48,2458365.20750,null
2018-10-05 22:28:29,2458397.43645,17.99
2019-02-16 15:31:30,2458531.14688,18.09
2019-02-16 17:18:05,2458531.22089,18.10
2019-03-09 15:34:03,2458552.14865,18.22
2019-03-09 17:20:38,2458552.22266,18.33
2019-04-08 03:18:43,2458581.63800,17.92
2019-04-08 05:05:18,2458581.71201,17.92
2019-08-21 14:20:59,2458717.09791,18.37
2019-08-21 16:07:32,2458717.17190,18.33
2019-09-12 21:00:22,2458739.37525,17.89
2019-10-12 10:10:30,2458768.92396,18.30
2020-02-21 21:18:47,2458901.38804,18.47
2020-02-22 01:32:29,2458901.56422,18.48
2020-03-16 22:13:54,2458925.42632,18.18
2020-04-12 21:34:45,2458952.39913,untrusted
2020-04-12 23:21:20,2458952.47315,18.29
2020-08-16 04:54:04,2459077.70421,18.51
2020-08-16 09:07:42,2459077.88035,18.51
2020-09-04 15:09:31,2459097.13161,17.96
2020-10-06 08:40:42,2459128.86160,18.54
2020-10-06 10:27:15,2459128.93559,untrusted
2021-02-16 23:16:41,2459262.46992,17.96
2021-02-17 03:30:22,2459262.64609,17.94
2021-03-10 11:18:22,2459283.97109,18.33
2021-04-08 15:17:45,2459313.13733,18.35

