       5265.7700   1.1596820e+42   5.1476702e-05      0.69101998
       5262.8600   1.5813472e+42   1.6856315e-05      0.74533469
       5260.2200   1.5935087e+42   1.6744794e-05      0.74040360
       5256.8100   1.8180696e+42   1.2268580e-05      0.75339897
       5253.8600   1.6269876e+42   1.6729856e-05      0.73974308
       5251.2500   1.6817860e+42   1.6672888e-05      0.73722411
       5248.4100   1.8253202e+42   1.6737007e-05      0.74005926
       5244.9400   1.8818229e+42   1.2247710e-05      0.75211735
       5243.0200   1.7383447e+42   1.6609196e-05      0.73440787
       5240.8800   2.2480557e+42   8.8398128e-06      0.76432522
       5238.9400   1.8757403e+42   2.2276454e-05      0.71844989
       5237.1000   2.2134054e+42   1.2172796e-05      0.74751700
       5235.1000   2.3246602e+42   1.2179558e-05      0.74793220
       5229.1600   2.4570741e+42   2.9604473e-05      0.70492489
       5227.4400   2.4363899e+42   6.4418343e-05      0.65948730
       5222.9500   2.2998383e+42   0.00049267090      0.52933804
       5215.2500   2.7959645e+42     0.019948137      0.24432600
       5214.4500   2.9260516e+42     0.025349863      0.22688862
       5213.0700   3.3183325e+42     0.040390636      0.19265175
       5212.0000   3.3612153e+42     0.059361074      0.16457711
