       5289.33        20.6671       0.202126
       5287.33        20.6582       0.194167
       5285.35        20.2464       0.150952
       5283.41        20.3112       0.155972
       5281.30        20.3923       0.238318
       5278.60        20.1259       0.198249
       5276.82        20.4249       0.235787
       5274.68        20.2009       0.236585
       5273.08        19.9621       0.178601
       5271.20        19.8988       0.157058
       5259.93        18.8370      0.0748407
