       6294.9600   4.6652301e+40   0.00015537532      0.58956241
       6292.9600   4.8050677e+40   0.00012478762      0.59916542
       6289.4100   4.2821587e+40    0.0011334294      0.50084513
       6286.5800   3.9009636e+40    0.0016797973      0.46125930
       6284.7400   4.9617967e+40   0.00083823426      0.52039603
       6280.8000   4.9030958e+40    0.0011126842      0.49167813
       6276.7300   5.6457250e+40   0.00099319853      0.51895006
       6275.0500   7.1347285e+40   0.00061296697      0.54556314
       6272.7500   1.1827634e+41   0.00036154828      0.57616429
       6270.8500   1.6397285e+41   0.00013299308      0.63856381
       6269.1600   1.7952741e+41   0.00016234008      0.61598979
       6266.6400   2.7817299e+41   8.2886035e-05      0.65340129
       6265.1000   3.1387961e+41   0.00010428793      0.63884416
       6262.7000   4.1550965e+41   5.0405506e-05      0.67664031
       6260.8300   3.6533166e+41   0.00010420998      0.63836664
       6254.5900   4.1194043e+41   0.00019881100      0.60081129
       6198.9700   9.3311327e+42      0.25422401     0.067739930
       6196.8400   4.0686332e+42     0.046357999      0.12852641
       6193.2600   1.1551253e+41   0.00023982050      0.58149053
