       5409.7000   2.8261565e+44    0.0052856738   0.00016693112
       5355.2700   1.8886990e+42   5.8178029e-05      0.59560165
       5344.9700   2.6306368e+42   8.5956896e-06      0.74321737
       5334.2800   3.6435459e+42   6.2894058e-06      0.77696523
       5332.4000   4.6301052e+42   2.0533186e-06      0.81598494
       5327.8500   6.3538478e+42   1.3651906e-06      0.83070650
       5325.6200   7.3830619e+42   1.3629955e-06      0.82937079
       5324.0000   8.5138632e+42   2.0524175e-06      0.81562684
       5321.6600   9.2662579e+42   4.3964310e-06      0.78818196
       5320.1900   9.8334677e+42   6.2664444e-06      0.77412868
       5318.1200   1.0310233e+43   1.2111944e-05      0.74378016
       5316.1800   1.2184972e+43   1.2041072e-05      0.73942798
       5313.5800   1.2144083e+43   3.8732522e-05      0.68875535
       5311.1500   1.2915216e+43   5.0692803e-05      0.68049697
