       3573.5500   3.6381186e+41   0.00012986311      0.62353530
       3568.5300   3.7616846e+41   0.00016072153      0.60984829
       3565.5200   4.3459044e+41   0.00019522827      0.58998420
       3562.8400   5.2500701e+41   0.00019645811      0.59370079
       3561.9700   5.6359139e+41   0.00015686753      0.59522452
       3560.6300   6.3207447e+41   0.00015603298      0.59205787
       3560.0300   6.0090053e+41   0.00047843319      0.51404068
       3558.8800   6.1759275e+41   0.00064695107      0.47963685
       3557.8900   6.7709916e+41   0.00063856060      0.47341633
       3557.2900   6.6969883e+41   0.00073503093      0.45632491
