       6040.94        19.1165       0.197528
       6037.67        19.1656       0.144154
       6035.03        19.1958       0.141463
       6031.94        19.1122       0.159669
       6026.03        19.0615       0.125502
       6023.03        19.0081       0.124867
       6019.68        19.2565       0.137377
       6017.37        19.0829       0.140510
       6013.67        19.0288       0.159297
       6013.67        19.0288       0.159297
       6010.99        19.0672       0.139770
       6010.99        19.0672       0.139770
       6007.95        19.2376       0.146298
       6004.81        19.1573       0.140199
       6002.11        19.0468       0.137037
       5999.20        18.9441       0.134749
       5999.20        18.9441       0.134749
       5989.90        18.6654       0.132950
       5989.90        18.6654       0.132950
