       3885.99        15.5151       0.106321
       3878.03        15.4175      0.0707508
       3865.55        15.3080      0.0967830
       3859.81        15.2209      0.0894758
       3856.93        15.1820      0.0800524
       3853.67        15.2209      0.0729100
       3851.74        15.1915      0.0698422
       3849.61        15.2305      0.0733670
       3847.67        15.1805      0.0740477
       3846.13        15.1469      0.0763367
       3843.29        15.1821      0.0694208
       3842.87        15.1345      0.0790289
       3841.28        15.1176      0.0694636
       3840.97        15.1676      0.0770583
       3838.96        15.2053      0.0934329
       3838.05        15.2730      0.0736036
       3836.95        15.4572      0.0782556
       3836.09        15.6160      0.0761255
