       4154.20        19.5273       0.108634
       4150.21        19.3812      0.0987441
       4147.24        19.5147       0.105316
       4144.76        19.4811       0.106169
       4139.98        19.3949       0.118785
       4136.94        19.3699       0.113285
       4129.80        19.5229       0.103085
       4127.19        19.4581       0.111385
       4116.19        19.6128       0.135857
       4107.07        19.3128       0.108348
       4094.05        19.0862      0.0871183
       4089.92        18.8451       0.106418
       4085.65        18.7583       0.100454
       4080.13        18.2803      0.0910692
       4071.55        17.5201      0.0758183
       4067.54        17.3368      0.0738841
       4064.07        17.1271      0.0730954
       4061.03        17.0151      0.0825662
       4057.14        16.7898      0.0716362
       4053.32        16.7911      0.0718501
       4048.59        16.5384      0.0741434
       4044.83        16.2292      0.0704993
       4040.74        15.9982      0.0734237
       4036.56        15.5887      0.0707713
       4033.56        15.2719      0.0790397
       4031.02        14.9990      0.0958120
       4027.67        14.7075      0.0843694
       4025.56        14.6446      0.0882276
       4022.25        14.4150       0.118776
