       4289.89        18.8463       0.191202
       4281.88        18.5776       0.142101
       4278.34        18.4210       0.117698
       4276.01        18.5809       0.123765
       4274.16        18.5286       0.142890
       4272.33        18.6076       0.129319
       4268.07        18.4675       0.189705
       4265.94        18.2739       0.114035
       4264.33        18.5119       0.135204
       4261.59        18.5036       0.145807
