       4582.92        17.7575       0.267289
       4582.21        17.7256       0.256931
       4578.84        17.8371       0.295491
       4575.46        17.7615       0.284229
       4573.96        17.8545       0.310169
       4572.03        17.8180       0.279677
       4567.81        17.6167       0.256200
       4564.13        17.4145       0.202339
       4561.22        17.1224       0.171995
       4555.57        15.8189       0.103606
       4553.83        15.2165       0.105716
       4550.11        14.4755       0.102881
       4546.64        14.0303       0.113350
       4544.06        14.1433       0.148785
       4540.18        14.6674      0.0933723
       4538.36        15.2135       0.169482
       4532.92           NULL        18.0655
       4530.47        17.3040       0.247718
