       4185.7600   1.4534724e+42   5.1602981e-09      0.94663972
       4183.8800   1.2459541e+42   1.0557251e-08      0.93758318
       4181.8700   1.2478235e+42   2.0664085e-08      0.92696264
       4179.9300   1.1449124e+42   3.8890735e-08      0.91608021
       4176.0800   1.1796408e+42   1.2400225e-07      0.89346931
       4173.5600   1.3960818e+42   2.1099147e-07      0.88075498
       4172.1700   1.2457363e+42   8.8731508e-07      0.84387000
       4169.6200   1.7403510e+42   1.3577337e-06      0.82616905
       4168.4400   1.6301279e+42   4.3825589e-06      0.78569500
       4165.9700   1.7384189e+42   1.6088163e-05      0.71136936
       4164.3900   1.6499206e+42   4.9438314e-05      0.66365678
       4162.6200   1.4993492e+42   7.8072530e-05      0.61545581
       4161.6400   1.4477411e+42   0.00012500135      0.60019163
       4158.2000   1.1641787e+42   7.6494101e-05      0.60301285
       4155.8200   9.0640187e+41   4.7627709e-05      0.63935134
       4154.7100   8.2998682e+41   3.7951007e-05      0.67485819
       4153.5900   7.3853826e+41   2.2270003e-05      0.71824183
       4152.4800   5.1110905e+41   2.1922150e-05      0.70702304
