       5229.2600   3.5635851e+41     0.025084219      0.24230526
       5222.3200   3.9398851e+41     0.017424227      0.27435952
       5200.7800   5.1482418e+41    0.0075977500      0.34609803
       5197.7600   5.3273541e+41    0.0069568030      0.35357188
       5191.6800   5.6316068e+41    0.0052396017      0.37554230
       5189.3400   5.9263553e+41    0.0052743305      0.37803145
       5186.3300   6.2385560e+41    0.0048167016      0.38924241
       5182.7700   6.3340349e+41    0.0043064155      0.39349728
       5180.3000   6.7851784e+41    0.0034784142      0.41005741
       5176.8900   7.2027519e+41    0.0030953817      0.41644822
       5171.2600   8.2524532e+41    0.0021754395      0.44408656
       5165.4500   1.0960789e+42    0.0014649220      0.46935879
       5162.6000   1.2994817e+42    0.0012710999      0.47721834
       5160.8200   1.3448911e+42    0.0012704258      0.47696527
       5158.9200   1.4773913e+42    0.0014528069      0.46547715
       5156.5800   1.6087579e+42    0.0018855513      0.44554725
       5155.1800   1.5543372e+42    0.0018826775      0.44486818
       5152.9200   1.8491740e+42    0.0033614127      0.39626453
       5151.1600   1.7742125e+42    0.0037521047      0.38882002
       5148.5700   2.1458904e+42     0.011948612      0.29594651
       5147.3000   2.1626473e+42     0.017061272      0.26864448
       5145.1900   2.3310198e+42     0.034113680      0.21266727
