       5679.58        15.1319      0.0774550
       5676.76        15.1379       0.113276
       5536.23        14.4723      0.0874146
       5532.73        14.4095      0.0834841
       5530.23        14.4192      0.0844160
       5526.70        14.3529      0.0874203
       5523.55        14.3837      0.0867075
       5520.61        14.2739      0.0849089
       5517.99        14.2981      0.0843601
       5517.25        14.2567      0.0865268
       5516.12        14.2797      0.0878014
       5514.65        14.2250      0.0877628
       5514.32        14.2478      0.0860051
       5512.57        14.2386      0.0946568
       5512.43        14.2037      0.0869877
       5509.53        14.1619      0.0792450
       5509.61        14.1737      0.0807892
       5506.59        14.0946      0.0788583
