       4720.9900   1.0374374e+42     0.044960835      0.18880553
       4720.3900   1.1052454e+42     0.041022469      0.19566542
       4518.1600   1.2943518e+42     0.037804207      0.20568187
       4517.0200   1.3659239e+42     0.026161582      0.23415374
       4481.1300   1.2896729e+42     0.035767514      0.20818627
       4452.9800   1.3695105e+42     0.027682436      0.22988386
       4427.4700   1.2569645e+42     0.030966823      0.22225215
       4426.6400   1.2735603e+42     0.037584892      0.20448864
       4426.1300   1.3268737e+42     0.028888350      0.22287925
       4421.2700   1.2994586e+42     0.027511701      0.22846601
