       4876.5600   1.6094279e+42   3.0363958e-06      0.80326736
       4877.2600   1.4555357e+42   2.9960397e-06      0.79259132
       4864.9500   1.5580180e+42   6.2007032e-06      0.76600731
       4863.1500   1.5047060e+42   8.6931816e-06      0.75164691
       4859.1700   1.6261156e+42   8.6674721e-06      0.74942397
       4857.1300   1.7050128e+42   8.7120148e-06      0.75327530
       4853.3100   1.9686990e+42   8.7225554e-06      0.75418669
       4848.5600   2.0251361e+42   1.6305998e-05      0.72100137
       4844.9100   2.2394008e+42   2.1973312e-05      0.70867309
       4840.6700   2.4019333e+42   4.9560981e-05      0.66530346
       4836.8900   2.2680498e+42   0.00023434790      0.56822118
       4831.9300   2.4243691e+42    0.0028588249      0.38462221
       4828.9600   2.7280573e+42     0.011495961      0.28473512
       4826.1900   3.1196182e+42     0.034750444      0.20226637
       4823.9800   3.5715927e+42     0.074511829      0.14964791
