       5289.3300   1.8094425e+42   0.00030157581      0.59083028
       5287.3300   1.7080258e+42   0.00037014271      0.58986040
       5285.3500   2.4352001e+42   0.00020612719      0.62292098
       5283.4100   2.3142312e+42   0.00030446037      0.59648156
       5281.3000   2.1479638e+42   0.00035678704      0.56857677
       5278.6000   2.4162733e+42   0.00036338919      0.57909797
       5276.8200   2.6264706e+42   0.00031238961      0.61201607
       5274.6800   2.9351348e+42   0.00030366221      0.59491785
       5273.0800   3.1596259e+42   0.00029092199      0.56995791
       5271.2000   2.6114689e+42   0.00048714138      0.52339698
       5259.9300   4.5234802e+42   0.00037102416      0.59126508
