       5289.33        21.0497       0.298175
       5287.30        21.1290       0.290875
       5285.35           NULL        21.3812
       5283.41        20.8442       0.260761
       5281.30           NULL        21.0999
       5278.59        20.8762       0.314286
       5276.82        21.0036       0.329955
       5274.68           NULL        21.0299
       5273.08        20.8119       0.302863
       5271.20        21.2117       0.353505
       5268.67        21.3930       0.346291
       5263.97        20.4884       0.182164
       5259.80        20.3266       0.132750
