       5766.5500   6.8857882e+41   3.4709550e-07      0.86304702
       5762.6000   8.9787857e+41   1.2331802e-07      0.88853927
       5758.8900   1.0040061e+42   1.2320392e-07      0.88771712
       5754.6800   1.1897507e+42   7.0025361e-08      0.89749000
       5750.6700   1.4326169e+42   6.9786974e-08      0.89443468
       5746.0000   1.9522528e+42   7.0348743e-08      0.90163468
       5746.1500   2.8038164e+42   1.0485029e-08      0.93116921
       5745.1100   1.8979297e+42   1.2342185e-07      0.88928736
       5745.2800   2.1786800e+42   3.8514576e-08      0.90721969
       5743.8800   2.4851433e+42   3.8566667e-08      0.90844670
       5743.7100   2.4553602e+42   3.8586709e-08      0.90891880
       5742.9100   2.7507306e+42   3.8619833e-08      0.90969906
       5742.7000   2.6852956e+42   7.0279927e-08      0.90075268
       5741.8000   3.1162948e+42   3.8622306e-08      0.90975731
       5741.7000   2.9223150e+42   7.0261817e-08      0.90052058
       5741.4000   3.3854351e+42   3.8644234e-08      0.91027382
       5741.3000   3.0678424e+42   7.0309467e-08      0.90113129
       5740.3000   2.9454391e+42   1.2282336e-07      0.88497511
       5740.1000   3.1629564e+42   1.2340562e-07      0.88917044
       5738.8300   3.2448229e+42   2.0947158e-07      0.87441042
       5739.0300   3.2998837e+42   2.0997053e-07      0.87649322
       5737.6200   3.7542318e+42   2.0977705e-07      0.87568555
       5736.6200   3.9013614e+42   3.4789444e-07      0.86503358
       5736.1200   4.0012800e+42   3.4793395e-07      0.86513181
       5734.6100   3.9816078e+42   5.5970230e-07      0.85052058
       5734.9500   4.3552600e+42   3.4863798e-07      0.86688237
       5734.0200   4.5489093e+42   3.4859438e-07      0.86677397
       5733.0700   4.6470333e+42   3.4895379e-07      0.86766763
       5731.9800   4.1851516e+42   5.6026976e-07      0.85138290
       5730.7300   4.1461015e+42   5.6256410e-07      0.85486936
       5731.0000   4.3032664e+42   5.6483525e-07      0.85832059
       5729.5400   3.6396178e+42   8.7915407e-07      0.83610858
       5729.6600   3.7326512e+42   8.8171751e-07      0.83854651
       5729.3400   3.4931275e+42   8.7819705e-07      0.83519842
       5729.4100   4.0100552e+42   5.6375305e-07      0.85667608
       5727.8600   3.4824441e+42   8.8212614e-07      0.83893513
       5726.7200   3.1590325e+42   8.8349922e-07      0.84024097
       5725.4600   2.5989167e+42   2.0353631e-06      0.80884946
       5719.0900   5.3487046e+41   8.1976718e-05      0.64623303
       5717.8200   3.1482804e+41   0.00035357253      0.56345411
       5716.7500   2.3244854e+41    0.0014543633      0.46597582
       5716.0800   2.2590925e+41    0.0024350337      0.43104372
