       5667.8100   8.1000448e+41   1.6655025e-05      0.73643427
       5666.3200   9.0204245e+41   1.2216787e-05      0.75021840
       5663.9300   8.1442729e+41   1.6658910e-05      0.73660606
       5661.6200   8.7626543e+41   1.2202709e-05      0.74935387
       5652.5600   1.2338860e+42   6.2878041e-06      0.77676737
       5647.6100   1.9256209e+42   2.0557661e-06      0.81695760
       5646.3100   2.1904511e+42   1.3633327e-06      0.82957598
       5643.5900   2.6926524e+42   8.8618597e-07      0.84279618
       5642.0500   2.9684879e+42   8.8550816e-07      0.84215156
       5640.3800   2.7761229e+42   2.0503874e-06      0.81482009
       5638.3000   3.1099655e+42   2.0496199e-06      0.81451508
       5635.6900   3.3457720e+42   1.3591628e-06      0.82703862
       5635.1000   2.8593337e+42   3.0233198e-06      0.79980816
       5632.0100   2.5265768e+42   6.2639749e-06      0.77382361
       5629.9800   2.1130457e+42   6.2403640e-06      0.77090684
