       5229.26        17.4464      0.0998712
       5222.33        17.4863      0.0991878
       5200.78        17.3613      0.0971055
       5197.77        17.3648      0.0970323
       5191.69        17.4298      0.0931920
       5189.35        17.3467      0.0845743
       5186.34        17.4003      0.0913296
       5182.78        17.4643      0.0858043
       5180.31        17.3463      0.0866012
       5176.90        17.5343      0.0896267
       5171.27        17.4989      0.0865552
       5165.45        17.4312      0.0849202
       5162.60        17.2748      0.0857437
       5160.82        17.3136      0.0865848
       5158.92        17.2369      0.0857643
       5156.59        16.9967      0.0828438
       5155.18        17.0913      0.0866381
       5152.93        16.6387      0.0818020
       5151.16        16.5583      0.0818127
       5148.58        15.8150      0.0942330
       5147.31        15.6124      0.0910697
       5145.20        15.2876      0.0871561
