       4654.27        17.5271       0.102949
       4651.69        17.5580      0.0997286
       4640.00        17.5963       0.166467
       4635.65        17.5525       0.100991
       4632.13        17.5012       0.123909
       4614.74        17.4815      0.0828660
       4613.97        17.5207      0.0837274
       4604.54        17.5540       0.273752
       4603.69        17.5641      0.0917916
       4600.78        17.6050      0.0830232
       4598.81        17.5298      0.0875709
       4596.06        17.6548      0.0817673
       4595.33        17.7880      0.0791541
       4592.90        17.5933      0.0862323
       4591.36        17.6340       0.190441
       4588.02        17.5613      0.0803758
       4585.04        17.5914      0.0838717
       4583.02        17.7191      0.0817678
       4580.69        17.5140      0.0845144
       4578.86        17.4652      0.0836667
       4577.01        17.5034      0.0791867
       4573.74        17.4049      0.0797306
       4571.33        17.2341      0.0794472
       4569.29        17.2700      0.0795620
       4566.77        17.2427      0.0796662
       4565.00        17.2733      0.0798001
       4563.00        17.3470      0.0829678
       4561.25        17.3607      0.0924795
