       6040.9300   1.0107177e+43     0.030103199      0.24998665
       6037.6600   9.7742703e+42     0.034674870      0.23179861
       6035.0200   8.8433781e+42     0.052570025      0.19514804
       6031.9400   9.6182314e+42     0.042263534      0.21518019
       6026.0200   1.0629065e+43     0.039159134      0.21305364
       6023.0200   1.0599186e+43     0.030979397      0.23901209
       6019.6700   1.0361506e+43     0.025076227      0.26179369
       6017.3700   1.0372179e+43     0.039066991      0.21255232
       6013.9300   1.0464050e+43     0.031327508      0.22484082
       6013.9300   1.0464050e+43     0.031327508      0.22484082
       6010.9900   9.3166909e+42     0.031141291      0.24026113
       6010.9900   9.3166909e+42     0.031141291      0.24026113
       6007.9500   1.0321615e+43     0.032187681      0.23101437
       6004.8000   1.0537520e+43     0.035162709      0.21920700
       6002.1000   1.2344306e+43     0.026740529      0.23933548
       5999.1900   1.2042071e+43     0.029869468      0.23044877
       5999.1900   1.2042071e+43     0.029869468      0.23044877
       5992.9500   1.4158302e+43     0.020724281      0.25383227
       5992.9500   1.4158302e+43     0.020724281      0.25383227
       5989.9000   1.6923391e+43     0.018259097      0.26398531
       5989.9000   1.6923391e+43     0.018259097      0.26398531
       5986.8600            -NaN             NaN             NaN
