       5241.8100   4.0659939e+41     0.031077934      0.32445099
       5238.9300   3.9980524e+41     0.031561977      0.30487827
       5231.3000   4.6218074e+41     0.015543967      0.38499727
       5227.0500   4.4740366e+41     0.015102257      0.37405686
       5223.0700   5.0344016e+41    0.0099491652      0.40718242
       5211.0200   8.2236599e+41    0.0019880275      0.54589691
       5209.3500   8.0617912e+41    0.0019946523      0.54771603
       5207.2500   8.7354613e+41    0.0014905179      0.55959605
       5204.9300   1.1083168e+42   0.00080778539      0.59887627
       5202.9300   1.3687904e+42   0.00047915505      0.62508035
       5200.9900   1.5616162e+42   0.00031777888      0.62257443
       5198.9100   2.5949044e+42   8.6448634e-05      0.68148572
       5197.2300   2.9819485e+42   5.2242386e-05      0.70129848
       5195.1700   4.4396623e+42   1.6899476e-05      0.74724316
       5193.2200   5.0411058e+42   1.2262672e-05      0.75303617
       5191.1600   6.0252776e+42   8.8136118e-06      0.76205978
       5189.4800   5.9086216e+42   8.7661546e-06      0.75795644
       5186.9700   6.5993523e+42   6.2595106e-06      0.77327212
       5182.6100   4.8765343e+42   1.2084444e-05      0.74209142
       5180.8900   4.1860273e+42   1.6546401e-05      0.73163124
       5178.6200   3.0771414e+42   2.9715620e-05      0.70757147
       5176.4200   1.7199621e+42   0.00010715599      0.65641323
