       3573.55        17.0536       0.171796
       3568.52        16.9627       0.163721
       3565.51        16.5515       0.131475
       3564.51        16.6170       0.142637
       3562.83        16.8061       0.151819
       3561.96        16.7495       0.147549
       3560.63        17.0732       0.170836
       3560.02        16.2353       0.118900
       3558.81        16.6924       0.139904
       3557.88        16.6092       0.134725
       3557.28        16.6095       0.133298
       3552.39        12.7071       0.205670
