       4655.07        17.7771       0.102249
       4643.49        17.6512       0.107161
       4642.50        17.6403      0.0953310
       4623.34        17.8848      0.0835027
       4618.95        17.9396      0.0840563
       4592.91        17.7565      0.0953626
       4591.37        17.6072       0.220966
       4589.46        17.7541      0.0818133
       4578.86        17.8649      0.0984583
       4577.02        17.5853      0.0838697
       4573.74        17.7733      0.0906514
       4571.44        17.6622       0.107917
       4569.29        17.7631      0.0842094
       4566.78        17.8853      0.0870834
       4565.01        17.7424      0.0924350
       4563.00        17.7422      0.0912663
       4561.26        17.6666       0.101263
