SURVEY:  PS1MD
SNID:  PSc540132
IAUC:    UNKNOWN
RA:        334.0290125  deg
DECL:       0.6685667  deg
MWEBV: 0.0481 +- 0.0006 MW E(B-V)
REDSHIFT_FINAL:  0.4877 +- 0.0010  (CMB)
HOSTGAL_LOGMASS: 11.2100 +- 0.1100
SEARCH_PEAKMJD: 56507.0
FILTERS:    griz
# keywords from LC processing:
# PSFTRIM: 0
# PHOTCAT: PSc540132.0x1613.dougpv3.phot1
# CNTRD_FLUX_OFFSET: 0.0005
# HOSTNAME: dsp055

# ======================================
# TERSE LIGHT CURVE OUTPUT
#
NOBS: 371
NVAR:   7
VARLIST:  MJD  FLT FIELD   FLUXCAL   FLUXCALERR    MAG     MAGERR

OBS: 55011.6 g NULL  -33.801 15.116 nan -0.486
OBS: 55014.6 g NULL  -1.995 15.775 nan -8.585
OBS: 55029.6 g NULL  -6.849 12.321 nan -1.953
OBS: 55074.4 g NULL  39.808 25.943 -9.000 0.708
OBS: 55086.4 g NULL  -7.476 12.766 nan -1.854
OBS: 55089.4 g NULL  3.126 10.362 -6.238 3.599
OBS: 55092.4 g NULL  6.041 9.668 -6.953 1.738
OBS: 55095.4 g NULL  8.101 12.714 -7.271 1.704
OBS: 55098.3 g NULL  5.098 10.517 -6.769 2.240
OBS: 55389.5 g NULL  3.475 10.068 -6.352 3.145
OBS: 55398.5 g NULL  -46.892 25.769 nan -0.597
OBS: 55410.5 g NULL  -0.184 14.282 nan -84.367
OBS: 55413.5 g NULL  -12.555 9.828 nan -0.850
OBS: 55416.5 g NULL  -0.595 9.988 nan -18.238
OBS: 55422.5 g NULL  3.582 10.795 -6.385 3.273
OBS: 55425.4 g NULL  -2.507 10.349 nan -4.482
OBS: 55428.5 g NULL  -3.001 10.197 nan -3.689
OBS: 55437.5 g NULL  -51.768 38.606 nan -0.810
OBS: 55440.5 g NULL  -1.988 8.473 nan -4.627
OBS: 55443.5 g NULL  -9.467 9.793 nan -1.123
OBS: 55446.5 g NULL  -15.174 11.613 nan -0.831
OBS: 55449.4 g NULL  9.394 13.836 -7.432 1.599
OBS: 55452.4 g NULL  8.127 9.766 -7.275 1.305
OBS: 55455.4 g NULL  22.428 15.142 -8.377 0.733
OBS: 55458.3 g NULL  20.756 47.991 -8.293 2.510
OBS: 55467.3 g NULL  -3.959 14.203 nan -3.895
OBS: 55473.3 g NULL  5.000 11.196 -6.747 2.431
OBS: 55479.2 g NULL  -8.055 9.841 nan -1.327
OBS: 55482.2 g NULL  25.040 12.438 -8.497 0.539
OBS: 55500.2 g NULL  -0.328 8.101 nan -26.857
OBS: 55503.3 g NULL  5.823 12.407 -6.913 2.314
OBS: 55512.3 g NULL  2.302 24.552 -5.905 11.579
OBS: 55530.2 g NULL  -10.677 16.392 nan -1.667
OBS: 55536.3 g NULL  8.955 14.160 -7.380 1.717
OBS: 55764.6 g NULL  -18.731 15.347 nan -0.890
OBS: 55767.6 g NULL  -12.489 14.414 nan -1.253
OBS: 55770.5 g NULL  -6.533 8.765 nan -1.457
OBS: 55773.6 g NULL  4.083 8.853 -6.527 2.354
OBS: 55776.6 g NULL  -8.686 8.411 nan -1.051
OBS: 55779.6 g NULL  3.158 9.490 -6.249 3.262
OBS: 55782.4 g NULL  17.262 26.433 -8.093 1.663
OBS: 55791.6 g NULL  5.732 31.955 -6.896 6.053
OBS: 55794.5 g NULL  7.579 10.589 -7.199 1.517
OBS: 55797.5 g NULL  -0.789 7.581 nan -10.436
OBS: 55800.3 g NULL  -12.163 20.627 nan -1.841
OBS: 55803.5 g NULL  -9.288 9.118 nan -1.066
OBS: 55806.4 g NULL  -19.948 13.529 nan -0.736
OBS: 55809.3 g NULL  4.207 13.126 -6.560 3.388
OBS: 55821.3 g NULL  -4.699 9.970 nan -2.304
OBS: 55824.3 g NULL  1.284 12.594 -5.271 10.652
OBS: 55828.3 g NULL  2.978 7.342 -6.185 2.677
OBS: 55830.3 g NULL  -20.346 17.826 nan -0.951
OBS: 55833.3 g NULL  -0.722 13.804 nan -20.766
OBS: 55836.2 g NULL  -16.359 14.118 nan -0.937
OBS: 55839.4 g NULL  21.870 22.588 -8.350 1.121
OBS: 55852.3 g NULL  -6.970 8.973 nan -1.398
OBS: 55855.2 g NULL  8.950 8.651 -7.380 1.049
OBS: 55858.2 g NULL  -12.967 7.580 nan -0.635
OBS: 55860.2 g NULL  6.009 11.116 -6.947 2.008
OBS: 55863.3 g NULL  14.854 10.619 -7.930 0.776
OBS: 56147.5 g NULL  1.386 12.167 -5.354 9.532
OBS: 56150.5 g NULL  -1.361 9.491 nan -7.573
OBS: 56153.6 g NULL  -7.992 11.290 nan -1.534
OBS: 56155.5 g NULL  9.550 12.077 -7.450 1.373
OBS: 56161.3 g NULL  -19.517 17.515 nan -0.974
OBS: 56164.4 g NULL  25.346 18.180 -8.510 0.779
OBS: 56176.4 g NULL  4.240 16.907 -6.568 4.329
OBS: 56206.2 g NULL  -2.054 10.126 nan -5.352
OBS: 56209.2 g NULL  -1.485 9.072 nan -6.633
OBS: 56214.2 g NULL  -20.909 26.630 nan -1.383
OBS: 56217.3 g NULL  7.828 7.784 -7.234 1.080
OBS: 56220.3 g NULL  -1.994 11.105 nan -6.046
OBS: 56475.5 g NULL  33.512 9.802 -8.813 0.318
OBS: 56480.5 g NULL  33.415 14.243 -8.810 0.463
OBS: 56486.6 g NULL  4.120 8.604 -6.537 2.267
OBS: 56489.5 g NULL  27.364 9.470 -8.593 0.376
OBS: 56501.4 g NULL  17.655 14.708 -8.117 0.904
OBS: 56507.6 g NULL  -1.820 10.074 nan -6.011
OBS: 56512.5 g NULL  7.745 8.764 -7.223 1.229
OBS: 56518.5 g NULL  4.154 11.600 -6.546 3.032
