SURVEY:  PS1MD
SNID:  PSc150234
IAUC:    UNKNOWN
RA:        212.7707292  deg
DECL:       52.6054472  deg
MWEBV: 0.0106 +- 0.0008 MW E(B-V)
REDSHIFT_FINAL:  0.4609 +- 0.0010  (CMB)
HOSTGAL_LOGMASS: 10.7890 +- 0.2780
SEARCH_PEAKMJD: 55666.0
FILTERS:    griz
# keywords from LC processing:
# PSFTRIM: 0
# PHOTCAT: PSc150234.0x1613.dougpv3.phot1
# CNTRD_FLUX_OFFSET: 0.0004
# HOSTNAME: dsp056

# ======================================
# TERSE LIGHT CURVE OUTPUT
#
NOBS: 407
NVAR:   7
VARLIST:  MJD  FLT FIELD   FLUXCAL   FLUXCALERR    MAG     MAGERR

OBS: 54979.5 g NULL  -1.989 9.337 nan -5.097
OBS: 54982.4 g NULL  7.021 11.583 -7.116 1.791
OBS: 54993.4 g NULL  -10.394 11.270 nan -1.177
OBS: 54996.4 g NULL  -9.022 8.623 nan -1.038
OBS: 54999.4 g NULL  84.263 13.608 -9.814 0.175
OBS: 55002.4 g NULL  -1.612 11.827 nan -7.964
OBS: 55014.3 g NULL  -37.239 16.107 nan -0.470
OBS: 55029.3 g NULL  -7.137 46.221 nan -7.031
OBS: 55221.6 g NULL  -5.733 5.849 nan -1.108
OBS: 55230.7 g NULL  -8.204 18.006 nan -2.383
OBS: 55233.6 g NULL  13.397 11.144 -7.818 0.903
OBS: 55236.6 g NULL  6.081 10.422 -6.960 1.861
OBS: 55239.6 g NULL  -12.120 6.512 nan -0.583
OBS: 55242.6 g NULL  -9.539 9.982 nan -1.136
OBS: 55251.6 g NULL  6.849 6.701 -7.089 1.062
OBS: 55266.6 g NULL  4.986 10.134 -6.744 2.207
OBS: 55269.6 g NULL  -32.222 21.906 nan -0.738
OBS: 55272.6 g NULL  9.488 10.143 -7.443 1.161
OBS: 55275.5 g NULL  -5.487 7.367 nan -1.458
OBS: 55281.4 g NULL  18.231 21.754 -8.152 1.296
OBS: 55290.6 g NULL  24.603 23.264 -8.477 1.027
OBS: 55296.6 g NULL  53.688 46.670 -9.325 0.944
OBS: 55305.4 g NULL  -18.425 12.266 nan -0.723
OBS: 55326.5 g NULL  12.714 15.565 -7.761 1.329
OBS: 55329.5 g NULL  -3.394 27.071 nan -8.660
OBS: 55332.3 g NULL  -11.903 6.296 nan -0.574
OBS: 55338.3 g NULL  -5.741 30.773 nan -5.820
OBS: 55347.4 g NULL  -0.901 14.953 nan -18.029
OBS: 55350.3 g NULL  -8.718 7.833 nan -0.975
OBS: 55353.4 g NULL  2.614 7.503 -6.043 3.117
OBS: 55359.3 g NULL  -15.514 23.970 nan -1.677
OBS: 55362.3 g NULL  -3.768 8.338 nan -2.403
OBS: 55365.3 g NULL  3.863 8.721 -6.467 2.451
OBS: 55368.4 g NULL  -0.063 18.741 nan -321.962
OBS: 55377.4 g NULL  -14.491 12.354 nan -0.926
OBS: 55389.3 g NULL  -2.717 5.836 nan -2.332
OBS: 55596.7 g NULL  3.048 6.721 -6.210 2.394
OBS: 55602.6 g NULL  0.694 5.216 -4.603 8.161
OBS: 55605.6 g NULL  17.431 29.172 -8.103 1.817
OBS: 55629.6 g NULL  4.158 7.092 -6.547 1.852
OBS: 55635.6 g NULL  4.258 21.283 -6.573 5.427
OBS: 55650.6 g NULL  -3.308 14.870 nan -4.881
OBS: 55653.5 g NULL  16.736 10.757 -8.059 0.698
OBS: 55662.5 g NULL  42.326 11.758 -9.067 0.302
OBS: 55665.4 g NULL  74.786 13.812 -9.685 0.201
OBS: 55674.4 g NULL  40.285 7.145 -9.013 0.193
OBS: 55677.4 g NULL  41.024 5.307 -9.033 0.140
OBS: 55710.3 g NULL  2.863 9.829 -6.142 3.727
OBS: 55719.4 g NULL  7.384 8.006 -7.171 1.177
OBS: 55722.3 g NULL  45.195 24.409 -9.138 0.586
OBS: 55737.3 g NULL  8.613 11.978 -7.338 1.510
OBS: 55740.3 g NULL  17.866 10.217 -8.130 0.621
OBS: 55743.3 g NULL  2.853 9.798 -6.138 3.729
OBS: 55746.3 g NULL  1.723 4.399 -5.591 2.772
OBS: 55752.3 g NULL  9.124 23.047 -7.400 2.743
OBS: 55761.3 g NULL  14.972 13.917 -7.938 1.009
OBS: 55970.7 g NULL  5.794 14.652 -6.907 2.746
OBS: 55981.6 g NULL  1.634 7.921 -5.533 5.265
OBS: 55984.6 g NULL  4.628 11.701 -6.663 2.745
OBS: 56000.5 g NULL  4.059 7.642 -6.521 2.044
OBS: 56006.6 g NULL  5.767 6.937 -6.902 1.306
OBS: 56014.6 g NULL  4.887 6.809 -6.723 1.513
OBS: 56029.5 g NULL  -8.870 10.277 nan -1.258
OBS: 56032.6 g NULL  7.695 6.658 -7.215 0.939
OBS: 56040.5 g NULL  5.219 7.709 -6.794 1.604
OBS: 56059.3 g NULL  3.265 17.738 -6.285 5.898
OBS: 56062.5 g NULL  3.592 5.749 -6.388 1.738
OBS: 56065.4 g NULL  -9.260 5.815 nan -0.682
OBS: 56067.5 g NULL  2.989 5.860 -6.189 2.129
OBS: 56088.3 g NULL  -3.867 6.191 nan -1.738
OBS: 56091.3 g NULL  8.230 7.671 -7.289 1.012
OBS: 56094.3 g NULL  6.095 7.457 -6.962 1.328
OBS: 56105.3 g NULL  3.269 15.737 -6.286 5.226
OBS: 56384.5 g NULL  2.770 14.055 -6.106 5.510
OBS: 56387.6 g NULL  4.793 10.337 -6.702 2.341
OBS: 56390.5 g NULL  -10.978 15.072 nan -1.491
OBS: 56395.5 g NULL  -0.088 10.670 nan -131.196
OBS: 56401.5 g NULL  -11.655 7.655 nan -0.713
OBS: 56416.5 g NULL  4.119 16.364 -6.537 4.313
OBS: 56421.5 g NULL  12.149 6.084 -7.711 0.544
OBS: 56424.5 g NULL  18.365 6.298 -8.160 0.372
OBS: 56427.4 g NULL  3.320 7.885 -6.303 2.579
OBS: 56443.4 g NULL  8.247 6.113 -7.291 0.805
OBS: 56451.3 g NULL  -9.302 7.174 nan -0.837
OBS: 56460.3 g NULL  -17.402 9.083 nan -0.567
