SURVEY:  PS1MD
SNID:  PSc400042
IAUC:    UNKNOWN
RA:        242.2300458  deg
DECL:       54.3505278  deg
MWEBV: 0.0075 +- 0.0004 MW E(B-V)
REDSHIFT_FINAL:  0.2633 +- 0.0010  (CMB)
HOSTGAL_LOGMASS: 11.2590 +- 0.0440
SEARCH_PEAKMJD: 56091.0
FILTERS:    griz
# keywords from LC processing:
# PSFTRIM: 0
# PHOTCAT: PSc400042.0x1613.doug.phot1
# CNTRD_FLUX_OFFSET: 0.0001
# HOSTNAME: dsp056

# ======================================
# TERSE LIGHT CURVE OUTPUT
#
NOBS: 371
NVAR:   7
VARLIST:  MJD  FLT FIELD   FLUXCAL   FLUXCALERR    MAG     MAGERR

OBS: 54979.5 g NULL  -23.294 11.372 nan -0.530
OBS: 54982.4 g NULL  0.774 11.018 -4.721 15.463
OBS: 54993.4 g NULL  3.276 17.575 -6.288 5.825
OBS: 54996.4 g NULL  -28.784 21.902 nan -0.826
OBS: 54999.4 g NULL  -19.464 13.374 nan -0.746
OBS: 55002.4 g NULL  -33.751 16.738 nan -0.538
OBS: 55011.4 g NULL  -32.901 14.123 nan -0.466
OBS: 55014.3 g NULL  -30.336 19.061 nan -0.682
OBS: 55029.3 g NULL  -22.319 26.379 nan -1.283
OBS: 55089.2 g NULL  6.519 12.837 -7.035 2.138
OBS: 55092.2 g NULL  -33.418 12.994 nan -0.422
OBS: 55296.6 g NULL  -18.740 39.366 nan -2.281
OBS: 55302.6 g NULL  -11.476 14.047 nan -1.329
OBS: 55305.6 g NULL  7.995 25.042 -7.257 3.401
OBS: 55326.5 g NULL  -8.683 11.981 nan -1.498
OBS: 55329.5 g NULL  -5.530 12.509 nan -2.456
OBS: 55332.4 g NULL  4.527 14.230 -6.640 3.413
OBS: 55335.4 g NULL  -10.820 13.840 nan -1.389
OBS: 55338.4 g NULL  16.872 29.380 -8.068 1.891
OBS: 55347.4 g NULL  35.126 20.810 -8.864 0.643
OBS: 55350.5 g NULL  3.136 16.983 -6.241 5.879
OBS: 55353.4 g NULL  9.418 10.850 -7.435 1.251
OBS: 55362.4 g NULL  -3.057 13.126 nan -4.662
OBS: 55365.3 g NULL  7.042 11.979 -7.119 1.847
OBS: 55368.4 g NULL  -30.349 13.243 nan -0.474
OBS: 55377.4 g NULL  -1.740 17.189 nan -10.727
OBS: 55389.3 g NULL  3.439 10.579 -6.341 3.340
OBS: 55407.3 g NULL  -10.917 16.162 nan -1.607
OBS: 55413.3 g NULL  -17.820 12.338 nan -0.752
OBS: 55416.3 g NULL  -9.712 13.571 nan -1.517
OBS: 55422.3 g NULL  31.598 73.296 -8.749 2.519
OBS: 55425.3 g NULL  11.193 17.107 -7.622 1.659
OBS: 55428.3 g NULL  -49.990 20.563 nan -0.447
OBS: 55437.3 g NULL  -21.548 14.533 nan -0.732
OBS: 55440.3 g NULL  16.311 11.416 -8.031 0.760
OBS: 55443.3 g NULL  3.140 13.722 -6.242 4.745
OBS: 55446.3 g NULL  -0.664 12.720 nan -20.784
OBS: 55449.2 g NULL  -9.778 18.044 nan -2.004
OBS: 55452.3 g NULL  -5.398 16.402 nan -3.299
OBS: 55602.6 g NULL  12.914 11.604 -7.778 0.976
OBS: 55674.5 g NULL  2.837 13.419 -6.132 5.136
OBS: 55677.6 g NULL  -15.356 12.496 nan -0.884
OBS: 55701.6 g NULL  0.749 21.138 -4.686 30.650
OBS: 55710.5 g NULL  9.498 10.462 -7.444 1.196
OBS: 55722.4 g NULL  27.403 32.954 -8.594 1.306
OBS: 55737.4 g NULL  5.116 12.250 -6.772 2.600
OBS: 55740.4 g NULL  -3.509 45.661 nan -14.130
OBS: 55743.3 g NULL  11.527 14.009 -7.654 1.320
OBS: 55746.3 g NULL  16.741 10.792 -8.059 0.700
OBS: 55752.3 g NULL  -5.563 23.019 nan -4.493
OBS: 55761.3 g NULL  -0.959 11.082 nan -12.542
OBS: 55764.3 g NULL  34.315 16.128 -8.839 0.510
OBS: 55767.3 g NULL  3.607 10.900 -6.393 3.281
OBS: 55770.3 g NULL  -0.418 10.653 nan -27.665
OBS: 55773.3 g NULL  3.373 13.898 -6.320 4.474
