SURVEY:  PS1MD
SNID:  PSc190297
IAUC:    UNKNOWN
RA:        333.7931042  deg
DECL:       1.0582444  deg
MWEBV: 0.0408 +- 0.0022 MW E(B-V)
REDSHIFT_FINAL:  0.4796 +- 0.0010  (CMB)
HOSTGAL_LOGMASS: 10.9230 +- 0.1945
SEARCH_PEAKMJD: 55795.0
FILTERS:    griz
# keywords from LC processing:
# PSFTRIM: 0
# PHOTCAT: PSc190297.0x1613.doug.phot1
# CNTRD_FLUX_OFFSET: 0.0003
# HOSTNAME: dsp056

# ======================================
# TERSE LIGHT CURVE OUTPUT
#
NOBS: 380
NVAR:   7
VARLIST:  MJD  FLT FIELD   FLUXCAL   FLUXCALERR    MAG     MAGERR

OBS: 55011.6 g NULL  -0.954 10.752 nan -12.241
OBS: 55014.6 g NULL  -2.738 12.700 nan -5.036
OBS: 55029.6 g NULL  7.716 9.365 -7.218 1.318
OBS: 55038.6 g NULL  -52.557 54.941 nan -1.135
OBS: 55074.4 g NULL  8.195 31.122 -7.284 4.123
OBS: 55086.4 g NULL  -10.519 8.180 nan -0.844
OBS: 55092.4 g NULL  -14.998 8.376 nan -0.606
OBS: 55095.4 g NULL  -4.359 8.179 nan -2.037
OBS: 55098.3 g NULL  -2.346 9.504 nan -4.398
OBS: 55389.5 g NULL  -0.655 4.744 nan -7.861
OBS: 55398.5 g NULL  4.401 20.060 -6.609 4.949
OBS: 55410.5 g NULL  16.756 15.753 -8.060 1.021
OBS: 55413.5 g NULL  3.328 8.641 -6.305 2.819
OBS: 55416.5 g NULL  -2.796 6.770 nan -2.628
OBS: 55422.5 g NULL  5.432 8.132 -6.837 1.625
OBS: 55425.4 g NULL  -3.268 8.428 nan -2.800
OBS: 55428.5 g NULL  1.282 7.720 -5.269 6.540
OBS: 55437.5 g NULL  32.535 29.634 -8.781 0.989
OBS: 55440.5 g NULL  -11.708 6.967 nan -0.646
OBS: 55443.5 g NULL  -1.114 6.059 nan -5.904
OBS: 55446.5 g NULL  -3.121 8.035 nan -2.795
OBS: 55449.4 g NULL  3.254 8.990 -6.281 3.000
OBS: 55452.4 g NULL  -2.878 6.323 nan -2.385
OBS: 55455.4 g NULL  22.419 10.726 -8.377 0.519
OBS: 55458.3 g NULL  24.609 25.575 -8.478 1.128
OBS: 55467.3 g NULL  -3.539 10.784 nan -3.309
OBS: 55473.3 g NULL  -4.466 9.789 nan -2.380
OBS: 55479.2 g NULL  8.697 11.111 -7.348 1.387
OBS: 55482.2 g NULL  -1.588 8.424 nan -5.761
OBS: 55500.2 g NULL  7.547 8.869 -7.194 1.276
OBS: 55503.3 g NULL  4.515 6.312 -6.637 1.518
OBS: 55512.3 g NULL  -15.142 26.537 nan -1.903
OBS: 55530.2 g NULL  -17.868 17.198 nan -1.045
OBS: 55536.3 g NULL  0.963 13.619 -4.959 15.360
OBS: 55743.6 g NULL  -14.104 10.886 nan -0.838
OBS: 55764.6 g NULL  6.648 17.387 -7.057 2.840
OBS: 55767.6 g NULL  8.386 8.529 -7.309 1.104
OBS: 55770.5 g NULL  -0.672 5.709 nan -9.217
OBS: 55773.6 g NULL  1.417 5.522 -5.378 4.232
OBS: 55776.6 g NULL  -2.036 6.618 nan -3.529
OBS: 55779.6 g NULL  4.118 5.199 -6.537 1.371
OBS: 55782.4 g NULL  0.294 17.840 -3.672 65.795
OBS: 55791.6 g NULL  0.455 41.585 -4.144 99.339
OBS: 55794.5 g NULL  53.877 7.811 -9.329 0.157
OBS: 55797.5 g NULL  44.504 7.270 -9.121 0.177
OBS: 55800.3 g NULL  8.303 29.600 -7.298 3.871
OBS: 55803.5 g NULL  29.915 9.635 -8.690 0.350
OBS: 55806.4 g NULL  -3.626 12.789 nan -3.829
OBS: 55809.3 g NULL  5.614 11.395 -6.873 2.204
OBS: 55812.4 g NULL  65.076 24.308 -9.534 0.406
OBS: 55821.3 g NULL  -5.732 11.059 nan -2.095
OBS: 55824.3 g NULL  -11.679 9.058 nan -0.842
OBS: 55828.3 g NULL  0.994 4.548 -4.994 4.966
OBS: 55830.3 g NULL  -19.361 10.930 nan -0.613
OBS: 55833.3 g NULL  -0.594 8.782 nan -16.057
OBS: 55836.2 g NULL  3.367 7.230 -6.318 2.331
OBS: 55839.4 g NULL  -1.719 21.824 nan -13.786
OBS: 55852.3 g NULL  -3.368 6.569 nan -2.118
OBS: 55855.2 g NULL  -3.660 7.151 nan -2.121
OBS: 55858.2 g NULL  11.028 6.756 -7.606 0.665
OBS: 55860.2 g NULL  12.946 9.480 -7.780 0.795
OBS: 55863.3 g NULL  2.839 6.199 -6.133 2.371
OBS: 56147.5 g NULL  12.791 8.395 -7.767 0.713
OBS: 56150.5 g NULL  -2.822 8.809 nan -3.389
OBS: 56153.6 g NULL  -0.132 14.942 nan -122.719
OBS: 56155.5 g NULL  -2.575 7.666 nan -3.232
OBS: 56161.3 g NULL  -3.385 16.215 nan -5.201
OBS: 56164.4 g NULL  12.885 21.211 -7.775 1.787
OBS: 56176.4 g NULL  -19.297 10.489 nan -0.590
OBS: 56206.2 g NULL  -0.926 6.726 nan -7.882
OBS: 56209.2 g NULL  0.187 6.073 -3.182 35.182
OBS: 56214.2 g NULL  -12.488 26.105 nan -2.270
OBS: 56217.3 g NULL  -1.077 5.830 nan -5.879
OBS: 56220.3 g NULL  7.313 17.137 -7.160 2.544
OBS: 56475.5 g NULL  1.945 5.939 -5.723 3.315
OBS: 56480.5 g NULL  -2.420 8.697 nan -3.903
OBS: 56486.6 g NULL  -10.330 7.922 nan -0.833
OBS: 56489.5 g NULL  -4.102 6.973 nan -1.846
OBS: 56501.4 g NULL  17.747 10.292 -8.123 0.630
OBS: 56507.6 g NULL  -2.406 8.608 nan -3.884
OBS: 56512.5 g NULL  3.631 7.021 -6.400 2.099
OBS: 56518.5 g NULL  4.037 7.888 -6.515 2.121
OBS: 56531.5 g NULL  13.245 22.401 -7.805 1.836
OBS: 56534.5 g NULL  12.423 10.259 -7.736 0.897
OBS: 56539.4 g NULL  11.476 6.894 -7.650 0.652
OBS: 56545.3 g NULL  -24.217 9.856 nan -0.442
OBS: 56548.3 g NULL  24.288 20.148 -8.463 0.901
OBS: 56563.3 g NULL  4.405 13.755 -6.610 3.390
OBS: 56571.2 g NULL  0.156 9.982 -2.980 69.651
OBS: 56574.2 g NULL  -16.416 21.439 nan -1.418
OBS: 56590.3 g NULL  9.656 7.905 -7.462 0.889
OBS: 56593.3 g NULL  -0.337 11.968 nan -38.570
OBS: 56596.2 g NULL  -2.706 13.509 nan -5.421
OBS: 56601.2 g NULL  -0.349 19.228 nan -59.869
OBS: 56628.3 g NULL  -81.560 67.350 nan -0.897
OBS: 55014.6 r NULL  -19.973 12.395 nan -0.674
OBS: 55029.6 r NULL  -17.004 9.790 nan -0.625
OBS: 55074.5 r NULL  -15.878 30.876 nan -2.111
OBS: 55083.5 r NULL  -12.650 19.682 nan -1.689
OBS: 55086.4 r NULL  3.786 11.493 -6.445 3.296
OBS: 55089.4 r NULL  -7.502 10.363 nan -1.500
OBS: 55092.4 r NULL  0.557 17.641 -4.365 34.362
OBS: 55095.4 r NULL  -11.917 11.615 nan -1.058
OBS: 55098.4 r NULL  -4.138 14.826 nan -3.890
OBS: 55389.5 r NULL  0.610 8.696 -4.464 15.472
OBS: 55398.5 r NULL  -2.858 21.547 nan -8.187
OBS: 55410.5 r NULL  -5.588 13.476 nan -2.618
OBS: 55413.4 r NULL  15.952 7.258 -8.007 0.494
OBS: 55416.5 r NULL  1.483 6.238 -5.428 4.566
OBS: 55425.4 r NULL  9.397 8.227 -7.433 0.950
OBS: 55428.5 r NULL  -1.700 9.814 nan -6.269
OBS: 55437.5 r NULL  -7.869 32.183 nan -4.440
OBS: 55440.5 r NULL  -0.138 6.154 nan -48.274
OBS: 55443.5 r NULL  6.877 7.181 -7.093 1.134
OBS: 55446.5 r NULL  -12.961 13.763 nan -1.153
OBS: 55449.4 r NULL  5.610 6.906 -6.872 1.337
OBS: 55452.4 r NULL  -0.411 5.792 nan -15.300
OBS: 55458.3 r NULL  4.904 23.403 -6.726 5.181
OBS: 55467.4 r NULL  5.182 8.419 -6.786 1.764
OBS: 55473.3 r NULL  3.549 6.934 -6.375 2.121
OBS: 55479.2 r NULL  4.352 6.691 -6.597 1.669
OBS: 55482.3 r NULL  -3.001 10.505 nan -3.801
OBS: 55500.2 r NULL  -0.266 8.141 nan -33.268
OBS: 55503.3 r NULL  -0.195 8.826 nan -49.217
OBS: 55530.2 r NULL  2.630 14.045 -6.050 5.799
OBS: 55536.2 r NULL  9.168 9.556 -7.406 1.132
OBS: 55743.6 r NULL  7.160 9.245 -7.137 1.402
OBS: 55764.6 r NULL  -6.659 11.298 nan -1.842
OBS: 55767.6 r NULL  16.102 9.872 -8.017 0.666
OBS: 55770.5 r NULL  -10.670 11.656 nan -1.186
OBS: 55773.6 r NULL  8.650 9.163 -7.343 1.150
OBS: 55779.6 r NULL  21.184 8.469 -8.315 0.434
OBS: 55782.4 r NULL  60.452 19.413 -9.454 0.349
OBS: 55794.5 r NULL  123.870 7.432 -10.232 0.065
OBS: 55797.5 r NULL  111.397 9.916 -10.117 0.097
OBS: 55800.3 r NULL  123.339 19.483 -10.228 0.172
OBS: 55803.5 r NULL  111.877 11.989 -10.122 0.116
OBS: 55806.4 r NULL  80.098 11.265 -9.759 0.153
OBS: 55821.3 r NULL  13.727 9.811 -7.844 0.776
OBS: 55824.3 r NULL  22.044 14.366 -8.358 0.708
OBS: 55829.3 r NULL  14.126 8.724 -7.875 0.671
OBS: 55833.3 r NULL  7.879 33.468 -7.241 4.612
OBS: 55836.2 r NULL  31.931 19.837 -8.761 0.675
OBS: 55839.4 r NULL  48.079 26.581 -9.205 0.600
OBS: 55852.3 r NULL  5.275 7.963 -6.805 1.639
OBS: 55855.2 r NULL  2.894 7.022 -6.154 2.634
OBS: 55858.3 r NULL  -7.804 7.302 nan -1.016
OBS: 55859.4 r NULL  2.890 8.822 -6.152 3.314
OBS: 55863.3 r NULL  -10.598 7.698 nan -0.789
OBS: 56147.5 r NULL  -11.891 13.066 nan -1.193
OBS: 56150.5 r NULL  -12.524 11.133 nan -0.965
OBS: 56153.6 r NULL  -6.645 15.258 nan -2.493
OBS: 56154.5 r NULL  -20.122 15.233 nan -0.822
OBS: 56161.4 r NULL  16.324 22.992 -8.032 1.529
OBS: 56164.4 r NULL  -5.517 13.066 nan -2.571
OBS: 56176.4 r NULL  -8.830 11.591 nan -1.425
OBS: 56206.2 r NULL  16.134 7.738 -8.019 0.521
OBS: 56209.2 r NULL  -5.844 8.536 nan -1.586
OBS: 56213.3 r NULL  -27.417 16.428 nan -0.651
OBS: 56217.3 r NULL  0.388 9.132 -3.972 25.546
OBS: 56220.3 r NULL  -25.883 12.835 nan -0.538
OBS: 56242.3 r NULL  10.190 20.667 -7.520 2.202
OBS: 56285.2 r NULL  -26.768 19.199 nan -0.779
OBS: 56475.6 r NULL  -0.145 5.423 nan -40.578
OBS: 56479.5 r NULL  -0.166 6.097 nan -39.784
OBS: 56486.6 r NULL  1.159 7.233 -5.161 6.773
OBS: 56489.5 r NULL  -5.349 6.767 nan -1.373
OBS: 56501.4 r NULL  1.265 8.754 -5.255 7.514
OBS: 56507.6 r NULL  3.716 8.418 -6.425 2.460
OBS: 56508.5 r NULL  -5.754 7.259 nan -1.370
OBS: 56512.6 r NULL  7.224 9.359 -7.147 1.407
OBS: 56518.5 r NULL  1.159 6.475 -5.161 6.063
OBS: 56531.5 r NULL  -24.618 15.898 nan -0.701
OBS: 56534.5 r NULL  1.574 9.255 -5.493 6.384
OBS: 56538.3 r NULL  -10.212 7.811 nan -0.831
OBS: 56545.3 r NULL  -0.049 7.421 nan -164.759
OBS: 56571.2 r NULL  0.457 8.248 -4.149 19.609
OBS: 56574.3 r NULL  614.953 387.816 -11.972 0.685
OBS: 56590.3 r NULL  5.896 7.818 -6.926 1.440
OBS: 56593.3 r NULL  1.247 8.210 -5.240 7.149
OBS: 56596.3 r NULL  6.500 11.256 -7.032 1.880
OBS: 56597.3 r NULL  -9.045 7.335 nan -0.880
OBS: 56626.2 r NULL  102.225 32.665 -10.024 0.347
OBS: 54985.6 i NULL  -5.341 6.656 nan -1.353
OBS: 54986.6 i NULL  16.972 11.244 -8.074 0.719
OBS: 55012.5 i NULL  -4.350 9.454 nan -2.360
OBS: 55072.5 i NULL  1.540 25.210 -5.469 17.770
OBS: 55087.5 i NULL  2.396 15.011 -5.949 6.803
OBS: 55090.4 i NULL  9.231 9.049 -7.413 1.064
OBS: 55093.5 i NULL  -5.467 13.692 nan -2.719
OBS: 55096.4 i NULL  1.739 9.141 -5.601 5.707
OBS: 55102.4 i NULL  42.835 39.158 -9.080 0.993
OBS: 55408.5 i NULL  1.038 13.791 -5.040 14.428
OBS: 55411.5 i NULL  6.520 9.196 -7.036 1.531
OBS: 55414.5 i NULL  -1.351 4.851 nan -3.898
OBS: 55417.5 i NULL  8.019 6.390 -7.260 0.865
OBS: 55423.5 i NULL  -10.175 6.546 nan -0.698
OBS: 55426.5 i NULL  1.855 5.912 -5.671 3.461
OBS: 55429.5 i NULL  -4.249 10.728 nan -2.741
OBS: 55438.5 i NULL  12.718 8.582 -7.761 0.733
OBS: 55441.5 i NULL  2.818 7.255 -6.125 2.795
OBS: 55444.4 i NULL  6.775 7.695 -7.077 1.233
OBS: 55447.4 i NULL  7.907 6.231 -7.245 0.856
OBS: 55450.4 i NULL  -1.230 13.652 nan -12.052
OBS: 55453.4 i NULL  4.709 6.062 -6.682 1.398
OBS: 55456.4 i NULL  -11.335 5.536 nan -0.530
OBS: 55465.5 i NULL  -10.454 14.693 nan -1.526
OBS: 55468.3 i NULL  -0.190 6.844 nan -39.027
