SURVEY:  PS1MD
SNID:  PSc500100
IAUC:    UNKNOWN
RA:        131.6385250  deg
DECL:       45.3561528  deg
MWEBV: 0.0241 +- 0.0006 MW E(B-V)
REDSHIFT_FINAL:  0.3116 +- 0.0010  (CMB)
HOSTGAL_LOGMASS: 10.8980 +- 0.0545
SEARCH_PEAKMJD: 56389.0
FILTERS:    griz
# keywords from LC processing:
# PSFTRIM: 0
# PHOTCAT: PSc500100.0x1613.dougpv3.phot1
# CNTRD_FLUX_OFFSET: 0.0002
# HOSTNAME: dsp058

# ======================================
# TERSE LIGHT CURVE OUTPUT
#
NOBS: 388
NVAR:   7
VARLIST:  MJD  FLT FIELD   FLUXCAL   FLUXCALERR    MAG     MAGERR

OBS: 55161.5 g NULL  14.582 20.915 -7.910 1.557
OBS: 55173.5 g NULL  7.141 13.313 -7.134 2.024
OBS: 55179.5 g NULL  -0.731 11.349 nan -16.865
OBS: 55182.5 g NULL  12.709 8.072 -7.760 0.690
OBS: 55188.6 g NULL  0.112 11.796 -2.626 114.050
OBS: 55191.5 g NULL  -3.267 6.919 nan -2.300
OBS: 55203.4 g NULL  6.761 10.348 -7.075 1.662
OBS: 55206.5 g NULL  -5.066 10.336 nan -2.215
OBS: 55212.4 g NULL  -10.338 7.052 nan -0.741
OBS: 55215.4 g NULL  -1.303 8.505 nan -7.089
OBS: 55230.5 g NULL  10.056 19.441 -7.506 2.099
OBS: 55233.4 g NULL  6.005 8.883 -6.946 1.606
OBS: 55236.3 g NULL  -5.609 12.846 nan -2.486
OBS: 55239.4 g NULL  -3.565 5.899 nan -1.797
OBS: 55242.3 g NULL  -3.181 3.705 nan -1.265
OBS: 55248.4 g NULL  6.356 9.753 -7.008 1.666
OBS: 55275.4 g NULL  -1.232 11.839 nan -10.436
OBS: 55479.6 g NULL  19.701 29.450 -8.236 1.623
OBS: 55482.6 g NULL  -6.232 8.108 nan -1.413
OBS: 55485.6 g NULL  0.638 10.806 -4.512 18.384
OBS: 55503.6 g NULL  -1.949 5.889 nan -3.280
OBS: 55509.6 g NULL  -0.482 6.363 nan -14.328
OBS: 55515.6 g NULL  -7.893 6.147 nan -0.846
OBS: 55518.6 g NULL  4.766 4.636 -6.695 1.056
OBS: 55530.6 g NULL  -9.555 9.200 nan -1.045
OBS: 55545.5 g NULL  -6.825 8.236 nan -1.310
OBS: 55548.6 g NULL  4.663 8.098 -6.672 1.885
OBS: 55560.4 g NULL  1.849 9.237 -5.667 5.424
OBS: 55563.6 g NULL  14.684 16.748 -7.917 1.238
OBS: 55566.6 g NULL  25.085 11.468 -8.499 0.496
OBS: 55584.5 g NULL  -4.212 15.756 nan -4.061
OBS: 55587.6 g NULL  -4.343 11.346 nan -2.836
OBS: 55590.5 g NULL  -2.097 4.272 nan -2.212
OBS: 55593.6 g NULL  -1.332 7.653 nan -6.239
OBS: 55596.3 g NULL  8.588 6.844 -7.335 0.865
OBS: 55602.3 g NULL  -3.385 15.277 nan -4.900
OBS: 55632.3 g NULL  6.413 8.125 -7.018 1.375
OBS: 55650.3 g NULL  -2.554 7.881 nan -3.350
OBS: 55653.3 g NULL  1.433 6.832 -5.391 5.175
OBS: 55665.3 g NULL  5.759 13.885 -6.901 2.618
OBS: 55889.6 g NULL  -9.262 7.322 nan -0.858
OBS: 55892.5 g NULL  11.133 12.509 -7.617 1.220
OBS: 55895.6 g NULL  0.034 8.084 -1.313 262.016
OBS: 55911.6 g NULL  -3.286 14.005 nan -4.627
