SURVEY:  PS1MD
SNID:  PSc170178
IAUC:    UNKNOWN
RA:        213.1765750  deg
DECL:       53.5199306  deg
MWEBV: 0.0089 +- 0.0007 MW E(B-V)
REDSHIFT_FINAL:  0.2414 +- 0.0010  (CMB)
HOSTGAL_LOGMASS: 10.7790 +- 0.1070
SEARCH_PEAKMJD: 55724.0
FILTERS:    griz
# keywords from LC processing:
# PSFTRIM: 0
# PHOTCAT: PSc170178.0x1613.dougpv3.phot1
# CNTRD_FLUX_OFFSET: 0.0001
# HOSTNAME: dsp054

# ======================================
# TERSE LIGHT CURVE OUTPUT
#
NOBS: 411
NVAR:   7
VARLIST:  MJD  FLT FIELD   FLUXCAL   FLUXCALERR    MAG     MAGERR

OBS: 54979.5 g NULL  -9.494 9.929 nan -1.135
OBS: 54982.4 g NULL  -11.456 12.327 nan -1.168
OBS: 54993.4 g NULL  -20.627 13.527 nan -0.712
OBS: 54996.4 g NULL  3.520 1587.180 -6.366 489.632
OBS: 55002.4 g NULL  -4.997 18.285 nan -3.973
OBS: 55014.3 g NULL  -32.292 16.536 nan -0.556
OBS: 55029.3 g NULL  -66.897 25.707 nan -0.417
OBS: 55221.6 g NULL  -3.254 8.825 nan -2.944
OBS: 55230.7 g NULL  21.107 19.835 -8.311 1.020
OBS: 55233.6 g NULL  19.356 18.567 -8.217 1.042
OBS: 55236.6 g NULL  -1.449 10.215 nan -7.656
OBS: 55239.6 g NULL  11.914 10.572 -7.690 0.963
OBS: 55242.6 g NULL  -7.145 12.094 nan -1.838
OBS: 55251.6 g NULL  1.030 11.770 -5.032 12.408
OBS: 55266.6 g NULL  12.571 16.155 -7.748 1.395
OBS: 55269.6 g NULL  -4.803 23.840 nan -5.389
OBS: 55272.6 g NULL  0.184 12.047 -3.165 70.894
OBS: 55275.5 g NULL  7.164 10.511 -7.138 1.593
OBS: 55281.4 g NULL  25.374 23.441 -8.511 1.003
OBS: 55290.6 g NULL  0.800 24.922 -4.758 33.806
OBS: 55296.6 g NULL  -31.924 38.965 nan -1.325
