SURVEY:  PS1MD
SNID:  PSc151005
IAUC:    UNKNOWN
RA:        212.3148417  deg
DECL:       52.3838194  deg
MWEBV: 0.0134 +- 0.0010 MW E(B-V)
REDSHIFT_FINAL:  0.1602 +- 0.0010  (CMB)
HOSTGAL_LOGMASS: 10.0630 +- 0.1285
SEARCH_PEAKMJD: 55678.0
FILTERS:    griz
# keywords from LC processing:
# PSFTRIM: 0
# PHOTCAT: PSc151005.0x1613.doug.phot1
# CNTRD_FLUX_OFFSET: 0.0003
# HOSTNAME: dsp056

# ======================================
# TERSE LIGHT CURVE OUTPUT
#
NOBS: 406
NVAR:   7
VARLIST:  MJD  FLT FIELD   FLUXCAL   FLUXCALERR    MAG     MAGERR

OBS: 54979.5 g NULL  -25.202 12.021 nan -0.518
OBS: 54982.4 g NULL  -17.391 13.729 nan -0.857
OBS: 54993.4 g NULL  -2.347 16.465 nan -7.616
OBS: 54999.4 g NULL  -19.160 11.770 nan -0.667
OBS: 55002.4 g NULL  -24.562 20.981 nan -0.927
OBS: 55014.3 g NULL  -63.206 16.998 nan -0.292
OBS: 55029.3 g NULL  -33.062 23.492 nan -0.771
OBS: 55221.6 g NULL  8.766 11.852 -7.357 1.468
OBS: 55230.7 g NULL  45.767 22.425 -9.151 0.532
OBS: 55233.6 g NULL  -25.266 21.727 nan -0.934
OBS: 55236.6 g NULL  8.350 13.447 -7.304 1.749
OBS: 55239.6 g NULL  -1.705 11.329 nan -7.216
OBS: 55242.6 g NULL  -2.400 13.117 nan -5.935
OBS: 55251.6 g NULL  2.538 11.610 -6.011 4.966
OBS: 55266.6 g NULL  12.205 12.941 -7.716 1.151
OBS: 55269.6 g NULL  -20.278 29.719 nan -1.591
OBS: 55272.6 g NULL  -31.989 13.995 nan -0.475
OBS: 55275.5 g NULL  -5.916 13.447 nan -2.468
OBS: 55281.4 g NULL  12.944 28.179 -7.780 2.364
OBS: 55290.6 g NULL  41.164 30.112 -9.036 0.794
OBS: 55296.6 g NULL  -1.724 46.830 nan -29.493
OBS: 55305.4 g NULL  -11.409 19.216 nan -1.829
OBS: 55326.5 g NULL  2.660 17.681 -6.062 7.216
OBS: 55329.5 g NULL  0.224 20.109 -3.376 97.470
OBS: 55332.3 g NULL  3.563 11.649 -6.379 3.550
OBS: 55338.3 g NULL  -17.508 25.173 nan -1.561
OBS: 55347.4 g NULL  -2.478 17.649 nan -7.734
OBS: 55350.3 g NULL  5.577 10.480 -6.866 2.040
OBS: 55353.4 g NULL  1.226 12.316 -5.221 10.909
OBS: 55359.3 g NULL  14.741 27.363 -7.921 2.015
OBS: 55362.3 g NULL  16.353 13.114 -8.034 0.871
OBS: 55365.3 g NULL  -7.777 12.487 nan -1.743
OBS: 55368.4 g NULL  -3.602 17.193 nan -5.182
OBS: 55377.4 g NULL  -15.830 22.766 nan -1.561
OBS: 55389.3 g NULL  -11.172 12.632 nan -1.228
OBS: 55596.7 g NULL  -0.603 11.557 nan -20.823
OBS: 55602.6 g NULL  -5.653 11.602 nan -2.228
OBS: 55605.6 g NULL  -16.909 24.132 nan -1.550
OBS: 55629.6 g NULL  7.749 13.932 -7.223 1.952
OBS: 55635.6 g NULL  -5.597 24.080 nan -4.671
OBS: 55650.6 g NULL  -1.653 18.186 nan -11.944
OBS: 55653.5 g NULL  4.374 14.353 -6.602 3.562
OBS: 55662.5 g NULL  -7.880 14.627 nan -2.015
OBS: 55665.4 g NULL  -5.366 21.297 nan -4.309
OBS: 55674.4 g NULL  23.342 12.447 -8.420 0.579
OBS: 55677.4 g NULL  59.798 10.963 -9.442 0.199
OBS: 55710.3 g NULL  13.332 11.453 -7.812 0.933
OBS: 55719.4 g NULL  17.162 12.085 -8.086 0.765
OBS: 55722.3 g NULL  5.358 27.698 -6.823 5.613
OBS: 55737.3 g NULL  8.927 18.692 -7.377 2.273
OBS: 55740.3 g NULL  39.875 15.480 -9.002 0.421
OBS: 55743.3 g NULL  13.153 13.957 -7.798 1.152
OBS: 55746.3 g NULL  17.231 12.393 -8.091 0.781
OBS: 55752.3 g NULL  35.327 20.413 -8.870 0.627
OBS: 55761.3 g NULL  26.001 13.954 -8.537 0.583
OBS: 55970.7 g NULL  6.386 20.188 -7.013 3.433
OBS: 55981.6 g NULL  -15.313 14.723 nan -1.044
OBS: 55984.6 g NULL  -2.388 13.155 nan -5.980
OBS: 56000.5 g NULL  -17.848 12.198 nan -0.742
OBS: 56006.6 g NULL  -1.832 12.048 nan -7.141
OBS: 56014.6 g NULL  13.998 13.447 -7.865 1.043
OBS: 56029.5 g NULL  1.674 14.079 -5.559 9.131
OBS: 56032.6 g NULL  6.856 14.492 -7.090 2.295
OBS: 56040.5 g NULL  4.181 14.207 -6.553 3.689
OBS: 56046.5 g NULL  5.750 15.341 -6.899 2.897
OBS: 56059.3 g NULL  27.702 22.334 -8.606 0.875
OBS: 56062.5 g NULL  -10.631 11.410 nan -1.165
OBS: 56065.4 g NULL  -0.523 11.245 nan -23.348
