SURVEY:  PS1MD
SNID:  PSc080296
IAUC:    UNKNOWN
RA:        35.4570083  deg
DECL:       -3.9213833  deg
MWEBV: 0.0203 +- 0.0006 MW E(B-V)
REDSHIFT_FINAL:  0.5001 +- 0.0010  (CMB)
HOSTGAL_LOGMASS: 11.7440 +- 0.3035
SEARCH_PEAKMJD: 55446.0
FILTERS:    griz
# keywords from LC processing:
# PSFTRIM: 0
# PHOTCAT: PSc080296.0x1613.dougpv3.phot1
# CNTRD_FLUX_OFFSET: 0.0002
# HOSTNAME: dsp056

# ======================================
# TERSE LIGHT CURVE OUTPUT
#
NOBS: 401
NVAR:   7
VARLIST:  MJD  FLT FIELD   FLUXCAL   FLUXCALERR    MAG     MAGERR

OBS: 55074.6 g NULL  -27.621 10.113 nan -0.398
OBS: 55086.6 g NULL  13.222 15.424 -7.803 1.267
OBS: 55089.6 g NULL  3.940 6.180 -6.489 1.703
OBS: 55095.5 g NULL  -7.457 9.028 nan -1.315
OBS: 55098.5 g NULL  -0.260 8.615 nan -36.004
OBS: 55101.6 g NULL  -1.356 7.601 nan -6.086
OBS: 55104.6 g NULL  -1.094 7.852 nan -7.794
OBS: 55161.3 g NULL  -31.902 16.145 nan -0.549
OBS: 55170.3 g NULL  -5.331 17.824 nan -3.630
OBS: 55173.4 g NULL  1.378 6.259 -5.348 4.932
OBS: 55176.4 g NULL  1.580 7.518 -5.496 5.168
OBS: 55179.4 g NULL  -0.163 3.977 nan -26.441
OBS: 55188.3 g NULL  -4.081 14.890 nan -3.962
OBS: 55191.2 g NULL  1.657 7.253 -5.548 4.753
OBS: 55203.2 g NULL  -8.203 5.663 nan -0.750
OBS: 55206.3 g NULL  0.864 4.361 -4.841 5.484
OBS: 55215.2 g NULL  1.291 7.415 -5.277 6.238
OBS: 55413.6 g NULL  0.382 8.725 -3.954 24.824
OBS: 55416.6 g NULL  -3.164 7.322 nan -2.513
OBS: 55422.6 g NULL  1.817 9.753 -5.649 5.827
OBS: 55425.6 g NULL  -7.354 8.089 nan -1.194
OBS: 55428.6 g NULL  7.303 6.816 -7.159 1.013
OBS: 55446.6 g NULL  62.421 6.376 -9.488 0.111
OBS: 55449.6 g NULL  55.809 9.900 -9.367 0.193
OBS: 55452.6 g NULL  64.655 11.516 -9.527 0.193
OBS: 55455.6 g NULL  40.371 6.414 -9.015 0.172
OBS: 55458.6 g NULL  8.356 12.627 -7.305 1.641
OBS: 55467.6 g NULL  31.379 23.212 -8.742 0.803
OBS: 55476.6 g NULL  19.317 8.390 -8.215 0.472
OBS: 55479.6 g NULL  -7.033 20.867 nan -3.221
OBS: 55482.6 g NULL  -3.359 8.361 nan -2.702
OBS: 55485.6 g NULL  1.940 13.137 -5.720 7.351
OBS: 55503.4 g NULL  29.014 6.428 -8.657 0.241
OBS: 55509.5 g NULL  9.619 8.793 -7.458 0.993
OBS: 55524.5 g NULL  -49.898 51.809 nan -1.127
OBS: 55530.4 g NULL  -48.008 24.210 nan -0.548
OBS: 55587.3 g NULL  3.887 11.365 -6.474 3.174
OBS: 55590.3 g NULL  -4.495 7.395 nan -1.786
OBS: 55593.3 g NULL  -16.022 9.656 nan -0.654
OBS: 55596.3 g NULL  -15.840 8.137 nan -0.558
OBS: 55809.6 g NULL  2.660 6.515 -6.062 2.659
OBS: 55812.5 g NULL  -1.559 9.080 nan -6.326
OBS: 55824.6 g NULL  -2.149 7.815 nan -3.948
OBS: 55828.5 g NULL  3.403 6.222 -6.330 1.985
OBS: 55833.5 g NULL  10.599 11.421 -7.563 1.170
OBS: 55836.5 g NULL  1.940 14.133 -5.719 7.911
OBS: 55839.5 g NULL  1.585 10.648 -5.500 7.294
OBS: 55852.6 g NULL  0.188 11.611 -3.188 66.914
OBS: 55855.5 g NULL  -0.426 8.627 nan -21.988
OBS: 55858.4 g NULL  2.533 4.263 -6.009 1.827
OBS: 55860.5 g NULL  10.006 10.058 -7.501 1.091
OBS: 55863.5 g NULL  -17.706 11.672 nan -0.716
OBS: 55887.3 g NULL  0.443 12.820 -4.116 31.420
OBS: 55889.3 g NULL  -6.854 4.775 nan -0.756
OBS: 55895.3 g NULL  -4.388 7.144 nan -1.767
OBS: 55911.3 g NULL  -6.641 6.823 nan -1.115
OBS: 55941.3 g NULL  3.159 37.231 -6.249 12.795
OBS: 56155.6 g NULL  -0.934 9.241 nan -10.739
OBS: 56161.6 g NULL  2.317 5.713 -5.912 2.677
OBS: 56206.6 g NULL  5.918 13.030 -6.931 2.390
OBS: 56209.6 g NULL  -0.010 6.960 nan -779.033
OBS: 56214.4 g NULL  16.250 11.859 -8.027 0.792
OBS: 56217.5 g NULL  2.064 8.448 -5.787 4.445
OBS: 56220.5 g NULL  30.658 15.785 -8.716 0.559
OBS: 56235.5 g NULL  2.796 8.847 -6.116 3.435
OBS: 56238.3 g NULL  -16.333 15.419 nan -1.025
OBS: 56241.4 g NULL  -14.158 15.335 nan -1.176
OBS: 56268.3 g NULL  3.366 7.044 -6.318 2.272
OBS: 56271.3 g NULL  1.389 5.620 -5.357 4.393
OBS: 56303.2 g NULL  3.625 17.272 -6.398 5.173
OBS: 56507.6 g NULL  6.533 4.736 -7.038 0.787
OBS: 56512.6 g NULL  -2.936 7.007 nan -2.591
OBS: 56518.6 g NULL  3.006 4.950 -6.195 1.788
OBS: 56534.6 g NULL  -5.154 6.493 nan -1.368
OBS: 56537.6 g NULL  -4.780 5.629 nan -1.279
OBS: 56545.6 g NULL  0.185 8.611 -3.170 50.455
OBS: 56563.6 g NULL  13.928 21.604 -7.860 1.684
OBS: 56574.6 g NULL  6.774 8.645 -7.077 1.386
OBS: 56590.5 g NULL  12.089 12.263 -7.706 1.101
OBS: 56593.5 g NULL  13.147 11.006 -7.797 0.909
OBS: 56619.4 g NULL  5.171 10.244 -6.784 2.151
OBS: 56622.4 g NULL  -4.524 9.130 nan -2.191
OBS: 56625.3 g NULL  28.501 9.252 -8.637 0.352
OBS: 56630.3 g NULL  -6.863 7.332 nan -1.160
OBS: 56633.2 g NULL  -2.901 9.907 nan -3.708
OBS: 56636.3 g NULL  34.738 25.112 -8.852 0.785
