SURVEY:  PS1MD
SNID:  PSc390640
IAUC:    UNKNOWN
RA:        241.6055292  deg
DECL:       55.4940972  deg
MWEBV: 0.0068 +- 0.0007 MW E(B-V)
REDSHIFT_FINAL:  0.2483 +- 0.0010  (CMB)
HOSTGAL_LOGMASS: 9.1470 +- 0.4480
SEARCH_PEAKMJD: 56066.0
FILTERS:    griz
# keywords from LC processing:
# PSFTRIM: 0
# PHOTCAT: PSc390640.0x1613.dougpv3.phot1
# CNTRD_FLUX_OFFSET: 0.0004
# HOSTNAME: dsp055

# ======================================
# TERSE LIGHT CURVE OUTPUT
#
NOBS: 374
NVAR:   7
VARLIST:  MJD  FLT FIELD   FLUXCAL   FLUXCALERR    MAG     MAGERR

OBS: 54979.5 g NULL  -0.781 5.472 nan -7.606
OBS: 54982.4 g NULL  -6.340 4.886 nan -0.837
OBS: 54993.4 g NULL  -2.026 12.942 nan -6.937
OBS: 54996.4 g NULL  -19.338 13.220 nan -0.742
OBS: 54999.4 g NULL  -3.753 8.837 nan -2.557
OBS: 55002.4 g NULL  -22.930 9.232 nan -0.437
OBS: 55011.4 g NULL  9.308 16.076 -7.422 1.875
OBS: 55014.3 g NULL  -21.164 22.289 nan -1.143
OBS: 55029.3 g NULL  -3.827 16.354 nan -4.639
OBS: 55089.2 g NULL  -23.845 10.172 nan -0.463
OBS: 55296.6 g NULL  -32.416 49.946 nan -1.673
OBS: 55302.6 g NULL  -12.349 15.824 nan -1.391
OBS: 55305.6 g NULL  -5.676 15.324 nan -2.931
OBS: 55326.5 g NULL  6.317 9.335 -7.001 1.604
OBS: 55329.5 g NULL  -5.747 9.315 nan -1.760
OBS: 55332.4 g NULL  2.184 6.645 -5.848 3.303
OBS: 55335.4 g NULL  -4.291 9.467 nan -2.395
OBS: 55338.4 g NULL  10.604 22.512 -7.564 2.305
OBS: 55347.4 g NULL  -5.886 17.770 nan -3.278
OBS: 55350.5 g NULL  -1.344 10.571 nan -8.541
OBS: 55353.4 g NULL  6.213 9.176 -6.983 1.604
OBS: 55362.4 g NULL  10.683 9.774 -7.572 0.993
OBS: 55365.3 g NULL  -1.555 7.163 nan -5.002
OBS: 55368.4 g NULL  1.419 13.541 -5.380 10.360
OBS: 55377.4 g NULL  -18.877 14.455 nan -0.831
OBS: 55389.3 g NULL  3.388 3.736 -6.325 1.197
OBS: 55407.3 g NULL  25.015 11.727 -8.496 0.509
OBS: 55413.3 g NULL  16.064 11.829 -8.015 0.800
OBS: 55416.3 g NULL  -4.040 9.530 nan -2.562
OBS: 55422.3 g NULL  26.044 33.850 -8.539 1.411
OBS: 55425.3 g NULL  25.689 18.564 -8.524 0.785
OBS: 55428.3 g NULL  -32.370 18.416 nan -0.618
OBS: 55437.3 g NULL  6.448 10.417 -7.024 1.754
OBS: 55440.3 g NULL  4.459 10.062 -6.623 2.450
OBS: 55443.3 g NULL  7.403 9.709 -7.173 1.424
OBS: 55446.3 g NULL  -0.970 11.254 nan -12.591
OBS: 55449.2 g NULL  1.167 19.070 -5.168 17.738
OBS: 55452.3 g NULL  10.221 17.756 -7.524 1.886
OBS: 55602.6 g NULL  2.354 6.556 -5.930 3.024
OBS: 55674.5 g NULL  10.824 7.904 -7.586 0.793
OBS: 55677.6 g NULL  -1.044 5.662 nan -5.887
OBS: 55701.6 g NULL  12.769 21.963 -7.765 1.868
OBS: 55710.5 g NULL  0.517 5.813 -4.285 12.199
OBS: 55722.4 g NULL  -11.007 33.396 nan -3.294
