SURVEY:  PS1MD
SNID:  PSc530089
IAUC:    UNKNOWN
RA:        212.1264833  deg
DECL:       53.3863056  deg
MWEBV: 0.0081 +- 0.0004 MW E(B-V)
REDSHIFT_FINAL:  0.4767 +- 0.0010  (CMB)
HOSTGAL_LOGMASS: 10.1420 +- 0.1420
SEARCH_PEAKMJD: 56478.0
FILTERS:    griz
# keywords from LC processing:
# PSFTRIM: 0
# PHOTCAT: PSc530089.0x1613.dougpv3.phot1
# CNTRD_FLUX_OFFSET: 0.0002
# HOSTNAME: dsp054

# ======================================
# TERSE LIGHT CURVE OUTPUT
#
NOBS: 409
NVAR:   7
VARLIST:  MJD  FLT FIELD   FLUXCAL   FLUXCALERR    MAG     MAGERR

OBS: 54979.5 g NULL  -2.086 6.166 nan -3.210
OBS: 54982.4 g NULL  3.939 7.143 -6.488 1.969
OBS: 54993.4 g NULL  2.007 14.659 -5.756 7.931
OBS: 54996.4 g NULL  -2.431 10.034 nan -4.482
OBS: 54999.4 g NULL  -10.769 5.943 nan -0.599
OBS: 55002.4 g NULL  -0.072 10.396 nan -156.774
OBS: 55014.3 g NULL  12.444 22.209 -7.737 1.938
OBS: 55029.3 g NULL  -13.553 18.042 nan -1.445
OBS: 55221.6 g NULL  -0.579 4.725 nan -8.868
OBS: 55230.7 g NULL  9.635 14.543 -7.460 1.639
OBS: 55233.6 g NULL  -2.880 9.747 nan -3.674
OBS: 55236.6 g NULL  -9.623 7.046 nan -0.795
OBS: 55239.6 g NULL  -0.754 4.963 nan -7.144
OBS: 55242.6 g NULL  4.967 7.709 -6.740 1.685
OBS: 55251.6 g NULL  3.917 6.979 -6.482 1.935
OBS: 55266.6 g NULL  -8.305 8.019 nan -1.048
OBS: 55269.6 g NULL  -0.658 11.663 nan -19.242
OBS: 55272.6 g NULL  -8.399 7.921 nan -1.024
OBS: 55275.5 g NULL  0.941 9.577 -4.934 11.053
OBS: 55281.4 g NULL  20.969 20.881 -8.304 1.081
OBS: 55290.6 g NULL  -19.211 32.833 nan -1.856
OBS: 55296.6 g NULL  -16.920 29.444 nan -1.889
OBS: 55305.4 g NULL  5.108 15.050 -6.771 3.199
OBS: 55326.5 g NULL  -3.970 10.609 nan -2.902
OBS: 55329.5 g NULL  -16.107 11.819 nan -0.797
OBS: 55332.3 g NULL  -0.168 4.431 nan -28.688
OBS: 55338.3 g NULL  -10.414 24.658 nan -2.571
OBS: 55347.4 g NULL  -24.377 16.529 nan -0.736
OBS: 55350.3 g NULL  3.887 6.899 -6.474 1.927
OBS: 55353.4 g NULL  0.314 4.517 -3.741 15.634
OBS: 55359.3 g NULL  -12.091 17.409 nan -1.563
OBS: 55362.3 g NULL  1.624 6.344 -5.526 4.242
OBS: 55365.3 g NULL  13.142 5.546 -7.797 0.458
OBS: 55368.4 g NULL  -23.418 15.546 nan -0.721
OBS: 55377.4 g NULL  10.873 12.382 -7.591 1.236
OBS: 55389.3 g NULL  6.410 4.010 -7.017 0.679
OBS: 55596.7 g NULL  -5.720 5.786 nan -1.098
OBS: 55602.6 g NULL  -2.039 5.651 nan -3.009
OBS: 55605.6 g NULL  7.234 24.290 -7.148 3.646
OBS: 55629.6 g NULL  2.332 6.360 -5.919 2.961
OBS: 55635.6 g NULL  10.209 16.481 -7.523 1.753
OBS: 55650.6 g NULL  -2.287 10.035 nan -4.764
OBS: 55653.5 g NULL  10.519 9.284 -7.555 0.958
OBS: 55662.5 g NULL  6.515 7.689 -7.035 1.281
OBS: 55665.4 g NULL  12.251 12.358 -7.720 1.095
OBS: 55674.4 g NULL  -0.320 6.421 nan -21.786
OBS: 55677.4 g NULL  -0.229 5.619 nan -26.630
OBS: 55710.3 g NULL  -0.582 4.545 nan -8.487
OBS: 55719.4 g NULL  8.221 4.659 -7.287 0.615
OBS: 55722.3 g NULL  14.134 25.911 -7.876 1.990
OBS: 55737.3 g NULL  2.549 15.377 -6.016 6.550
OBS: 55740.3 g NULL  -17.462 13.623 nan -0.847
OBS: 55743.3 g NULL  4.782 7.121 -6.699 1.617
OBS: 55746.3 g NULL  -8.148 2.932 nan -0.391
OBS: 55752.3 g NULL  7.113 17.058 -7.130 2.604
OBS: 55761.3 g NULL  11.452 9.342 -7.647 0.886
OBS: 55970.7 g NULL  1.533 12.632 -5.464 8.944
OBS: 55981.6 g NULL  -12.259 5.714 nan -0.506
OBS: 55984.6 g NULL  10.942 6.557 -7.598 0.651
OBS: 56000.5 g NULL  -5.352 6.729 nan -1.365
OBS: 56006.6 g NULL  -1.674 6.112 nan -3.964
OBS: 56014.6 g NULL  2.943 6.070 -6.172 2.239
OBS: 56029.5 g NULL  0.830 7.995 -4.798 10.453
OBS: 56032.6 g NULL  -1.073 5.540 nan -5.607
OBS: 56040.5 g NULL  9.178 10.251 -7.407 1.213
OBS: 56046.5 g NULL  -2.441 9.947 nan -4.425
OBS: 56059.3 g NULL  -10.934 18.924 nan -1.879
OBS: 56062.5 g NULL  4.318 5.309 -6.588 1.335
OBS: 56065.4 g NULL  -1.859 5.996 nan -3.502
OBS: 56067.5 g NULL  -8.850 4.326 nan -0.531
OBS: 56088.3 g NULL  0.383 7.207 -3.959 20.418
OBS: 56091.3 g NULL  0.351 8.608 -3.862 26.656
OBS: 56094.3 g NULL  6.136 4.769 -6.970 0.844
OBS: 56105.3 g NULL  -7.078 20.637 nan -3.166
OBS: 56384.5 g NULL  12.571 13.043 -7.748 1.126
OBS: 56387.6 g NULL  -0.070 9.614 nan -149.983
OBS: 56390.5 g NULL  27.082 12.667 -8.582 0.508
OBS: 56395.5 g NULL  -11.792 10.544 nan -0.971
OBS: 56401.5 g NULL  -2.498 8.367 nan -3.637
OBS: 56416.5 g NULL  -15.895 7.374 nan -0.504
OBS: 56421.5 g NULL  5.035 4.331 -6.755 0.934
OBS: 56424.5 g NULL  7.968 6.909 -7.253 0.941
OBS: 56427.4 g NULL  -1.218 7.804 nan -6.955
OBS: 56443.4 g NULL  8.775 8.219 -7.358 1.017
OBS: 56451.3 g NULL  14.469 9.032 -7.901 0.678
OBS: 56460.3 g NULL  -8.079 7.957 nan -1.069
OBS: 56475.3 g NULL  29.363 4.708 -8.670 0.174
OBS: 56478.3 g NULL  43.358 5.484 -9.093 0.137
OBS: 56480.3 g NULL  45.922 5.892 -9.155 0.139
OBS: 56486.3 g NULL  56.520 6.355 -9.381 0.122
OBS: 56489.3 g NULL  45.140 11.805 -9.136 0.284
OBS: 56511.3 g NULL  16.662 5.159 -8.054 0.336
OBS: 54950.5 r NULL  -1.455 9.542 nan -7.120
OBS: 54973.5 r NULL  -9.834 8.069 nan -0.891
OBS: 54983.4 r NULL  -11.260 10.778 nan -1.039
OBS: 54993.4 r NULL  -20.023 10.627 nan -0.576
OBS: 54996.4 r NULL  9.375 14.121 -7.430 1.635
OBS: 54999.4 r NULL  -8.850 9.672 nan -1.187
OBS: 55002.4 r NULL  -6.722 12.828 nan -2.072
OBS: 55014.3 r NULL  -10.626 17.468 nan -1.785
OBS: 55029.3 r NULL  -26.361 14.853 nan -0.612
OBS: 55221.7 r NULL  -0.717 8.232 nan -12.460
OBS: 55230.7 r NULL  0.116 14.569 -2.663 136.125
OBS: 55233.6 r NULL  12.990 18.160 -7.784 1.518
OBS: 55236.6 r NULL  8.404 9.187 -7.311 1.187
OBS: 55239.6 r NULL  -0.077 7.716 nan -109.365
OBS: 55242.6 r NULL  -0.070 8.619 nan -133.494
OBS: 55251.6 r NULL  -2.449 8.280 nan -3.671
OBS: 55266.6 r NULL  -13.752 15.028 nan -1.186
OBS: 55269.6 r NULL  3.721 14.958 -6.427 4.365
OBS: 55272.6 r NULL  -3.222 8.404 nan -2.832
OBS: 55275.6 r NULL  -11.782 9.846 nan -0.907
OBS: 55281.5 r NULL  -1.603 20.764 nan -14.063
OBS: 55305.5 r NULL  -18.435 11.969 nan -0.705
OBS: 55326.5 r NULL  -17.140 13.020 nan -0.825
OBS: 55329.5 r NULL  10.757 11.850 -7.579 1.196
OBS: 55332.4 r NULL  8.825 8.667 -7.364 1.066
OBS: 55338.4 r NULL  -14.436 20.967 nan -1.577
OBS: 55347.4 r NULL  -12.365 14.560 nan -1.278
OBS: 55350.3 r NULL  6.260 7.474 -6.992 1.296
OBS: 55353.4 r NULL  -1.292 6.872 nan -5.777
OBS: 55359.3 r NULL  13.143 21.165 -7.797 1.748
OBS: 55362.3 r NULL  7.903 7.414 -7.244 1.019
OBS: 55365.3 r NULL  -15.126 8.945 nan -0.642
OBS: 55368.4 r NULL  19.146 11.456 -8.205 0.650
OBS: 55377.4 r NULL  15.946 7.893 -8.007 0.537
OBS: 55389.3 r NULL  -1.722 8.147 nan -5.137
OBS: 55596.7 r NULL  -8.988 7.136 nan -0.862
OBS: 55602.6 r NULL  -12.126 7.289 nan -0.653
OBS: 55629.6 r NULL  13.871 8.362 -7.855 0.655
OBS: 55635.6 r NULL  4.116 12.875 -6.536 3.396
OBS: 55650.6 r NULL  12.177 12.320 -7.714 1.098
OBS: 55653.6 r NULL  7.623 9.412 -7.205 1.341
OBS: 55662.5 r NULL  -2.154 36.573 nan -18.433
OBS: 55665.4 r NULL  3.381 10.629 -6.323 3.413
OBS: 55674.4 r NULL  14.463 9.344 -7.901 0.701
OBS: 55677.4 r NULL  -9.696 7.234 nan -0.810
OBS: 55710.3 r NULL  3.560 7.857 -6.379 2.396
OBS: 55719.4 r NULL  -0.859 8.856 nan -11.198
OBS: 55722.3 r NULL  18.768 13.858 -8.184 0.802
OBS: 55740.3 r NULL  11.246 13.052 -7.628 1.260
OBS: 55743.3 r NULL  -7.624 9.558 nan -1.361
OBS: 55746.3 r NULL  -0.363 5.836 nan -17.476
OBS: 55752.3 r NULL  5.118 14.911 -6.773 3.163
OBS: 55761.3 r NULL  -13.849 13.316 nan -1.044
OBS: 55970.7 r NULL  -12.276 14.104 nan -1.247
OBS: 55977.6 r NULL  15.088 16.319 -7.947 1.174
OBS: 55981.6 r NULL  5.807 7.747 -6.910 1.449
OBS: 55984.6 r NULL  4.788 10.601 -6.700 2.404
OBS: 56000.6 r NULL  -4.601 6.828 nan -1.611
OBS: 56006.6 r NULL  -10.352 9.146 nan -0.959
OBS: 56014.6 r NULL  8.794 13.862 -7.360 1.711
OBS: 56029.6 r NULL  8.743 7.531 -7.354 0.935
OBS: 56032.6 r NULL  8.732 10.365 -7.353 1.289
OBS: 56036.5 r NULL  -41.015 29.985 nan -0.794
OBS: 56040.5 r NULL  2.764 9.573 -6.104 3.760
OBS: 56046.5 r NULL  3.312 14.222 -6.300 4.663
OBS: 56059.3 r NULL  -11.209 25.876 nan -2.506
OBS: 56062.5 r NULL  -14.451 9.004 nan -0.676
OBS: 56065.4 r NULL  7.179 8.022 -7.140 1.213
OBS: 56088.3 r NULL  1.936 10.995 -5.717 6.167
OBS: 56091.3 r NULL  5.413 9.144 -6.834 1.834
OBS: 56094.3 r NULL  3.365 6.891 -6.317 2.224
OBS: 56384.5 r NULL  12.947 13.974 -7.780 1.172
OBS: 56390.6 r NULL  8.151 15.523 -7.278 2.068
OBS: 56395.5 r NULL  14.731 12.033 -7.921 0.887
OBS: 56401.5 r NULL  -0.522 9.858 nan -20.501
OBS: 56416.5 r NULL  25.492 11.475 -8.516 0.489
OBS: 56420.4 r NULL  0.227 9.229 -3.388 44.218
OBS: 56424.5 r NULL  3.645 9.060 -6.404 2.699
OBS: 56427.4 r NULL  -5.946 10.253 nan -1.872
OBS: 56443.4 r NULL  -4.352 9.351 nan -2.333
OBS: 56450.4 r NULL  -3.351 12.385 nan -4.013
OBS: 56460.3 r NULL  -4.375 8.128 nan -2.017
OBS: 56475.3 r NULL  75.480 8.077 -9.695 0.116
OBS: 56478.3 r NULL  93.738 9.794 -9.930 0.113
OBS: 56486.3 r NULL  132.994 10.053 -10.310 0.082
OBS: 56489.3 r NULL  105.530 10.455 -10.058 0.108
OBS: 56508.3 r NULL  54.824 9.235 -9.347 0.183
OBS: 54928.5 i NULL  6.905 75.291 -7.098 11.839
OBS: 54938.5 i NULL  116.207 77.260 -10.163 0.722
OBS: 54940.5 i NULL  -6.702 17.751 nan -2.876
OBS: 54947.6 i NULL  1.365 22.636 -5.338 18.009
OBS: 54950.6 i NULL  -6.725 18.179 nan -2.935
OBS: 54952.6 i NULL  0.145 13.772 -2.901 103.338
OBS: 54953.5 i NULL  -28.484 14.731 nan -0.562
OBS: 54984.4 i NULL  6.154 9.967 -6.973 1.759
OBS: 54985.4 i NULL  -17.311 10.189 nan -0.639
OBS: 54994.3 i NULL  -5.852 8.338 nan -1.547
OBS: 55000.3 i NULL  5.613 17.518 -6.873 3.389
OBS: 55012.3 i NULL  -18.939 10.998 nan -0.630
OBS: 55015.3 i NULL  -43.434 27.046 nan -0.676
OBS: 55027.3 i NULL  37.069 34.238 -8.923 1.003
OBS: 55210.7 i NULL  -15.257 20.067 nan -1.428
OBS: 55213.6 i NULL  -8.376 8.928 nan -1.157
OBS: 55222.6 i NULL  0.454 13.282 -4.142 31.777
OBS: 55231.6 i NULL  15.738 11.361 -7.992 0.784
OBS: 55234.6 i NULL  13.514 8.223 -7.827 0.661
OBS: 55237.7 i NULL  6.537 8.264 -7.038 1.373
OBS: 55240.6 i NULL  0.268 8.283 -3.570 33.581
OBS: 55243.6 i NULL  -0.142 9.489 nan -72.396
OBS: 55246.5 i NULL  -2.665 10.084 nan -4.108
OBS: 55252.6 i NULL  20.744 10.481 -8.292 0.549
OBS: 55258.6 i NULL  27.438 11.315 -8.596 0.448
OBS: 55264.6 i NULL  -11.413 22.385 nan -2.129
OBS: 55267.6 i NULL  -17.361 22.204 nan -1.389
OBS: 55276.6 i NULL  -1.188 9.399 nan -8.591
OBS: 55288.5 i NULL  -28.469 16.531 nan -0.630
OBS: 55291.6 i NULL  -31.310 17.912 nan -0.621
OBS: 55303.6 i NULL  3.994 9.411 -6.504 2.558
OBS: 55327.5 i NULL  7.899 10.740 -7.244 1.476
OBS: 55330.4 i NULL  -4.164 11.620 nan -3.030
OBS: 55348.4 i NULL  12.250 11.812 -7.720 1.047
OBS: 55354.3 i NULL  4.071 9.074 -6.524 2.420
OBS: 55360.3 i NULL  18.724 12.025 -8.181 0.697
OBS: 55363.3 i NULL  4.094 7.975 -6.530 2.115
OBS: 55366.3 i NULL  7.067 10.221 -7.123 1.570
OBS: 55378.3 i NULL  -2.801 8.808 nan -3.414
OBS: 55399.3 i NULL  17.319 26.009 -8.096 1.631
OBS: 55594.6 i NULL  0.321 7.839 -3.767 26.498
OBS: 55597.6 i NULL  -0.068 7.776 nan -123.980
OBS: 55615.6 i NULL  0.233 35.804 -3.420 166.625
OBS: 55630.6 i NULL  40.246 12.319 -9.012 0.332
