SURVEY:  PS1MD
SNID:  PSc440488
IAUC:    UNKNOWN
RA:        352.4787917  deg
DECL:       -1.3516083  deg
MWEBV: 0.0384 +- 0.0008 MW E(B-V)
REDSHIFT_FINAL:  0.5336 +- 0.0010  (CMB)
HOSTGAL_LOGMASS: 11.3420 +- 0.4260
SEARCH_PEAKMJD: 56218.0
FILTERS:    griz
# keywords from LC processing:
# PSFTRIM: 0
# PHOTCAT: PSc440488.0x1613.dougpv3.phot1
# CNTRD_FLUX_OFFSET: 0.0002
# HOSTNAME: dsp059

# ======================================
# TERSE LIGHT CURVE OUTPUT
#
NOBS: 368
NVAR:   7
VARLIST:  MJD  FLT FIELD   FLUXCAL   FLUXCALERR    MAG     MAGERR

OBS: 55074.6 g NULL  10.999 10.474 -7.603 1.034
OBS: 55086.5 g NULL  -6.139 12.209 nan -2.159
OBS: 55092.4 g NULL  -7.900 7.030 nan -0.966
OBS: 55095.4 g NULL  5.287 9.209 -6.808 1.891
OBS: 55098.5 g NULL  4.924 7.985 -6.731 1.761
OBS: 55173.3 g NULL  -9.314 7.538 nan -0.879
OBS: 55176.3 g NULL  0.874 7.823 -4.854 9.719
OBS: 55179.3 g NULL  -1.082 5.023 nan -5.040
OBS: 55389.5 g NULL  4.407 5.771 -6.610 1.422
OBS: 55398.6 g NULL  0.103 9.906 -2.536 104.014
OBS: 55410.6 g NULL  37.614 18.995 -8.938 0.548
OBS: 55413.6 g NULL  -4.745 8.946 nan -2.047
OBS: 55416.6 g NULL  5.219 7.657 -6.794 1.593
OBS: 55422.6 g NULL  8.139 7.068 -7.276 0.943
OBS: 55425.6 g NULL  -2.693 4.881 nan -1.968
OBS: 55428.6 g NULL  -10.745 8.108 nan -0.819
OBS: 55440.5 g NULL  10.205 9.008 -7.522 0.958
OBS: 55443.5 g NULL  -1.047 4.348 nan -4.510
OBS: 55446.6 g NULL  -11.388 7.648 nan -0.729
OBS: 55449.5 g NULL  -3.446 13.186 nan -4.155
OBS: 55452.4 g NULL  -8.447 7.379 nan -0.948
OBS: 55458.3 g NULL  15.952 36.844 -8.007 2.508
OBS: 55467.4 g NULL  43.988 15.755 -9.108 0.389
OBS: 55476.5 g NULL  5.843 4.913 -6.917 0.913
OBS: 55479.3 g NULL  -1.694 10.596 nan -6.790
OBS: 55482.3 g NULL  -1.334 10.694 nan -8.702
OBS: 55485.3 g NULL  -3.088 19.445 nan -6.838
OBS: 55500.3 g NULL  -0.906 7.029 nan -8.427
OBS: 55503.3 g NULL  -2.794 7.556 nan -2.937
OBS: 55530.3 g NULL  -9.649 13.580 nan -1.528
OBS: 55767.6 g NULL  -5.994 6.654 nan -1.205
OBS: 55770.6 g NULL  -2.097 8.811 nan -4.561
OBS: 55773.6 g NULL  -0.156 8.739 nan -60.786
OBS: 55776.6 g NULL  -0.910 6.591 nan -7.864
OBS: 55779.6 g NULL  1.037 4.739 -5.040 4.961
OBS: 55782.6 g NULL  17.445 10.878 -8.104 0.677
OBS: 55794.6 g NULL  24.700 13.037 -8.482 0.573
OBS: 55800.5 g NULL  -5.094 12.768 nan -2.722
OBS: 55803.6 g NULL  9.972 7.763 -7.497 0.845
OBS: 55806.6 g NULL  -6.010 10.552 nan -1.906
OBS: 55809.6 g NULL  -2.093 6.846 nan -3.551
OBS: 55812.5 g NULL  -3.912 15.862 nan -4.402
OBS: 55821.4 g NULL  -11.558 13.797 nan -1.296
OBS: 55824.5 g NULL  10.583 8.429 -7.562 0.865
OBS: 55828.4 g NULL  -0.281 4.272 nan -16.498
OBS: 55830.3 g NULL  -1.250 11.036 nan -9.584
OBS: 55833.4 g NULL  14.592 8.831 -7.910 0.657
OBS: 55839.5 g NULL  -14.068 16.240 nan -1.253
OBS: 55852.4 g NULL  -10.002 14.327 nan -1.555
OBS: 55855.4 g NULL  12.935 10.988 -7.779 0.922
OBS: 55858.4 g NULL  -1.592 5.846 nan -3.987
OBS: 55860.3 g NULL  2.536 4.211 -6.010 1.803
OBS: 55863.3 g NULL  -10.023 8.970 nan -0.972
OBS: 55881.3 g NULL  -1.105 6.169 nan -6.061
OBS: 55887.2 g NULL  5.300 8.999 -6.811 1.844
OBS: 55889.3 g NULL  -7.361 4.487 nan -0.662
OBS: 55895.2 g NULL  -12.573 8.395 nan -0.725
