SURVEY:  PS1MD
SNID:  PSc420259
IAUC:    UNKNOWN
RA:        36.7790250  deg
DECL:       -3.1823028  deg
MWEBV: 0.0207 +- 0.0005 MW E(B-V)
REDSHIFT_FINAL:  0.2799 +- 0.0010  (CMB)
HOSTGAL_LOGMASS: 10.8160 +- 0.0410
SEARCH_PEAKMJD: 56156.0
FILTERS:    griz
# keywords from LC processing:
# PSFTRIM: 0
# PHOTCAT: PSc420259.0x1613.dougpv3.phot1
# CNTRD_FLUX_OFFSET: 0.0002
# HOSTNAME: dsp056

# ======================================
# TERSE LIGHT CURVE OUTPUT
#
NOBS: 403
NVAR:   7
VARLIST:  MJD  FLT FIELD   FLUXCAL   FLUXCALERR    MAG     MAGERR

OBS: 55074.6 g NULL  -13.371 13.704 nan -1.113
OBS: 55086.6 g NULL  -23.963 20.997 nan -0.951
OBS: 55089.6 g NULL  0.394 5.853 -3.988 16.133
OBS: 55095.5 g NULL  2.041 11.944 -5.774 6.355
OBS: 55098.5 g NULL  2.006 14.549 -5.756 7.876
OBS: 55101.6 g NULL  -7.268 12.148 nan -1.815
OBS: 55104.6 g NULL  -25.272 16.523 nan -0.710
OBS: 55161.3 g NULL  -37.714 28.696 nan -0.826
OBS: 55170.3 g NULL  -45.055 31.992 nan -0.771
OBS: 55173.4 g NULL  -5.749 14.727 nan -2.781
OBS: 55176.4 g NULL  3.481 7.392 -6.354 2.306
OBS: 55179.4 g NULL  -1.370 5.028 nan -3.984
OBS: 55188.3 g NULL  41.565 31.396 -9.047 0.820
OBS: 55191.2 g NULL  9.028 18.735 -7.389 2.253
OBS: 55203.2 g NULL  4.405 8.232 -6.610 2.029
OBS: 55206.3 g NULL  6.682 5.294 -7.062 0.860
OBS: 55413.6 g NULL  -12.768 9.058 nan -0.770
OBS: 55416.6 g NULL  10.491 15.898 -7.552 1.645
OBS: 55422.6 g NULL  -4.443 15.042 nan -3.676
OBS: 55425.6 g NULL  -0.003 9.734 nan -4227.336
OBS: 55428.6 g NULL  2.131 7.619 -5.821 3.882
OBS: 55446.6 g NULL  -7.368 6.268 nan -0.924
OBS: 55449.6 g NULL  -6.420 9.523 nan -1.610
OBS: 55452.6 g NULL  0.529 8.753 -4.310 17.947
OBS: 55455.6 g NULL  12.709 7.055 -7.760 0.603
OBS: 55458.6 g NULL  -20.641 13.212 nan -0.695
OBS: 55467.6 g NULL  -4.760 23.678 nan -5.401
OBS: 55476.6 g NULL  -3.434 9.691 nan -3.064
OBS: 55479.6 g NULL  -0.988 20.387 nan -22.410
OBS: 55482.6 g NULL  -4.419 9.750 nan -2.396
OBS: 55485.6 g NULL  -20.892 13.396 nan -0.696
OBS: 55500.5 g NULL  -5.480 5.567 nan -1.103
OBS: 55503.4 g NULL  7.230 7.684 -7.148 1.154
OBS: 55509.5 g NULL  1.646 8.465 -5.541 5.585
OBS: 55524.5 g NULL  -82.198 38.940 nan -0.514
OBS: 55530.4 g NULL  18.743 31.737 -8.182 1.839
OBS: 55587.3 g NULL  25.185 10.890 -8.503 0.469
OBS: 55590.3 g NULL  -12.043 11.102 nan -1.001
OBS: 55593.3 g NULL  11.292 9.331 -7.632 0.897
OBS: 55596.3 g NULL  13.695 7.479 -7.841 0.593
OBS: 55809.6 g NULL  1.176 5.133 -5.176 4.738
OBS: 55812.5 g NULL  1.032 10.292 -5.034 10.827
OBS: 55824.6 g NULL  -0.024 6.319 nan -285.870
OBS: 55828.5 g NULL  -5.435 5.389 nan -1.077
OBS: 55833.5 g NULL  11.940 8.936 -7.692 0.813
OBS: 55836.5 g NULL  -3.811 18.215 nan -5.190
OBS: 55839.5 g NULL  -3.761 11.451 nan -3.306
OBS: 55852.6 g NULL  7.428 15.555 -7.177 2.274
OBS: 55855.5 g NULL  -1.137 10.149 nan -9.692
OBS: 55858.4 g NULL  15.456 6.581 -7.973 0.462
OBS: 55860.5 g NULL  0.648 6.571 -4.528 11.017
OBS: 55863.5 g NULL  13.448 12.667 -7.822 1.023
OBS: 55887.3 g NULL  8.634 9.856 -7.341 1.239
OBS: 55889.3 g NULL  -0.707 6.063 nan -9.307
OBS: 55895.3 g NULL  -4.397 8.846 nan -2.184
OBS: 55911.3 g NULL  -2.075 8.275 nan -4.331
OBS: 55941.3 g NULL  37.619 34.067 -8.939 0.983
OBS: 56155.6 g NULL  186.268 9.596 -10.675 0.056
OBS: 56161.6 g NULL  165.172 9.861 -10.545 0.065
OBS: 56206.6 g NULL  -33.954 12.643 nan -0.404
OBS: 56209.6 g NULL  3.419 9.777 -6.335 3.105
OBS: 56214.4 g NULL  14.852 14.535 -7.929 1.063
OBS: 56217.5 g NULL  21.940 11.704 -8.353 0.579
OBS: 56220.5 g NULL  -1.627 10.964 nan -7.314
OBS: 56235.5 g NULL  3.097 11.057 -6.227 3.876
OBS: 56238.3 g NULL  -5.682 13.865 nan -2.649
OBS: 56241.4 g NULL  8.450 23.583 -7.317 3.030
OBS: 56268.3 g NULL  9.967 6.476 -7.496 0.705
OBS: 56271.3 g NULL  -13.674 7.407 nan -0.588
OBS: 56303.2 g NULL  10.352 25.786 -7.538 2.704
OBS: 56507.6 g NULL  2.138 7.405 -5.825 3.760
OBS: 56512.6 g NULL  -3.089 9.710 nan -3.412
OBS: 56518.6 g NULL  2.042 7.431 -5.775 3.952
OBS: 56537.6 g NULL  1.292 7.195 -5.278 6.045
OBS: 56545.6 g NULL  8.319 12.193 -7.300 1.591
OBS: 56563.6 g NULL  -66.904 31.742 nan -0.515
OBS: 56574.6 g NULL  -10.910 8.628 nan -0.859
OBS: 56590.5 g NULL  0.554 10.214 -4.359 20.006
OBS: 56593.5 g NULL  -0.509 13.624 nan -29.066
OBS: 56619.4 g NULL  -20.599 8.590 nan -0.453
OBS: 56622.4 g NULL  -0.900 10.767 nan -12.988
OBS: 56630.3 g NULL  1.260 8.055 -5.250 6.944
OBS: 56633.2 g NULL  1.510 10.772 -5.448 7.743
OBS: 56636.3 g NULL  -16.658 24.928 nan -1.625
OBS: 56649.4 g NULL  21.600 23.154 -8.336 1.164
OBS: 56652.4 g NULL  -13.878 10.861 nan -0.850
OBS: 56655.3 g NULL  -8.726 11.590 nan -1.442
OBS: 56663.3 g NULL  4.900 21.842 -6.726 4.839
OBS: 55074.6 r NULL  -0.845 15.672 nan -20.132
OBS: 55083.6 r NULL  -28.021 20.482 nan -0.794
OBS: 55086.6 r NULL  -48.755 19.856 nan -0.442
OBS: 55089.6 r NULL  1.371 13.561 -5.342 10.741
OBS: 55095.6 r NULL  6.297 20.491 -6.998 3.533
OBS: 55098.6 r NULL  -23.656 20.108 nan -0.923
OBS: 55101.6 r NULL  15.378 20.525 -7.967 1.449
OBS: 55104.6 r NULL  1.141 18.465 -5.143 17.566
OBS: 55161.4 r NULL  -18.030 17.721 nan -1.067
OBS: 55170.4 r NULL  -64.100 24.659 nan -0.418
OBS: 55173.4 r NULL  -7.776 13.310 nan -1.858
OBS: 55176.4 r NULL  10.728 14.691 -7.576 1.487
OBS: 55179.4 r NULL  -2.712 9.478 nan -3.794
OBS: 55188.3 r NULL  112.334 29.201 -10.126 0.282
OBS: 55191.3 r NULL  -27.882 20.626 nan -0.803
OBS: 55203.3 r NULL  0.293 11.566 -3.666 42.889
OBS: 55206.3 r NULL  -2.738 9.241 nan -3.664
OBS: 55215.2 r NULL  -24.038 14.286 nan -0.645
OBS: 55413.6 r NULL  -9.115 14.320 nan -1.706
OBS: 55416.6 r NULL  -18.496 15.272 nan -0.896
OBS: 55422.6 r NULL  22.504 15.964 -8.381 0.770
OBS: 55425.6 r NULL  18.114 12.973 -8.145 0.778
OBS: 55428.6 r NULL  17.823 12.069 -8.127 0.735
OBS: 55446.6 r NULL  -7.104 11.470 nan -1.753
OBS: 55449.6 r NULL  -6.042 10.385 nan -1.866
OBS: 55452.6 r NULL  5.976 12.207 -6.941 2.218
OBS: 55455.6 r NULL  -2.107 9.871 nan -5.086
OBS: 55458.6 r NULL  -15.216 13.954 nan -0.996
OBS: 55467.6 r NULL  9.827 16.342 -7.481 1.805
OBS: 55476.6 r NULL  5.189 13.862 -6.788 2.900
OBS: 55482.6 r NULL  -13.533 11.755 nan -0.943
OBS: 55485.6 r NULL  6.292 14.447 -6.997 2.493
OBS: 55500.4 r NULL  2.325 9.012 -5.916 4.208
OBS: 55503.4 r NULL  -0.117 14.410 nan -133.490
OBS: 55509.5 r NULL  -3.997 11.799 nan -3.205
OBS: 55530.5 r NULL  -26.003 39.727 nan -1.659
OBS: 55587.3 r NULL  29.006 15.798 -8.656 0.591
OBS: 55590.3 r NULL  -7.572 13.002 nan -1.864
OBS: 55593.3 r NULL  0.241 13.363 -3.454 60.279
OBS: 55596.3 r NULL  -11.864 12.175 nan -1.114
OBS: 55809.6 r NULL  1.493 10.872 -5.435 7.909
OBS: 55812.5 r NULL  -2.429 12.713 nan -5.682
OBS: 55824.6 r NULL  6.230 10.322 -6.986 1.799
OBS: 55828.5 r NULL  0.083 10.122 -2.294 132.889
OBS: 55829.5 r NULL  12.901 11.736 -7.777 0.988
OBS: 55833.6 r NULL  21.955 12.716 -8.354 0.629
OBS: 55836.6 r NULL  -3.744 19.245 nan -5.580
OBS: 55839.5 r NULL  -5.405 17.514 nan -3.518
OBS: 55852.6 r NULL  1.194 17.478 -5.192 15.897
OBS: 55855.5 r NULL  -8.701 11.145 nan -1.391
OBS: 55858.4 r NULL  15.562 11.249 -7.980 0.785
OBS: 55863.5 r NULL  19.332 15.856 -8.216 0.890
OBS: 55887.4 r NULL  0.261 25.676 -3.543 106.687
OBS: 55895.3 r NULL  2.012 13.487 -5.759 7.279
OBS: 55911.3 r NULL  10.490 13.322 -7.552 1.379
OBS: 55941.3 r NULL  -68.823 38.065 nan -0.601
OBS: 56161.6 r NULL  245.574 14.471 -10.975 0.064
OBS: 56206.6 r NULL  29.702 14.887 -8.682 0.544
OBS: 56209.6 r NULL  12.714 14.543 -7.761 1.242
OBS: 56213.4 r NULL  43.194 26.240 -9.089 0.660
OBS: 56217.5 r NULL  18.342 15.697 -8.159 0.929
OBS: 56220.5 r NULL  28.349 19.013 -8.631 0.728
OBS: 56235.5 r NULL  -0.397 10.180 nan -27.875
OBS: 56238.4 r NULL  27.904 16.308 -8.614 0.635
OBS: 56241.4 r NULL  12.814 21.581 -7.769 1.829
OBS: 56242.4 r NULL  -8.226 14.855 nan -1.961
OBS: 56268.3 r NULL  28.034 10.525 -8.619 0.408
OBS: 56271.3 r NULL  9.772 11.173 -7.475 1.241
OBS: 56302.3 r NULL  -1.666 12.327 nan -8.036
OBS: 56512.6 r NULL  5.992 11.549 -6.944 2.093
OBS: 56518.6 r NULL  -8.963 10.227 nan -1.239
OBS: 56534.6 r NULL  -7.588 10.393 nan -1.487
OBS: 56537.6 r NULL  3.320 9.810 -6.303 3.208
OBS: 56538.6 r NULL  -13.436 11.571 nan -0.935
OBS: 56545.6 r NULL  -182.572 26.068 nan -0.155
OBS: 56567.6 r NULL  -14.620 14.912 nan -1.107
OBS: 56574.6 r NULL  4.852 13.881 -6.715 3.106
OBS: 56590.5 r NULL  -0.663 11.902 nan -19.481
OBS: 56593.5 r NULL  -9.407 17.339 nan -2.001
OBS: 56619.4 r NULL  32.722 17.355 -8.787 0.576
OBS: 56622.4 r NULL  3.128 13.058 -6.238 4.533
OBS: 56625.3 r NULL  -2.266 13.334 nan -6.388
OBS: 56626.3 r NULL  6.076 23.302 -6.959 4.164
OBS: 56630.3 r NULL  -1.622 13.153 nan -8.803
OBS: 56633.3 r NULL  0.496 13.691 -4.238 29.999
OBS: 56636.3 r NULL  5.417 24.257 -6.834 4.862
OBS: 56649.4 r NULL  32.348 16.275 -8.775 0.546
OBS: 56655.4 r NULL  17.838 13.280 -8.128 0.808
OBS: 56656.4 r NULL  5.143 12.030 -6.778 2.539
OBS: 56663.3 r NULL  1.583 18.997 -5.499 13.031
OBS: 55072.6 i NULL  -10.641 11.683 nan -1.192
OBS: 55075.6 i NULL  -38.173 16.732 nan -0.476
OBS: 55087.5 i NULL  40.974 20.549 -9.031 0.545
OBS: 55090.6 i NULL  -12.331 10.656 nan -0.938
OBS: 55093.5 i NULL  -6.963 18.212 nan -2.840
OBS: 55096.5 i NULL  13.580 11.380 -7.832 0.910
OBS: 55102.5 i NULL  -19.742 12.900 nan -0.709
OBS: 55183.3 i NULL  1.832 10.840 -5.657 6.426
OBS: 55186.4 i NULL  32.310 18.064 -8.773 0.607
OBS: 55189.3 i NULL  7.936 10.108 -7.249 1.383
OBS: 55204.3 i NULL  -25.869 10.698 nan -0.449
OBS: 55213.2 i NULL  -5.835 9.950 nan -1.851
OBS: 55222.2 i NULL  -26.175 9.819 nan -0.407
OBS: 55414.6 i NULL  4.944 9.736 -6.735 2.138
OBS: 55417.6 i NULL  5.186 10.095 -6.787 2.114
OBS: 55423.6 i NULL  -26.096 11.017 nan -0.458
OBS: 55426.6 i NULL  21.640 11.966 -8.338 0.600
OBS: 55435.5 i NULL  -0.654 13.358 nan -22.179
OBS: 55441.6 i NULL  -6.616 9.991 nan -1.640
OBS: 55444.6 i NULL  13.130 9.529 -7.796 0.788
OBS: 55447.6 i NULL  -3.339 9.531 nan -3.099
OBS: 55453.6 i NULL  -0.277 11.731 nan -45.964
OBS: 55456.6 i NULL  9.530 12.285 -7.448 1.400
OBS: 55468.6 i NULL  -1.784 13.644 nan -8.303
OBS: 55477.5 i NULL  5.601 8.633 -6.871 1.674
OBS: 55480.6 i NULL  -34.669 19.257 nan -0.603
OBS: 55483.6 i NULL  -5.357 13.151 nan -2.665
OBS: 55498.5 i NULL  -8.964 10.130 nan -1.227
OBS: 55501.4 i NULL  -47.341 29.998 nan -0.688
OBS: 55504.4 i NULL  19.285 24.655 -8.213 1.388
OBS: 55507.4 i NULL  -10.016 10.626 nan -1.152
OBS: 55510.4 i NULL  6.114 8.679 -6.966 1.541
OBS: 55516.4 i NULL  13.487 9.357 -7.825 0.753
OBS: 55534.4 i NULL  3.573 16.247 -6.382 4.937
OBS: 55555.4 i NULL  -16.695 16.173 nan -1.052
OBS: 55561.3 i NULL  -0.864 11.975 nan -15.055
OBS: 55570.3 i NULL  31.376 27.782 -8.741 0.961
OBS: 55588.3 i NULL  -0.437 10.291 nan -25.597
OBS: 55594.3 i NULL  1.846 9.147 -5.666 5.379
OBS: 55597.3 i NULL  -2.940 9.679 nan -3.574
OBS: 55777.6 i NULL  4.199 13.844 -6.558 3.580
OBS: 55810.6 i NULL  -0.428 9.329 nan -23.694
OBS: 55813.5 i NULL  -33.550 17.435 nan -0.564
OBS: 55825.6 i NULL  -0.869 12.324 nan -15.406
OBS: 55829.6 i NULL  -0.890 10.392 nan -12.683
OBS: 55831.6 i NULL  5.459 9.176 -6.843 1.825
OBS: 55834.5 i NULL  7.290 12.902 -7.157 1.922
OBS: 55837.6 i NULL  -0.823 10.073 nan -13.285
