SURVEY:  PS1MD
SNID:  PSc570083
IAUC:    UNKNOWN
RA:        36.3454125  deg
DECL:       -5.3241361  deg
MWEBV: 0.0221 +- 0.0007 MW E(B-V)
REDSHIFT_FINAL:  0.3048 +- 0.0010  (CMB)
HOSTGAL_LOGMASS: 10.7540 +- 0.2995
SEARCH_PEAKMJD: 56623.0
FILTERS:    griz
# keywords from LC processing:
# PSFTRIM: 0
# PHOTCAT: PSc570083.0x1613.dougpv3.phot1
# CNTRD_FLUX_OFFSET: 0.0001
# HOSTNAME: dsp055

# ======================================
# TERSE LIGHT CURVE OUTPUT
#
NOBS: 384
NVAR:   7
VARLIST:  MJD  FLT FIELD   FLUXCAL   FLUXCALERR    MAG     MAGERR

OBS: 55086.6 g NULL  -21.747 17.828 nan -0.890
OBS: 55095.5 g NULL  5.137 15.898 -6.777 3.360
OBS: 55098.5 g NULL  -13.652 12.951 nan -1.030
OBS: 55101.6 g NULL  -13.691 10.974 nan -0.870
OBS: 55104.6 g NULL  -9.611 11.936 nan -1.348
OBS: 55161.3 g NULL  3.774 16.135 -6.442 4.641
OBS: 55170.3 g NULL  -19.075 16.135 nan -0.918
OBS: 55173.4 g NULL  -4.033 8.582 nan -2.310
OBS: 55176.4 g NULL  8.924 9.270 -7.376 1.128
OBS: 55179.4 g NULL  1.777 7.269 -5.624 4.442
OBS: 55188.3 g NULL  19.271 18.722 -8.212 1.055
OBS: 55191.2 g NULL  -0.271 11.438 nan -45.876
OBS: 55203.2 g NULL  3.035 8.673 -6.205 3.103
OBS: 55215.2 g NULL  9.655 10.542 -7.462 1.185
OBS: 55413.6 g NULL  -3.691 10.483 nan -3.083
OBS: 55416.6 g NULL  11.520 9.104 -7.654 0.858
OBS: 55422.6 g NULL  -3.923 20.024 nan -5.542
OBS: 55425.6 g NULL  3.724 8.399 -6.427 2.449
OBS: 55428.6 g NULL  -0.722 8.840 nan -13.294
OBS: 55446.6 g NULL  -9.748 9.795 nan -1.091
OBS: 55449.6 g NULL  10.533 13.541 -7.556 1.396
OBS: 55452.6 g NULL  -0.979 9.347 nan -10.364
OBS: 55455.6 g NULL  -4.108 8.552 nan -2.260
OBS: 55458.6 g NULL  6.502 13.842 -7.033 2.312
OBS: 55467.6 g NULL  20.419 24.767 -8.275 1.317
OBS: 55476.6 g NULL  -3.257 10.018 nan -3.339
OBS: 55479.6 g NULL  -1.461 16.274 nan -12.091
OBS: 55482.6 g NULL  6.863 11.110 -7.091 1.758
OBS: 55485.6 g NULL  25.414 14.870 -8.513 0.635
OBS: 55500.5 g NULL  -7.195 8.057 nan -1.216
OBS: 55503.4 g NULL  8.498 10.450 -7.323 1.335
OBS: 55509.5 g NULL  6.264 12.491 -6.992 2.165
OBS: 55524.5 g NULL  42.420 48.203 -9.069 1.234
OBS: 55530.4 g NULL  24.221 36.002 -8.460 1.614
OBS: 55587.3 g NULL  -14.760 11.118 nan -0.818
OBS: 55590.3 g NULL  11.706 10.934 -7.671 1.014
OBS: 55593.3 g NULL  11.059 12.756 -7.609 1.252
OBS: 55596.3 g NULL  -19.632 12.067 nan -0.667
OBS: 55809.6 g NULL  9.858 8.192 -7.484 0.902
OBS: 55812.5 g NULL  -9.354 14.751 nan -1.712
OBS: 55824.6 g NULL  1.896 10.040 -5.694 5.750
OBS: 55828.5 g NULL  10.015 9.929 -7.502 1.076
OBS: 55833.5 g NULL  -8.334 9.726 nan -1.267
OBS: 55836.5 g NULL  -4.881 15.744 nan -3.502
OBS: 55839.5 g NULL  4.815 14.254 -6.707 3.214
OBS: 55852.6 g NULL  -11.191 12.847 nan -1.246
OBS: 55855.5 g NULL  -21.992 9.544 nan -0.471
OBS: 55858.4 g NULL  -29.055 9.017 nan -0.337
OBS: 55860.5 g NULL  4.359 9.780 -6.599 2.436
OBS: 55863.5 g NULL  17.061 10.362 -8.080 0.659
OBS: 55887.3 g NULL  13.264 13.587 -7.807 1.112
OBS: 55889.3 g NULL  -9.083 10.491 nan -1.254
OBS: 55895.3 g NULL  -4.920 8.657 nan -1.910
OBS: 55911.3 g NULL  1.491 9.162 -5.434 6.671
OBS: 55941.3 g NULL  -3.933 25.341 nan -6.997
OBS: 56155.6 g NULL  4.572 11.597 -6.650 2.754
OBS: 56161.6 g NULL  3.981 10.803 -6.500 2.946
OBS: 56206.6 g NULL  16.137 16.843 -8.020 1.133
OBS: 56209.6 g NULL  1.030 10.769 -5.032 11.351
OBS: 56214.4 g NULL  20.646 17.110 -8.287 0.900
OBS: 56217.5 g NULL  -10.853 12.453 nan -1.246
OBS: 56220.5 g NULL  11.513 15.925 -7.653 1.502
OBS: 56235.5 g NULL  -3.894 11.548 nan -3.220
OBS: 56238.3 g NULL  8.071 19.841 -7.267 2.669
OBS: 56241.4 g NULL  6.296 21.299 -6.998 3.673
OBS: 56268.3 g NULL  -14.469 9.034 nan -0.678
OBS: 56271.3 g NULL  11.072 12.803 -7.611 1.255
OBS: 56303.2 g NULL  35.292 18.943 -8.869 0.583
OBS: 56507.6 g NULL  5.013 9.273 -6.750 2.008
OBS: 56512.6 g NULL  2.230 10.315 -5.871 5.022
OBS: 56518.6 g NULL  -3.200 10.623 nan -3.604
OBS: 56534.6 g NULL  2.457 9.920 -5.976 4.385
OBS: 56537.6 g NULL  3.352 8.388 -6.313 2.717
OBS: 56563.6 g NULL  28.464 25.000 -8.636 0.954
OBS: 56574.6 g NULL  -2.682 12.520 nan -5.069
OBS: 56590.5 g NULL  18.554 11.425 -8.171 0.669
OBS: 56593.5 g NULL  6.494 16.038 -7.031 2.681
OBS: 56619.4 g NULL  262.145 15.552 -11.046 0.064
OBS: 56622.4 g NULL  259.642 14.230 -11.036 0.060
OBS: 56625.3 g NULL  242.717 11.764 -10.963 0.053
OBS: 56630.3 g NULL  195.302 11.283 -10.727 0.063
OBS: 56633.2 g NULL  128.874 16.542 -10.275 0.139
OBS: 56636.3 g NULL  130.560 29.387 -10.290 0.244
OBS: 56649.4 g NULL  32.129 17.626 -8.767 0.596
OBS: 56652.4 g NULL  36.007 10.749 -8.891 0.324
OBS: 56655.3 g NULL  27.602 17.063 -8.602 0.671
OBS: 56663.3 g NULL  5.174 17.676 -6.785 3.709
OBS: 55074.6 r NULL  2.339 12.615 -5.922 5.857
OBS: 55083.6 r NULL  -68.383 18.156 nan -0.288
OBS: 55086.6 r NULL  -23.816 16.483 nan -0.751
OBS: 55095.6 r NULL  -26.409 17.024 nan -0.700
OBS: 55098.6 r NULL  -31.342 11.937 nan -0.414
OBS: 55101.6 r NULL  -46.611 14.094 nan -0.328
OBS: 55104.6 r NULL  -2.256 12.693 nan -6.110
OBS: 55161.4 r NULL  -1.252 10.878 nan -9.437
OBS: 55170.4 r NULL  -5.530 17.506 nan -3.437
OBS: 55173.4 r NULL  -8.083 9.791 nan -1.315
OBS: 55176.4 r NULL  -5.055 10.552 nan -2.266
OBS: 55179.4 r NULL  -0.652 6.880 nan -11.463
OBS: 55188.3 r NULL  21.437 14.679 -8.328 0.743
OBS: 55191.3 r NULL  3.672 11.858 -6.412 3.506
OBS: 55203.3 r NULL  6.858 7.582 -7.091 1.200
OBS: 55206.3 r NULL  2.433 7.376 -5.965 3.291
OBS: 55215.2 r NULL  3.926 8.350 -6.485 2.309
OBS: 55413.6 r NULL  -2.914 9.944 nan -3.705
OBS: 55416.6 r NULL  -4.942 10.562 nan -2.321
OBS: 55422.6 r NULL  -17.447 11.844 nan -0.737
OBS: 55425.6 r NULL  1.400 7.654 -5.365 5.936
OBS: 55428.6 r NULL  6.221 10.868 -6.985 1.897
OBS: 55446.6 r NULL  -6.283 9.015 nan -1.558
OBS: 55449.6 r NULL  3.266 13.098 -6.285 4.354
OBS: 55452.6 r NULL  -2.474 9.585 nan -4.206
OBS: 55455.6 r NULL  -6.103 7.107 nan -1.264
OBS: 55458.6 r NULL  -1.762 10.983 nan -6.769
OBS: 55467.6 r NULL  1.554 16.491 -5.479 11.522
OBS: 55476.6 r NULL  5.665 10.649 -6.883 2.041
OBS: 55479.6 r NULL  -28.127 24.841 nan -0.959
OBS: 55482.6 r NULL  2.411 10.566 -5.955 4.759
OBS: 55485.6 r NULL  18.056 12.508 -8.142 0.752
OBS: 55500.4 r NULL  1.811 7.898 -5.645 4.736
OBS: 55503.4 r NULL  12.846 10.966 -7.772 0.927
OBS: 55509.5 r NULL  -0.713 9.773 nan -14.892
OBS: 55530.5 r NULL  -35.386 34.238 nan -1.051
OBS: 55587.3 r NULL  27.448 13.738 -8.596 0.543
OBS: 55590.3 r NULL  4.979 10.390 -6.743 2.266
OBS: 55593.3 r NULL  11.850 11.246 -7.684 1.030
OBS: 55596.3 r NULL  11.006 9.503 -7.604 0.938
OBS: 55809.6 r NULL  1.602 10.277 -5.512 6.966
OBS: 55812.5 r NULL  -4.038 12.625 nan -3.395
OBS: 55824.6 r NULL  2.285 8.234 -5.897 3.912
OBS: 55829.5 r NULL  1.577 10.806 -5.495 7.438
OBS: 55833.6 r NULL  -2.878 9.383 nan -3.539
OBS: 55836.6 r NULL  -15.022 16.175 nan -1.169
OBS: 55839.5 r NULL  4.067 12.458 -6.523 3.325
OBS: 55852.6 r NULL  -8.723 14.650 nan -1.823
OBS: 55855.5 r NULL  -0.996 9.503 nan -10.356
OBS: 55858.4 r NULL  -2.299 7.447 nan -3.517
OBS: 55863.5 r NULL  21.396 12.491 -8.326 0.634
OBS: 55887.4 r NULL  16.152 14.270 -8.021 0.959
OBS: 55895.3 r NULL  5.217 11.466 -6.794 2.386
OBS: 55911.3 r NULL  9.892 8.487 -7.488 0.932
OBS: 56161.6 r NULL  6.856 8.957 -7.090 1.419
OBS: 56206.6 r NULL  -2.161 16.868 nan -8.476
OBS: 56209.6 r NULL  4.756 10.692 -6.693 2.441
OBS: 56213.4 r NULL  22.622 23.404 -8.386 1.123
OBS: 56217.5 r NULL  -0.227 15.854 nan -75.896
OBS: 56220.5 r NULL  21.962 14.551 -8.354 0.719
OBS: 56235.5 r NULL  -1.762 12.130 nan -7.475
OBS: 56238.4 r NULL  5.407 15.920 -6.832 3.197
OBS: 56241.4 r NULL  -25.108 16.392 nan -0.709
OBS: 56242.4 r NULL  24.103 12.712 -8.455 0.573
OBS: 56268.3 r NULL  1.983 8.307 -5.743 4.548
OBS: 56271.3 r NULL  9.512 10.272 -7.446 1.172
OBS: 56302.3 r NULL  -11.222 9.194 nan -0.890
OBS: 56507.6 r NULL  -7.345 10.531 nan -1.557
OBS: 56512.6 r NULL  -1.951 10.144 nan -5.645
OBS: 56518.6 r NULL  -2.933 6.980 nan -2.584
OBS: 56534.6 r NULL  0.022 8.960 -0.831 452.454
OBS: 56537.6 r NULL  5.236 7.901 -6.797 1.638
OBS: 56538.6 r NULL  -8.719 8.561 nan -1.066
OBS: 56567.6 r NULL  -12.833 12.081 nan -1.022
OBS: 56574.6 r NULL  -1.868 10.502 nan -6.104
OBS: 56590.5 r NULL  2.127 16.301 -5.819 8.321
OBS: 56593.5 r NULL  7.955 14.924 -7.252 2.037
OBS: 56619.4 r NULL  250.929 15.688 -10.999 0.068
OBS: 56622.4 r NULL  255.587 12.600 -11.019 0.054
OBS: 56625.3 r NULL  299.453 10.819 -11.191 0.039
OBS: 56626.3 r NULL  260.720 18.598 -11.040 0.077
OBS: 56630.3 r NULL  215.071 46.052 -10.831 0.232
OBS: 56633.3 r NULL  228.665 14.070 -10.898 0.067
OBS: 56636.3 r NULL  213.471 19.264 -10.823 0.098
OBS: 56649.4 r NULL  110.862 22.772 -10.112 0.223
