SURVEY:  PS1MD
SNID:  PSc580263
IAUC:    UNKNOWN
RA:        151.0335167  deg
DECL:       2.3562556  deg
MWEBV: 0.0205 +- 0.0004 MW E(B-V)
REDSHIFT_FINAL:  0.3544 +- 0.0010  (CMB)
HOSTGAL_LOGMASS: 10.4060 +- 0.2790
SEARCH_PEAKMJD: 56643.0
FILTERS:    griz
# keywords from LC processing:
# PSFTRIM: 0
# PHOTCAT: PSc580263.0x1613.dougpv3.phot1
# CNTRD_FLUX_OFFSET: 0.0002
# HOSTNAME: dsp054

# ======================================
# TERSE LIGHT CURVE OUTPUT
#
NOBS: 321
NVAR:   7
VARLIST:  MJD  FLT FIELD   FLUXCAL   FLUXCALERR    MAG     MAGERR

OBS: 55161.6 g NULL  -8.915 15.904 nan -1.937
OBS: 55176.6 g NULL  13.420 9.285 -7.819 0.751
OBS: 55179.6 g NULL  7.198 7.484 -7.143 1.129
OBS: 55188.6 g NULL  13.484 8.685 -7.825 0.699
OBS: 55206.6 g NULL  1.562 6.121 -5.484 4.256
OBS: 55212.5 g NULL  3.694 5.065 -6.419 1.489
OBS: 55215.6 g NULL  -1.626 5.736 nan -3.829
OBS: 55217.5 g NULL  2.155 4.611 -5.834 2.323
OBS: 55221.5 g NULL  -3.554 16.516 nan -5.046
OBS: 55230.4 g NULL  -60.949 38.744 nan -0.690
OBS: 55233.5 g NULL  -13.628 11.752 nan -0.936
OBS: 55236.5 g NULL  -18.182 7.285 nan -0.435
OBS: 55239.5 g NULL  -2.248 7.592 nan -3.666
OBS: 55242.4 g NULL  -19.542 7.029 nan -0.391
OBS: 55248.4 g NULL  -3.195 7.549 nan -2.565
OBS: 55275.4 g NULL  3.449 9.854 -6.344 3.102
OBS: 55302.4 g NULL  9.613 24.340 -7.457 2.749
OBS: 55305.3 g NULL  -3.390 13.231 nan -4.238
OBS: 55320.3 g NULL  -3.272 9.919 nan -3.291
OBS: 55545.5 g NULL  -0.964 6.303 nan -7.103
OBS: 55560.6 g NULL  -4.743 9.100 nan -2.083
OBS: 55563.6 g NULL  20.281 11.630 -8.268 0.623
OBS: 55566.6 g NULL  -2.010 11.764 nan -6.355
OBS: 55572.5 g NULL  -10.870 10.858 nan -1.085
OBS: 55587.6 g NULL  20.173 12.367 -8.262 0.666
OBS: 55590.5 g NULL  -9.409 6.262 nan -0.723
OBS: 55593.5 g NULL  6.407 6.624 -7.017 1.122
OBS: 55596.4 g NULL  -2.265 7.422 nan -3.557
OBS: 55602.4 g NULL  -11.974 19.477 nan -1.766
OBS: 55614.3 g NULL  -4.897 11.864 nan -2.631
OBS: 55629.3 g NULL  9.577 8.027 -7.453 0.910
OBS: 55632.3 g NULL  7.033 7.263 -7.118 1.121
OBS: 55635.3 g NULL  1.401 13.964 -5.366 10.819
OBS: 55650.4 g NULL  0.332 7.302 -3.804 23.850
OBS: 55653.4 g NULL  4.348 6.675 -6.596 1.667
