SURVEY:  PS1MD
SNID:  PSc120336
IAUC:    UNKNOWN
RA:        149.0823417  deg
DECL:       1.4094667  deg
MWEBV: 0.0197 +- 0.0005 MW E(B-V)
REDSHIFT_FINAL:  0.1612 +- 0.0010  (CMB)
HOSTGAL_LOGMASS: 9.7570 +- 0.3775
SEARCH_PEAKMJD: 55572.0
FILTERS:    griz
# keywords from LC processing:
# PSFTRIM: 0
# PHOTCAT: PSc120336.0x1613.dougpv3.phot1
# CNTRD_FLUX_OFFSET: 0.0000
# HOSTNAME: dsp053

# ======================================
# TERSE LIGHT CURVE OUTPUT
#
NOBS: 315
NVAR:   7
VARLIST:  MJD  FLT FIELD   FLUXCAL   FLUXCALERR    MAG     MAGERR

OBS: 55161.6 g NULL  -46.390 12.761 nan -0.299
OBS: 55176.6 g NULL  -5.158 12.401 nan -2.611
OBS: 55179.6 g NULL  12.715 12.003 -7.761 1.025
OBS: 55188.6 g NULL  7.850 13.079 -7.237 1.809
OBS: 55191.5 g NULL  -15.881 11.322 nan -0.774
OBS: 55206.6 g NULL  -1.018 9.102 nan -9.712
OBS: 55212.5 g NULL  0.219 10.002 -3.351 49.610
OBS: 55215.6 g NULL  -8.430 9.486 nan -1.222
OBS: 55217.5 g NULL  0.413 9.027 -4.040 23.731
OBS: 55221.5 g NULL  20.709 31.831 -8.290 1.669
OBS: 55230.4 g NULL  2.456 37.929 -5.976 16.765
OBS: 55233.5 g NULL  1.117 12.878 -5.120 12.514
OBS: 55236.5 g NULL  -2.236 10.483 nan -5.090
OBS: 55239.5 g NULL  0.504 10.586 -4.256 22.809
OBS: 55242.4 g NULL  -1.440 10.080 nan -7.601
OBS: 55248.4 g NULL  4.224 11.076 -6.564 2.847
OBS: 55275.4 g NULL  0.829 11.184 -4.797 14.646
OBS: 55302.4 g NULL  14.038 38.218 -7.868 2.956
OBS: 55305.3 g NULL  18.822 15.451 -8.187 0.891
OBS: 55320.3 g NULL  -9.279 10.550 nan -1.235
OBS: 55545.5 g NULL  15.908 10.463 -8.004 0.714
OBS: 55560.6 g NULL  -7.758 11.924 nan -1.669
OBS: 55563.6 g NULL  -10.824 14.282 nan -1.433
OBS: 55566.6 g NULL  22.022 16.702 -8.357 0.823
OBS: 55572.5 g NULL  247.262 14.724 -10.983 0.065
OBS: 55587.6 g NULL  649.123 13.797 -12.031 0.023
OBS: 55590.5 g NULL  594.489 16.327 -11.935 0.030
OBS: 55593.5 g NULL  497.248 12.478 -11.741 0.027
OBS: 55596.4 g NULL  379.895 14.038 -11.449 0.040
OBS: 55602.4 g NULL  213.573 29.130 -10.824 0.148
OBS: 55614.3 g NULL  70.704 16.332 -9.624 0.251
OBS: 55629.3 g NULL  52.903 11.823 -9.309 0.243
OBS: 55632.3 g NULL  29.226 12.274 -8.664 0.456
OBS: 55635.3 g NULL  2.365 15.909 -5.935 7.304
OBS: 55644.4 g NULL  28.880 35.047 -8.652 1.318
OBS: 55650.4 g NULL  30.654 10.781 -8.716 0.382
OBS: 55653.4 g NULL  32.380 11.718 -8.776 0.393
OBS: 55662.3 g NULL  12.771 14.134 -7.766 1.202
OBS: 55674.3 g NULL  25.415 10.721 -8.513 0.458
OBS: 55677.3 g NULL  15.016 10.971 -7.941 0.793
OBS: 55680.3 g NULL  24.362 11.859 -8.467 0.529
OBS: 55941.6 g NULL  -0.713 14.396 nan -21.912
OBS: 55947.6 g NULL  -5.142 11.430 nan -2.413
OBS: 55949.6 g NULL  20.036 17.216 -8.255 0.933
OBS: 55952.6 g NULL  -1.097 9.271 nan -9.179
OBS: 55955.6 g NULL  4.103 13.630 -6.533 3.607
OBS: 55970.5 g NULL  -11.123 15.368 nan -1.500
OBS: 55973.5 g NULL  0.972 10.998 -4.970 12.281
OBS: 55984.3 g NULL  -1.841 10.067 nan -5.939
OBS: 56000.5 g NULL  -9.817 14.194 nan -1.570
OBS: 56006.4 g NULL  2.948 10.938 -6.174 4.028
OBS: 56014.3 g NULL  -7.981 11.665 nan -1.587
OBS: 56029.4 g NULL  -24.706 12.010 nan -0.528
OBS: 56032.4 g NULL  9.864 10.518 -7.485 1.158
OBS: 56040.3 g NULL  9.569 11.617 -7.452 1.318
OBS: 56043.3 g NULL  5.773 9.117 -6.904 1.715
OBS: 56325.5 g NULL  29.362 18.028 -8.669 0.667
OBS: 56328.5 g NULL  8.961 13.088 -7.381 1.586
OBS: 56331.6 g NULL  -6.885 13.158 nan -2.075
OBS: 56333.4 g NULL  -0.949 10.744 nan -12.295
OBS: 56336.5 g NULL  2.965 12.043 -6.180 4.410
OBS: 56354.4 g NULL  8.775 13.809 -7.358 1.709
OBS: 56357.4 g NULL  -1.322 11.407 nan -9.365
OBS: 56360.3 g NULL  -14.392 12.551 nan -0.947
OBS: 56384.3 g NULL  42.755 13.705 -9.077 0.348
OBS: 56387.4 g NULL  -0.271 10.987 nan -44.020
OBS: 56395.3 g NULL  1.335 11.862 -5.313 9.651
OBS: 56416.3 g NULL  0.122 10.891 -2.718 96.762
OBS: 56625.6 g NULL  -5.624 9.584 nan -1.850
OBS: 56630.6 g NULL  2.240 9.918 -5.876 4.808
OBS: 56636.6 g NULL  1.058 14.256 -5.061 14.630
OBS: 56657.6 g NULL  -9.541 12.657 nan -1.440
OBS: 56666.6 g NULL  11.785 13.332 -7.678 1.228
OBS: 56682.5 g NULL  -4.112 12.344 nan -3.259
OBS: 56709.3 g NULL  52.420 16.211 -9.299 0.336
OBS: 55161.6 r NULL  -40.831 107.332 nan -2.854
OBS: 55176.6 r NULL  -9.760 15.050 nan -1.674
OBS: 55179.6 r NULL  -7.181 8.990 nan -1.359
OBS: 55188.6 r NULL  4.079 8.779 -6.526 2.337
OBS: 55206.6 r NULL  -1.349 7.303 nan -5.878
OBS: 55212.5 r NULL  -5.600 7.823 nan -1.517
OBS: 55215.6 r NULL  -3.055 7.707 nan -2.739
OBS: 55217.5 r NULL  -6.141 23.295 nan -4.118
OBS: 55221.5 r NULL  15.457 14.658 -7.973 1.030
OBS: 55230.4 r NULL  36.853 34.887 -8.916 1.028
OBS: 55233.5 r NULL  -1.235 12.122 nan -10.659
OBS: 55236.5 r NULL  -10.938 11.872 nan -1.178
OBS: 55239.5 r NULL  11.815 10.112 -7.681 0.929
OBS: 55242.4 r NULL  -10.281 10.232 nan -1.081
OBS: 55248.4 r NULL  -0.251 9.688 nan -41.842
OBS: 55275.4 r NULL  -5.290 9.044 nan -1.856
OBS: 55290.4 r NULL  77.694 39.098 -9.726 0.546
OBS: 55302.4 r NULL  17.863 27.285 -8.130 1.658
OBS: 55305.3 r NULL  -4.972 11.577 nan -2.528
OBS: 55320.3 r NULL  -0.830 10.635 nan -13.910
OBS: 55545.5 r NULL  3.441 8.743 -6.342 2.759
OBS: 55560.6 r NULL  -11.705 11.608 nan -1.077
OBS: 55563.6 r NULL  -1.278 12.875 nan -10.942
OBS: 55566.6 r NULL  28.894 11.188 -8.652 0.420
OBS: 55572.6 r NULL  235.752 15.795 -10.931 0.073
