SURVEY:  PS1MD
SNID:  PSc200026
IAUC:    UNKNOWN
RA:        334.0020292  deg
DECL:       0.3928944  deg
MWEBV: 0.0502 +- 0.0020 MW E(B-V)
REDSHIFT_FINAL:  0.3288 +- 0.0010  (CMB)
HOSTGAL_LOGMASS: 10.9520 +- 0.0480
SEARCH_PEAKMJD: 55806.0
FILTERS:    griz
# keywords from LC processing:
# PSFTRIM: 1
# PHOTCAT: PSc200026.0x1613.dougpv3.phot1
# CNTRD_FLUX_OFFSET: 0.0001
# HOSTNAME: dsp059

# ======================================
# TERSE LIGHT CURVE OUTPUT
#
NOBS: 376
NVAR:   7
VARLIST:  MJD  FLT FIELD   FLUXCAL   FLUXCALERR    MAG     MAGERR

OBS: 55011.6 g NULL  4.535 15.616 -6.642 3.738
OBS: 55014.6 g NULL  -6.427 14.428 nan -2.437
OBS: 55029.6 g NULL  -8.379 9.986 nan -1.294
OBS: 55074.4 g NULL  49.979 23.852 -9.247 0.518
OBS: 55086.4 g NULL  -2.097 8.389 nan -4.344
OBS: 55089.4 g NULL  -0.497 4.983 nan -10.880
OBS: 55092.4 g NULL  13.895 8.140 -7.857 0.636
OBS: 55095.4 g NULL  -6.604 7.393 nan -1.215
OBS: 55098.3 g NULL  -2.586 7.126 nan -2.992
OBS: 55389.5 g NULL  -3.967 5.306 nan -1.452
OBS: 55398.5 g NULL  -3.884 24.271 nan -6.785
OBS: 55410.5 g NULL  -1.649 15.312 nan -10.083
OBS: 55413.5 g NULL  1.445 6.969 -5.399 5.237
OBS: 55416.5 g NULL  -7.445 5.341 nan -0.779
OBS: 55422.5 g NULL  3.266 7.037 -6.285 2.339
OBS: 55425.4 g NULL  -7.049 7.501 nan -1.155
OBS: 55428.5 g NULL  -10.790 7.186 nan -0.723
OBS: 55437.5 g NULL  11.561 35.151 -7.657 3.301
OBS: 55440.5 g NULL  2.842 7.772 -6.134 2.969
OBS: 55443.5 g NULL  -3.416 8.273 nan -2.630
OBS: 55446.5 g NULL  8.592 9.077 -7.335 1.147
OBS: 55449.4 g NULL  20.960 7.493 -8.303 0.388
OBS: 55452.4 g NULL  5.336 8.319 -6.818 1.693
OBS: 55455.4 g NULL  2.951 9.067 -6.175 3.336
OBS: 55458.3 g NULL  20.405 30.706 -8.274 1.634
OBS: 55467.3 g NULL  -1.180 11.404 nan -10.494
OBS: 55473.3 g NULL  8.393 11.187 -7.310 1.447
OBS: 55482.2 g NULL  -4.125 10.802 nan -2.843
OBS: 55500.2 g NULL  12.923 7.158 -7.778 0.601
OBS: 55503.3 g NULL  7.264 9.179 -7.153 1.372
OBS: 55512.3 g NULL  37.323 32.596 -8.930 0.948
OBS: 55530.2 g NULL  -1.802 15.476 nan -9.326
OBS: 55536.3 g NULL  -11.896 12.498 nan -1.141
OBS: 55743.6 g NULL  -15.748 11.336 nan -0.782
OBS: 55764.6 g NULL  -8.124 15.835 nan -2.116
OBS: 55767.6 g NULL  -6.517 9.450 nan -1.574
OBS: 55770.5 g NULL  -13.596 7.274 nan -0.581
OBS: 55773.6 g NULL  2.475 7.304 -5.984 3.204
OBS: 55776.6 g NULL  -1.699 5.681 nan -3.631
OBS: 55779.6 g NULL  5.014 5.593 -6.751 1.211
OBS: 55782.4 g NULL  -8.973 25.362 nan -3.069
OBS: 55791.6 g NULL  -24.855 31.153 nan -1.361
OBS: 55794.5 g NULL  -14.076 8.511 nan -0.657
OBS: 55797.5 g NULL  2.365 5.200 -5.935 2.387
OBS: 55800.3 g NULL  18.488 27.406 -8.167 1.609
OBS: 55803.5 g NULL  67.280 11.724 -9.570 0.189
OBS: 55806.4 g NULL  91.513 14.289 -9.904 0.170
OBS: 55809.3 g NULL  144.730 9.815 -10.401 0.074
OBS: 55812.4 g NULL  152.736 19.561 -10.460 0.139
OBS: 55821.3 g NULL  121.980 11.620 -10.216 0.103
OBS: 55824.3 g NULL  99.729 13.851 -9.997 0.151
OBS: 55828.3 g NULL  66.779 6.679 -9.562 0.109
OBS: 55830.3 g NULL  48.787 13.444 -9.221 0.299
OBS: 55833.3 g NULL  48.086 11.016 -9.205 0.249
OBS: 55836.2 g NULL  18.106 10.713 -8.145 0.642
OBS: 55839.4 g NULL  -9.922 21.321 nan -2.333
OBS: 55852.3 g NULL  -1.562 7.401 nan -5.144
OBS: 55855.2 g NULL  9.862 6.717 -7.485 0.739
OBS: 55858.2 g NULL  4.504 7.828 -6.634 1.887
OBS: 55860.2 g NULL  3.179 7.003 -6.256 2.392
OBS: 55863.3 g NULL  -2.681 7.884 nan -3.194
OBS: 56147.5 g NULL  0.589 9.315 -4.425 17.183
OBS: 56150.5 g NULL  -2.697 6.640 nan -2.673
OBS: 56153.6 g NULL  -9.486 13.256 nan -1.517
OBS: 56155.5 g NULL  -4.382 6.878 nan -1.704
OBS: 56161.3 g NULL  6.318 17.587 -7.001 3.022
OBS: 56164.4 g NULL  8.698 17.148 -7.349 2.141
OBS: 56176.4 g NULL  -7.445 14.917 nan -2.175
OBS: 56206.2 g NULL  2.896 7.595 -6.154 2.848
OBS: 56209.2 g NULL  5.702 5.660 -6.890 1.078
OBS: 56214.2 g NULL  32.094 28.004 -8.766 0.947
OBS: 56217.3 g NULL  -0.488 8.452 nan -18.820
OBS: 56220.3 g NULL  8.220 10.601 -7.287 1.400
OBS: 56475.5 g NULL  -4.097 7.456 nan -1.976
OBS: 56480.5 g NULL  11.744 11.850 -7.675 1.096
OBS: 56486.6 g NULL  0.150 6.494 -2.938 47.100
OBS: 56489.5 g NULL  -12.778 7.695 nan -0.654
OBS: 56501.4 g NULL  16.924 9.077 -8.071 0.582
